# # # epoch (MJD), epoch (seconds TDB), x [km], y [km], z [km], vx [km/s], vy [km/s], vz [km/s]
60421.100000,766938239.975702,-404993.955735,505.968517,11471.375462,-0.003793,-0.853865,-0.464018
60421.120000,766939967.991181,-404996.868429,-969.551805,10669.431127,0.000421,-0.853895,-0.464149
60421.140000,766941696.035967,-404992.498778,-2445.136526,9867.253900,0.004636,-0.853910,-0.464272
60421.160000,766943424.035382,-404980.846395,-3920.695128,9064.892983,0.008850,-0.853910,-0.464386
60421.180000,766945151.968587,-404961.911522,-5396.183056,8262.372614,0.013066,-0.853894,-0.464491
60421.200000,766946880.028394,-404935.691140,-6871.738185,7459.617777,0.017281,-0.853862,-0.464589
60421.220000,766948607.998887,-404902.187976,-8347.149371,6656.743328,0.021496,-0.853816,-0.464679
60421.240000,766950335.961432,-404861.400767,-9822.459315,5853.726031,0.025712,-0.853753,-0.464759
60421.260000,766952064.043638,-404813.325671,-11297.750165,5050.521145,0.029927,-0.853675,-0.464831
60421.280000,766953792.005416,-404757.969344,-12772.790154,4247.254835,0.034144,-0.853582,-0.464894
60421.300000,766955520.011754,-404695.327034,-14247.693331,3443.864995,0.038359,-0.853473,-0.464950
60421.320000,766957247.973239,-404625.402226,-15722.356569,2640.407785,0.042574,-0.853349,-0.464997
60421.340000,766958975.956435,-404548.192658,-17196.809864,1836.866850,0.046789,-0.853208,-0.465035
60421.360000,766960703.977421,-404463.697677,-18671.040102,1033.249312,0.051004,-0.853053,-0.465065
60421.380000,766962431.957706,-404371.921672,-20144.953490,229.606281,0.055219,-0.852882,-0.465087
60421.400000,766964159.989195,-404272.860358,-21618.601590,-574.090373,0.059434,-0.852696,-0.465100
60421.420000,766965888.017548,-404166.517318,-23091.911205,-1377.800757,0.063647,-0.852494,-0.465104
60421.440000,766967616.029725,-404052.894366,-24564.844384,-2181.504182,0.067860,-0.852276,-0.465101
60421.460000,766969343.972647,-403931.996529,-26037.329065,-2985.161329,0.072072,-0.852043,-0.465088
60421.480000,766971072.000547,-403803.814025,-27509.469822,-3788.829295,0.076284,-0.851794,-0.465067
60421.500000,766972800.031952,-403668.353605,-28981.170359,-4592.455547,0.080495,-0.851530,-0.465038
60421.520000,766974527.987682,-403525.623250,-30452.336415,-5395.988619,0.084706,-0.851250,-0.465000
60421.540000,766976256.002889,-403375.613369,-31923.056203,-6199.476711,0.088915,-0.850955,-0.464954
60421.560000,766977984.013478,-403218.330770,-33393.248285,-7002.875361,0.093124,-0.850644,-0.464898
60421.580000,766979712.030517,-403053.776116,-34862.895210,-7806.175054,0.097331,-0.850317,-0.464836
60421.600000,766981440.002617,-402881.956366,-36331.926428,-8609.337242,0.101537,-0.849975,-0.464763
60421.620000,766983167.993830,-402702.867223,-37800.369533,-9412.377034,0.105742,-0.849618,-0.464684
60421.640000,766984896.020571,-402516.508728,-39268.211577,-10215.287377,0.109946,-0.849245,-0.464595
60421.660000,766986623.989178,-402322.893238,-40735.346143,-11018.010082,0.114149,-0.848856,-0.464497
60421.680000,766988352.042035,-402122.006936,-42201.867233,-11820.596611,0.118350,-0.848452,-0.464392
60421.700000,766990079.982562,-401913.875246,-43667.581166,-12622.940986,0.122550,-0.848032,-0.464277
60421.720000,766991807.966052,-401698.482390,-45132.592837,-13425.100640,0.126749,-0.847597,-0.464155
60421.740000,766993536.036583,-401475.824706,-46596.912658,-14227.081326,0.130946,-0.847146,-0.464024
60421.760000,766995263.979149,-401245.932876,-48060.331597,-15028.768577,0.135141,-0.846679,-0.463884
60421.780000,766996992.002958,-401008.782247,-49522.999997,-15830.244773,0.139335,-0.846198,-0.463736
60421.800000,766998719.996570,-400764.390751,-50984.796623,-16631.443520,0.143527,-0.845700,-0.463580
60421.820000,767000448.014146,-400512.753867,-52445.740429,-17432.375232,0.147717,-0.845187,-0.463414
60421.840000,767002176.001086,-400253.882803,-53905.758393,-18232.999906,0.151905,-0.844658,-0.463240
60421.860000,767003904.010131,-399987.773044,-55364.868221,-19033.327276,0.156091,-0.844115,-0.463058
60421.880000,767005632.011824,-399714.432469,-56823.018163,-19833.328991,0.160275,-0.843554,-0.462868
60421.900000,767007360.014795,-399433.863327,-58280.188650,-20632.994343,0.164457,-0.842980,-0.462668
60421.920000,767009087.968332,-399146.077837,-59736.310104,-21432.285172,0.168637,-0.842389,-0.462460
60421.940000,767010815.984724,-398851.061010,-61191.450289,-22231.238708,0.172815,-0.841782,-0.462244
60421.960000,767012544.046954,-398548.818988,-62645.567923,-23029.832338,0.176990,-0.841161,-0.462019
60421.980000,767014272.014925,-398239.380632,-64098.518325,-23827.986623,0.181163,-0.840524,-0.461786
60422.000000,767016000.029504,-397922.725146,-65550.393141,-24625.751936,0.185334,-0.839871,-0.461544
60422.020000,767017728.018220,-397598.869963,-67001.104635,-25423.080103,0.189502,-0.839202,-0.461294
60422.040000,767019456.030389,-397267.810254,-68450.667377,-26219.979168,0.193667,-0.838518,-0.461035
60422.060000,767021184.002270,-396929.562843,-69899.001095,-27016.405032,0.197829,-0.837819,-0.460768
60422.080000,767022911.993682,-396584.120771,-71346.129131,-27812.370561,0.201989,-0.837104,-0.460492
60422.100000,767024640.022311,-396231.484908,-72792.039427,-28607.869168,0.206147,-0.836373,-0.460207
60422.120000,767026367.965909,-395871.685355,-74236.602941,-29402.829887,0.210301,-0.835628,-0.459914
60422.140000,767028095.954298,-395504.700321,-75679.901451,-30197.297753,0.214453,-0.834866,-0.459613
60422.160000,767029823.988636,-395130.534104,-77121.909037,-30991.258547,0.218601,-0.834089,-0.459303
60422.180000,767031551.968133,-394749.213803,-78562.514816,-31784.651258,0.222747,-0.833296,-0.458985
60422.200000,767033279.973824,-394360.727059,-80001.759608,-32577.498399,0.226889,-0.832488,-0.458658
60422.220000,767035008.009447,-393965.078139,-81439.619695,-33369.786953,0.231028,-0.831665,-0.458322
60422.240000,767036736.044744,-393562.279376,-82876.043103,-34161.488325,0.235164,-0.830825,-0.457978
60422.260000,767038464.016356,-393152.351632,-84310.950502,-34952.558822,0.239297,-0.829971,-0.457626
60422.280000,767040192.003752,-392735.282175,-85744.381205,-35743.020149,0.243425,-0.829101,-0.457265
60422.300000,767041920.031773,-392311.070598,-87176.329017,-36532.868942,0.247551,-0.828216,-0.456895
60422.320000,767043647.972690,-391879.754605,-88606.661442,-37322.032149,0.251674,-0.827316,-0.456517
60422.340000,767045375.980542,-391441.302052,-90035.479308,-38110.565441,0.255791,-0.826399,-0.456131
60422.360000,767047104.017826,-390995.728152,-91462.724779,-38898.436959,0.259907,-0.825467,-0.455736
60422.380000,767048831.974056,-390543.068156,-92888.279991,-39685.581674,0.264018,-0.824520,-0.455333
60422.400000,767050559.980137,-390083.294469,-94312.226306,-40472.044550,0.268125,-0.823558,-0.454921
60422.420000,767052287.990925,-389616.425440,-95734.499791,-41257.790330,0.272228,-0.822579,-0.454501
60422.440000,767054016.024482,-389142.462821,-97155.088627,-42042.812535,0.276328,-0.821586,-0.454071
60422.460000,767055743.983262,-388661.440556,-98573.886061,-42827.052209,0.280423,-0.820577,-0.453634
60422.480000,767057472.025263,-388173.321656,-99990.995192,-43610.566388,0.284515,-0.819553,-0.453188
60422.500000,767059199.994979,-387678.157106,-101406.261868,-44393.269893,0.288601,-0.818513,-0.452733
60422.520000,767060927.995713,-387175.924807,-102819.744169,-45175.194881,0.292685,-0.817458,-0.452271
60422.540000,767062656.021222,-386666.633646,-104231.410327,-45956.323838,0.296763,-0.816388,-0.451799
60422.560000,767064383.995019,-386150.313817,-105641.171334,-46736.607559,0.300838,-0.815302,-0.451319
60422.580000,767066112.043393,-385626.935064,-107049.103636,-47516.088405,0.304907,-0.814201,-0.450831
60422.600000,767067839.990475,-385096.558567,-108455.037456,-48294.672428,0.308972,-0.813085,-0.450334
60422.620000,767069567.984696,-384559.146960,-109859.067137,-49072.411917,0.313033,-0.811953,-0.449829
60422.640000,767071295.977431,-384014.723080,-111261.126596,-49849.270322,0.317089,-0.810805,-0.449315
60422.660000,767073024.008919,-383463.282122,-112661.221932,-50625.251083,0.321140,-0.809643,-0.448793
60422.680000,767074751.987285,-382904.861723,-114059.252266,-51400.298337,0.325187,-0.808466,-0.448262
60422.700000,767076480.043280,-382339.427832,-115455.296889,-52174.456103,0.329229,-0.807272,-0.447723
60422.720000,767078207.975631,-381767.055056,-116849.166852,-52947.619642,0.333265,-0.806064,-0.447175
60422.740000,767079936.004486,-381187.679230,-118241.013377,-53719.872886,0.337297,-0.804840,-0.446619
60422.760000,767081663.968091,-380601.363108,-119630.679731,-54491.128935,0.341323,-0.803601,-0.446055
60422.780000,767083392.023074,-380008.062227,-121018.265453,-55261.443091,0.345345,-0.802347,-0.445482
60422.800000,767085120.031963,-379407.832467,-122403.633719,-56030.739460,0.349361,-0.801078,-0.444901
60422.820000,767086847.980650,-378800.688436,-123786.747078,-56798.997284,0.353372,-0.799793,-0.444311
60422.840000,767088575.991561,-378186.596336,-125167.677222,-57566.256440,0.357377,-0.798493,-0.443713
60422.860000,767090303.969072,-377565.599255,-126546.321365,-58332.459885,0.361377,-0.797178,-0.443106
60422.880000,767092032.031014,-376937.664029,-127922.747162,-59097.645283,0.365373,-0.795848,-0.442492
60422.900000,767093760.013669,-376302.859647,-129296.797937,-59861.725598,0.369361,-0.794502,-0.441868
60422.920000,767095488.012253,-375661.161211,-130668.523306,-60624.728464,0.373345,-0.793141,-0.441236
60422.940000,767097215.983916,-375012.594501,-132037.863069,-61386.620457,0.377323,-0.791766,-0.440596
60422.960000,767098943.995653,-374357.144230,-133404.844109,-62147.416598,0.381294,-0.790375,-0.439947
60422.980000,767100671.998612,-373694.838786,-134769.401551,-62907.080845,0.385260,-0.788968,-0.439291
60423.000000,767102400.009453,-373025.681972,-136131.522424,-63665.606039,0.389221,-0.787548,-0.438625
60423.020000,767104128.022244,-372349.686310,-137491.175909,-64422.975084,0.393174,-0.786111,-0.437951
60423.040000,767105855.967920,-371666.889644,-138848.281728,-65179.143312,0.397123,-0.784660,-0.437270
60423.060000,767107584.043646,-370977.224202,-140202.968518,-65934.182475,0.401065,-0.783194,-0.436579
60423.080000,767109311.992126,-370280.803335,-141555.008545,-66687.965709,0.405001,-0.781712,-0.435880
60423.100000,767111039.963308,-369577.578002,-142904.493352,-67440.544096,0.408930,-0.780215,-0.435173
60423.120000,767112768.006684,-368867.538420,-144251.435396,-68191.924666,0.412853,-0.778704,-0.434457
60423.140000,767114496.033497,-368150.731745,-145595.739406,-68942.054350,0.416770,-0.777177,-0.433734
60423.160000,767116223.969442,-367427.200587,-146937.321892,-69690.886608,0.420680,-0.775635,-0.433002
60423.180000,767117952.015259,-366696.872054,-148276.312760,-70438.494021,0.424584,-0.774079,-0.432261
60423.200000,767119680.008970,-365959.825656,-149612.560491,-71184.792066,0.428481,-0.772508,-0.431512
60423.220000,767121407.983461,-365216.059303,-150946.064836,-71929.780663,0.432372,-0.770921,-0.430755
60423.240000,767123135.969726,-364465.571331,-152276.823908,-72673.458824,0.436255,-0.769319,-0.429990
60423.260000,767124863.977973,-363708.368866,-153604.819695,-73415.816560,0.440132,-0.767703,-0.429215
60423.280000,767126591.953035,-362944.488061,-154929.984081,-74156.815864,0.444001,-0.766072,-0.428433
60423.300000,767128319.988587,-362173.899335,-156252.363099,-74896.482550,0.447864,-0.764425,-0.427643
60423.320000,767130047.993303,-361396.655358,-157571.861083,-75634.763189,0.451720,-0.762764,-0.426844
60423.340000,767131776.044011,-360612.733744,-158888.510990,-76371.676295,0.455569,-0.761088,-0.426037
60423.360000,767133503.978639,-359822.220801,-160202.163876,-77107.138566,0.459410,-0.759398,-0.425222
60423.380000,767135232.004719,-359025.034227,-161512.951975,-77841.224104,0.463244,-0.757692,-0.424399
60423.400000,767136959.960964,-358221.260891,-162820.727302,-78573.850110,0.467072,-0.755972,-0.423568
60423.420000,767138687.962867,-357410.859997,-164125.551805,-79305.051360,0.470890,-0.754237,-0.422728
60423.440000,767140415.987032,-356593.854950,-165427.382117,-80034.803642,0.474703,-0.752487,-0.421879
60423.460000,767142143.980218,-355770.283962,-166726.152675,-80763.070277,0.478507,-0.750722,-0.421023
60423.480000,767143872.005013,-354940.130323,-168021.885085,-81489.863460,0.482304,-0.748944,-0.420159
60423.500000,767145599.974332,-354103.449222,-169314.488701,-82215.132420,0.486093,-0.747150,-0.419286
60423.520000,767147328.040660,-353260.179960,-170604.052111,-82938.926949,0.489874,-0.745341,-0.418406
60423.540000,767149055.963472,-352410.453629,-171890.370607,-83661.132220,0.493648,-0.743518,-0.417516
60423.560000,767150784.041938,-351554.136643,-173173.641566,-84381.859136,0.497413,-0.741680,-0.416619
60423.580000,767152511.981063,-350691.388807,-174453.620618,-85100.970533,0.501171,-0.739827,-0.415714
60423.600000,767154240.022206,-349822.103664,-175730.461421,-85818.552812,0.504921,-0.737960,-0.414800
60423.620000,767155968.027864,-348946.363971,-177004.037002,-86534.534711,0.508663,-0.736079,-0.413879
60423.640000,767157696.022260,-348064.171802,-178274.340186,-87248.912273,0.512395,-0.734183,-0.412949
60423.660000,767159424.013842,-347175.537130,-179541.352115,-87961.674970,0.516121,-0.732272,-0.412011
60423.680000,767161152.014217,-346280.468283,-180805.056197,-88672.813555,0.519837,-0.730346,-0.411065
60423.700000,767162880.006019,-345378.988710,-182065.414702,-89382.306881,0.523545,-0.728406,-0.410110
60423.720000,767164608.016270,-344471.098834,-183322.422305,-90090.152039,0.527245,-0.726452,-0.409148
60423.740000,767166336.010406,-343556.831467,-184576.028887,-90796.320896,0.530936,-0.724484,-0.408178
60423.760000,767168064.028165,-342636.180397,-185826.238351,-91500.815734,0.534619,-0.722501,-0.407200
60423.780000,767169792.035232,-341709.178778,-187073.000952,-92203.608616,0.538293,-0.720503,-0.406213
60423.800000,767171520.018014,-340775.849125,-188316.282138,-92904.680146,0.541959,-0.718491,-0.405219
60423.820000,767173247.978336,-339836.205920,-189556.058575,-93604.017250,0.545615,-0.716466,-0.404217
60423.840000,767174975.975706,-338890.232008,-190792.348158,-94301.630110,0.549262,-0.714425,-0.403206
60423.860000,767176704.030097,-337937.931398,-192025.140184,-94997.512803,0.552901,-0.712370,-0.402187
60423.880000,767178431.984599,-336979.406305,-193254.298164,-95691.588362,0.556530,-0.710301,-0.401161
60423.900000,767180159.962163,-336014.604642,-194479.885183,-96383.892490,0.560151,-0.708218,-0.400127
60423.920000,767181888.000330,-335043.520780,-195701.903020,-97074.426302,0.563762,-0.706121,-0.399084
60423.940000,767183615.987292,-334066.233419,-196920.248044,-97763.131336,0.567364,-0.704009,-0.398033
60423.960000,767185344.009877,-333082.709550,-198134.957018,-98450.028464,0.570957,-0.701884,-0.396975
60423.980000,767187071.965324,-332093.024010,-199345.933374,-99135.063167,0.574540,-0.699744,-0.395908
60424.000000,767188799.972306,-331097.125189,-200553.235923,-99818.268810,0.578114,-0.697590,-0.394834
60424.020000,767190527.980327,-330095.058300,-201756.804860,-100499.611658,0.581678,-0.695421,-0.393752
60424.040000,767192255.987449,-329086.840994,-202956.614530,-101179.077284,0.585233,-0.693239,-0.392662
60424.060000,767193984.002567,-328072.484684,-204152.646819,-101856.655532,0.588779,-0.691043,-0.391564
60424.080000,767195712.009594,-327052.015577,-205344.866380,-102532.326477,0.592314,-0.688833,-0.390458
60424.100000,767197440.025255,-326025.440680,-206533.260580,-103206.083061,0.595839,-0.686609,-0.389344
60424.120000,767199167.980123,-324992.818519,-207717.757736,-103877.884735,0.599355,-0.684371,-0.388222
60424.140000,767200895.973224,-323954.107163,-208898.401733,-104547.756483,0.602861,-0.682118,-0.387093
60424.160000,767202624.034841,-322909.305089,-210075.188880,-105215.696343,0.606357,-0.679852,-0.385956
60424.180000,767204351.992153,-321858.534352,-211247.977646,-105881.624073,0.609842,-0.677573,-0.384811
60424.200000,767206079.985733,-320801.727315,-212416.839748,-106545.580490,0.613317,-0.675279,-0.383659
60424.220000,767207808.010840,-319738.904118,-213581.747875,-107207.550199,0.616783,-0.672972,-0.382497
60424.240000,767209536.001395,-318670.123165,-214742.633683,-107867.494470,0.620238,-0.670651,-0.381329
60424.260000,767211263.991280,-317595.381532,-215899.496291,-108525.412903,0.623682,-0.668316,-0.380153
60424.280000,767212991.975855,-316514.700085,-217052.308886,-109181.290354,0.627116,-0.665967,-0.378969
60424.300000,767214720.000595,-315428.068342,-218201.078055,-109835.130691,0.630540,-0.663605,-0.377778
60424.320000,767216447.965997,-314335.567131,-219345.714076,-110486.882950,0.633953,-0.661229,-0.376578
60424.340000,767218175.952078,-313237.164428,-220486.246562,-111136.564098,0.637355,-0.658840,-0.375372
60424.360000,767219904.002097,-312132.850735,-221622.680252,-111784.176965,0.640747,-0.656437,-0.374157
60424.380000,767221632.014606,-311022.709322,-222754.924888,-112429.670239,0.644128,-0.654020,-0.372935
60424.400000,767223360.017031,-309906.741510,-223882.975235,-113073.041032,0.647498,-0.651590,-0.371705
60424.420000,767225087.973523,-308784.989539,-225006.784747,-113714.262904,0.650857,-0.649146,-0.370467
60424.440000,767226815.979576,-307657.410332,-226126.392250,-114353.358123,0.654205,-0.646689,-0.369222
60424.460000,767228543.983239,-306524.056590,-227241.740680,-114990.294246,0.657542,-0.644219,-0.367970
60424.480000,767230271.993933,-305384.941290,-228352.812942,-115625.061629,0.660868,-0.641735,-0.366709
60424.500000,767231999.992587,-304240.096316,-229459.573687,-116257.640192,0.664183,-0.639237,-0.365441
60424.520000,767233728.024176,-303089.511169,-230562.028588,-116888.033306,0.667486,-0.636726,-0.364166
60424.540000,767235456.015388,-301933.254225,-231660.107913,-117516.201215,0.670778,-0.634203,-0.362883
60424.560000,767237183.999598,-300771.323040,-232753.810121,-118142.143147,0.674060,-0.631666,-0.361592
60424.580000,767238912.018899,-299603.708918,-233843.138867,-118765.861327,0.677329,-0.629115,-0.360294
60424.600000,767240640.023632,-298430.465218,-234928.039972,-119387.324857,0.680587,-0.626552,-0.358989
60424.620000,767242367.996949,-297251.623558,-236008.480250,-120006.514848,0.683832,-0.623975,-0.357676
60424.640000,767244095.989059,-296067.169918,-237084.468493,-120623.436455,0.687067,-0.621386,-0.356356
60424.660000,767245823.988773,-294877.132049,-238155.974982,-121238.072775,0.690290,-0.618782,-0.355028
60424.680000,767247551.983362,-293681.539050,-239222.969241,-121850.406455,0.693500,-0.616166,-0.353692
60424.700000,767249279.992051,-292480.398068,-240285.440619,-122460.431513,0.696700,-0.613537,-0.352350
60424.720000,767251007.960878,-291273.767307,-241343.333572,-123068.116184,0.699887,-0.610896,-0.351000
60424.740000,767252735.962672,-290061.616654,-242396.670350,-123673.473377,0.703061,-0.608241,-0.349643
60424.760000,767254463.980125,-288843.978845,-243445.417888,-124276.484235,0.706225,-0.605573,-0.348278
60424.780000,767256192.014592,-287620.873717,-244489.554633,-124877.136504,0.709376,-0.602892,-0.346906
60424.800000,767257920.006513,-286392.364598,-245529.022507,-125475.396906,0.712515,-0.600199,-0.345527
60424.820000,767259648.004319,-285158.438409,-246563.828670,-126071.269686,0.715641,-0.597493,-0.344140
60424.840000,767261376.013969,-283919.112085,-247593.954551,-126664.744294,0.718755,-0.594774,-0.342746
60424.860000,767263104.024324,-282674.414993,-248619.371489,-127255.804356,0.721856,-0.592042,-0.341346
60424.880000,767264831.953887,-281424.427697,-249640.009500,-127844.409655,0.724946,-0.589298,-0.339937
60424.900000,767266559.961991,-280169.056612,-250655.940878,-128430.602020,0.728022,-0.586541,-0.338521
60424.920000,767268287.966502,-278908.382811,-251667.095226,-129014.340992,0.731086,-0.583771,-0.337099
60424.940000,767270015.998421,-277642.405433,-252673.468862,-129595.624599,0.734137,-0.580989,-0.335669
60424.960000,767271744.013957,-276371.178504,-253675.014587,-130174.425720,0.737175,-0.578195,-0.334233
60424.980000,767273472.021366,-275094.718156,-254671.715704,-130750.734849,0.740201,-0.575387,-0.332788
60425.000000,767275199.989804,-273813.069614,-255663.533108,-131324.529506,0.743214,-0.572568,-0.331337
60425.020000,767276927.989389,-272526.203238,-256650.485637,-131895.820736,0.746213,-0.569736,-0.329879
60425.040000,767278655.979743,-271234.171432,-257632.528751,-132464.582912,0.749200,-0.566892,-0.328413
60425.060000,767280384.031217,-269936.943941,-258609.680923,-133030.826897,0.752174,-0.564036,-0.326941
60425.080000,767282112.010755,-268634.643356,-259581.845712,-133594.496953,0.755134,-0.561166,-0.325461
60425.100000,767283839.968277,-267327.255285,-260549.030471,-134155.597472,0.758081,-0.558286,-0.323975
60425.120000,767285567.969528,-266014.752781,-261511.250809,-134714.137668,0.761016,-0.555392,-0.322482
60425.140000,767287295.960808,-264697.199498,-262468.455665,-135270.088067,0.763936,-0.552487,-0.320981
60425.160000,767289023.980908,-263374.588906,-263420.645495,-135823.449096,0.766843,-0.549569,-0.319474
60425.180000,767290751.952662,-262047.003413,-264367.757020,-136374.184132,0.769737,-0.546640,-0.317960
60425.200000,767292480.020557,-260714.355137,-265309.848404,-136922.327172,0.772617,-0.543698,-0.316439
60425.220000,767294207.964339,-259376.837538,-266246.778990,-137467.796529,0.775484,-0.540745,-0.314911
60425.240000,767295936.023377,-258034.288964,-267178.657973,-138010.655934,0.778336,-0.537780,-0.313376
60425.260000,767297663.963639,-256686.914932,-268105.338589,-138550.820054,0.781175,-0.534803,-0.311834
60425.280000,767299391.996941,-255334.574211,-269026.914069,-139088.343391,0.784001,-0.531813,-0.310286
60425.300000,767301119.988718,-253977.395790,-269943.291981,-139623.172215,0.786812,-0.528812,-0.308730
60425.320000,767302847.968984,-252615.380385,-270854.468183,-140155.304260,0.789610,-0.525799,-0.307168
60425.340000,767304576.017630,-251248.488905,-271760.464259,-140684.752320,0.792393,-0.522776,-0.305600
60425.360000,767306304.025730,-249876.831652,-272661.202799,-141211.471334,0.795163,-0.519739,-0.304025
60425.380000,767308032.009869,-248500.420107,-273556.672645,-141735.454934,0.797918,-0.516692,-0.302443
60425.400000,767309759.987689,-247119.264805,-274446.863049,-142256.696994,0.800659,-0.513633,-0.300854
60425.420000,767311487.969653,-245733.381989,-275331.759477,-142775.189180,0.803386,-0.510562,-0.299258
60425.440000,767313216.015259,-244342.748364,-276211.372224,-143290.937723,0.806099,-0.507480,-0.297656
60425.460000,767314944.015315,-242947.476528,-277085.625843,-143803.898568,0.808797,-0.504387,-0.296048
60425.480000,767316672.037995,-241547.536445,-277954.535226,-144314.080629,0.811480,-0.501281,-0.294432
60425.500000,767318400.040115,-240142.988129,-278818.059037,-144821.459818,0.814149,-0.498165,-0.292810
60425.520000,767320127.982996,-238733.888469,-279676.158785,-145326.013677,0.816804,-0.495037,-0.291182
60425.540000,767321855.959410,-237320.187159,-280528.861203,-145827.758103,0.819444,-0.491899,-0.289547
60425.560000,767323584.039852,-235901.851336,-281376.181066,-146326.702021,0.822069,-0.488748,-0.287906
60425.580000,767325312.031704,-234479.064496,-282218.004564,-146822.778609,0.824680,-0.485587,-0.286258
60425.600000,767327039.981633,-233051.814283,-283054.335838,-147315.990456,0.827275,-0.482416,-0.284604
60425.620000,767328767.951748,-231620.075189,-283885.185964,-147806.344281,0.829856,-0.479232,-0.282944
60425.640000,767330496.029213,-230183.800261,-284710.577180,-148293.853441,0.832422,-0.476037,-0.281276
60425.660000,767332224.035144,-228743.163948,-285530.404944,-148778.456402,0.834973,-0.472832,-0.279604
60425.680000,767333951.991701,-227298.174228,-286344.661475,-149260.148722,0.837508,-0.469616,-0.277923
60425.700000,767335680.034399,-225848.743758,-287153.391692,-149738.957185,0.840029,-0.466389,-0.276238
60425.720000,767337408.007260,-224395.029514,-287956.503820,-150214.827664,0.842535,-0.463152,-0.274546
60425.740000,767339136.013567,-222936.971069,-288754.027443,-150687.777883,0.845025,-0.459903,-0.272847
60425.760000,767340863.992943,-221474.645760,-289545.916142,-151157.780521,0.847499,-0.456644,-0.271143
60425.780000,767342592.006149,-220008.028681,-290332.179310,-151624.841364,0.849959,-0.453374,-0.269432
60425.800000,767344320.032658,-218537.163723,-291112.789040,-152088.944061,0.852403,-0.450094,-0.267715
60425.820000,767346047.957869,-217062.175490,-291887.675751,-152550.047426,0.854831,-0.446803,-0.265992
60425.840000,767347776.015955,-215582.890827,-292656.926141,-153008.203276,0.857244,-0.443501,-0.264262
60425.860000,767349503.989164,-214099.522911,-293420.424976,-153463.343211,0.859641,-0.440189,-0.262527
60425.880000,767351232.009351,-212611.985752,-294178.212729,-153915.491565,0.862022,-0.436867,-0.260786
60425.900000,767352959.973301,-211120.395383,-294930.226290,-154364.610898,0.864389,-0.433535,-0.259038
60425.920000,767354688.032959,-209624.647779,-295676.513807,-154810.730207,0.866738,-0.430192,-0.257285
60425.940000,767356416.041870,-208124.896913,-296416.994099,-155253.801204,0.869073,-0.426839,-0.255525
60425.960000,767358143.968509,-206621.198083,-297151.636723,-155693.805851,0.871391,-0.423476,-0.253760
60425.980000,767359872.038193,-205113.382562,-297880.519640,-156130.791096,0.873693,-0.420102,-0.251988
60426.000000,767361599.983923,-203601.710939,-298603.512732,-156564.679168,0.875980,-0.416720,-0.250212
60426.020000,767363328.018773,-202086.024698,-299320.687987,-156995.513496,0.878249,-0.413326,-0.248428
60426.040000,767365055.999194,-200566.477522,-300031.968442,-157423.248093,0.880503,-0.409923,-0.246640
60426.060000,767366783.992193,-199043.038587,-300737.364730,-157847.889579,0.882741,-0.406509,-0.244845
60426.080000,767368512.003263,-197515.731037,-301436.861898,-158269.429209,0.884963,-0.403087,-0.243044
60426.100000,767370239.962388,-195984.645052,-302130.414841,-158687.840032,0.887167,-0.399654,-0.241238
60426.120000,767371968.012802,-194449.681860,-302818.063988,-159103.146703,0.889356,-0.396212,-0.239426
60426.140000,767373696.011779,-192910.996498,-303499.735591,-159515.304949,0.891528,-0.392759,-0.237608
60426.160000,767375423.947121,-191368.628685,-304175.408788,-159924.302365,0.893683,-0.389298,-0.235785
60426.180000,767377151.969162,-189822.472735,-304845.125676,-160330.164698,0.895823,-0.385826,-0.233956
60426.200000,767378879.961274,-188272.661482,-305508.824290,-160732.854681,0.897946,-0.382346,-0.232122
60426.220000,767380608.006648,-186719.149041,-306166.520120,-161132.381984,0.900052,-0.378855,-0.230281
60426.240000,767382336.000541,-185162.058427,-306818.157013,-161528.712763,0.902141,-0.375355,-0.228436
60426.260000,767384064.013012,-183601.355599,-307463.745418,-161921.853627,0.904213,-0.371847,-0.226585
60426.280000,767385792.024297,-182037.087414,-308103.261777,-162311.790513,0.906268,-0.368328,-0.224728
60426.300000,767387519.987077,-180469.326032,-308736.672897,-162698.503432,0.908307,-0.364801,-0.222865
60426.320000,767389248.027129,-178897.986517,-309364.008863,-163082.011045,0.910329,-0.361264,-0.220998
60426.340000,767390975.967116,-177323.259549,-309985.189661,-163462.264711,0.912333,-0.357719,-0.219125
60426.360000,767392704.016558,-175744.983617,-310600.274913,-163839.301213,0.914321,-0.354164,-0.217246
60426.380000,767394432.010688,-174163.338589,-311209.190109,-164213.075195,0.916291,-0.350600,-0.215363
60426.400000,767396160.023079,-172578.286890,-311811.945944,-164583.593495,0.918244,-0.347028,-0.213474
60426.420000,767397888.016686,-170989.892237,-312408.514146,-164950.839030,0.920180,-0.343446,-0.211580
60426.440000,767399616.023381,-169398.155194,-312998.890508,-165314.809508,0.922099,-0.339856,-0.209680
60426.460000,767401344.010220,-167803.136047,-313583.048667,-165675.488978,0.924000,-0.336256,-0.207775
60426.480000,767403072.015381,-166204.829580,-314160.986495,-166032.876431,0.925884,-0.332649,-0.205865
60426.500000,767404800.015910,-164603.287108,-314732.681323,-166386.958169,0.927750,-0.329033,-0.203951
60426.520000,767406527.985758,-162998.563084,-315298.109909,-166737.720093,0.929599,-0.325408,-0.202030
60426.540000,767408255.951666,-161390.663067,-315857.266460,-167085.158915,0.931430,-0.321775,-0.200105
