# # # epoch (MJD), epoch (seconds TDB), x [km], y [km], z [km], vx [km/s], vy [km/s], vz [km/s]
60410.080000,765986112.019794,282504.925545,202114.803932,103991.587129,-1.265166,-0.830448,-0.210705
60410.100000,765987840.011229,281047.022763,201216.038221,103134.585107,-0.539847,-0.194715,-0.606544
60410.120000,765989568.011619,280354.988533,201303.251615,102152.757556,-0.306127,0.253530,-0.508051
60410.140000,765991295.991745,279899.879342,201986.494684,101400.968369,-0.235061,0.516042,-0.362355
60410.160000,765993023.987665,279511.137822,203033.668684,100893.572373,-0.220607,0.684882,-0.227509
60410.180000,765994751.993141,279123.821833,204324.320730,100605.931453,-0.230404,0.802481,-0.107737
60410.200000,765996479.967801,278707.883451,205789.315582,100514.131535,-0.252528,0.889039,-0.000297
60410.220000,765998207.999200,278246.922351,207385.152942,100599.613084,-0.281958,0.955149,0.097928
60410.240000,765999936.007368,277730.538583,209082.070538,100848.758447,-0.316440,1.006810,0.189511
60410.260000,766001664.000595,277150.963356,210858.457827,101251.929763,-0.355010,1.047605,0.276510
60410.280000,766003391.973495,276501.441107,212697.571151,101802.705341,-0.397404,1.079713,0.360616
60410.300000,766005120.034971,275775.210504,214585.728951,102497.418090,-0.443816,1.104411,0.443297
60410.320000,766006847.961823,274964.992031,216510.493224,103334.679277,-0.494808,1.122306,0.525895
60410.340000,766008575.999140,274061.975359,218460.485643,104315.626062,-0.551358,1.133420,0.609763
60410.360000,766010303.983315,273055.450353,220423.364650,105443.576934,-0.614943,1.137122,0.696325
60410.380000,766012032.006322,271931.410098,222385.272051,106724.617855,-0.687797,1.131896,0.787210
60410.400000,766013759.987664,270671.145970,224328.406062,108167.755138,-0.773352,1.114788,0.884321
60410.420000,766015487.970228,269248.317795,226227.955067,109785.672412,-0.877114,1.080176,0.989894
60410.440000,766017215.998326,267624.087100,228045.178202,111595.013450,-1.008441,1.016818,1.106126
60410.460000,766018943.984918,265737.780099,229711.880529,113614.686213,-1.184269,0.899912,1.232806
60410.480000,766020671.966154,263487.906806,231090.003047,115853.433166,-1.436096,0.666265,1.353466
60410.500000,766022400.017597,260708.333834,231847.363133,118225.454151,-1.796716,0.133214,1.340868
60410.520000,766024128.019115,257410.350441,231238.380356,120013.161731,-1.851120,-0.841372,0.493670
60410.540000,766025856.033022,255008.834933,229769.670310,119759.152625,-0.924749,-0.613862,-0.562188
60410.560000,766027584.012948,253863.265306,229256.956218,118682.307658,-0.485729,-0.025087,-0.611424
60410.580000,766029311.993643,253163.002381,229537.966696,117738.078828,-0.350450,0.319453,-0.475420
60410.600000,766031040.000150,252598.954866,230285.170025,117040.549203,-0.311508,0.529956,-0.333930
60410.620000,766032767.991277,252065.629052,231330.089368,116575.364110,-0.309744,0.670978,-0.207019
60410.640000,766034496.007074,251518.673368,232581.317853,116317.082614,-0.325341,0.772039,-0.093970
60410.660000,766036224.047755,250935.834951,233983.879388,116244.426346,-0.350441,0.847857,0.008347
60410.680000,766037951.984186,250304.106141,235501.634060,116341.391535,-0.381596,0.906463,0.102782
60410.700000,766039680.018909,249614.466449,237109.415056,116596.443329,-0.417263,0.952548,0.191649
60410.720000,766041407.976598,248859.807775,238788.072816,117001.585549,-0.456841,0.988946,0.276795
60410.740000,766043136.005453,248033.405123,240522.624569,117551.814460,-0.500293,1.017374,0.359793
60410.760000,766044863.985481,247128.361564,242300.093342,118244.597435,-0.547980,1.038781,0.442034
60410.780000,766046591.972212,246136.742920,244108.778665,119079.801590,-0.600649,1.053506,0.524855
60410.800000,766048319.999075,245048.969580,245937.037320,120059.630028,-0.659483,1.061289,0.609636
60410.820000,766050048.025441,243852.972573,247772.102276,121188.732029,-0.726268,1.061143,0.697893
60410.840000,766051775.968217,242532.899558,249598.591787,122474.530094,-0.803717,1.050998,0.791386
60410.860000,766053503.993652,241066.805516,251396.348415,123927.966657,-0.896086,1.026901,0.892224
60410.880000,766055231.993250,239423.475661,253135.285902,125563.679963,-1.010376,0.981196,1.002779
60410.900000,766056959.993601,237555.438053,254766.082501,127400.271568,-1.158871,0.897921,1.124835
60410.920000,766058687.993291,235385.905624,256196.289143,129455.887978,-1.364459,0.739515,1.254338
60410.940000,766060416.021767,232783.913713,257222.511585,131718.284007,-1.667039,0.402517,1.348436
60410.960000,766062144.024089,229576.790937,257326.790223,133935.973625,-2.023430,-0.385661,1.091050
60410.980000,766063871.958431,226322.895155,255900.591901,134770.563695,-1.500390,-1.004161,-0.211223
60411.000000,766065600.016321,224493.993775,254673.620943,133835.700507,-0.733559,-0.382775,-0.678934
60411.020000,766067327.983396,223486.491294,254449.379558,132715.842426,-0.480962,0.079721,-0.591912
60411.040000,766069056.006758,222736.338849,254839.111324,131817.151338,-0.402604,0.349259,-0.448020
60411.060000,766070784.024273,222061.769777,255601.430411,131161.269476,-0.384172,0.521585,-0.313625
60411.080000,766072512.019601,221394.334382,256611.692532,130724.580108,-0.391176,0.641084,-0.194131
60411.100000,766074239.968351,220702.618252,257798.826345,130483.242275,-0.411018,0.728763,-0.086993
60411.120000,766075967.996683,219969.566502,259118.353377,130418.612322,-0.438413,0.795581,0.010879
60411.140000,766077695.982944,219184.499746,260539.954071,130516.993954,-0.470985,0.847721,0.102061
60411.160000,766079424.004257,218339.463923,262041.782381,130768.681972,-0.507702,0.888876,0.188622
60411.180000,766081152.017089,217427.663984,263606.922715,131167.195962,-0.548254,0.921294,0.272258
60411.200000,766082879.976926,216442.425522,265221.494225,131708.755895,-0.592793,0.946305,0.354435
60411.220000,766084608.000829,215376.379077,266873.465940,132392.063122,-0.641858,0.964572,0.436513
60411.240000,766086336.030373,214220.998016,268551.275365,133218.086577,-0.696376,0.976167,0.519839
60411.260000,766088064.017905,212965.744779,270242.967695,134190.171503,-0.757774,0.980534,0.605844
60411.280000,766089791.977190,211596.987895,271934.997359,135314.326339,-0.828211,0.976263,0.696162
60411.300000,766091519.976079,210096.397664,273610.364627,136599.676828,-0.911008,0.960582,0.792736
60411.320000,766093247.988123,208438.420875,275245.249040,138058.959822,-1.011480,0.928197,0.897873
60411.340000,766094975.981949,206585.472600,276802.728423,139709.079810,-1.138650,0.868547,1.013997
60411.360000,766096703.998117,204478.696648,278218.464610,141570.190841,-1.308891,0.758426,1.141702
60411.380000,766098431.955398,202019.824950,279362.735020,143655.068520,-1.553094,0.539001,1.267929
60411.400000,766100159.992470,199043.461729,279924.566475,145897.468089,-1.910447,0.038072,1.284145
60411.420000,766101887.968884,195504.150174,279164.891848,147663.435541,-2.039993,-0.953237,0.525577
60411.440000,766103615.998436,192740.959669,277387.872838,147401.891896,-1.119965,-0.825276,-0.618411
60411.460000,766105343.986001,191294.528268,276523.387311,146189.963506,-0.645356,-0.219320,-0.700636
60411.480000,766107072.005919,190329.805244,276479.842916,145087.178281,-0.498771,0.136528,-0.568425
60411.500000,766108800.021611,189514.149700,276915.931378,144228.423201,-0.454901,0.352167,-0.427381
60411.520000,766110528.041174,188735.819316,277656.110238,143601.634703,-0.450083,0.495774,-0.300600
60411.540000,766112256.022206,187948.479464,278605.914535,143181.486334,-0.463311,0.598270,-0.187761
60411.560000,766113983.981967,187129.079880,279708.954251,142946.508932,-0.486337,0.674959,-0.085760
60411.580000,766115711.995651,186264.181479,280928.539076,142880.535561,-0.515551,0.734147,0.008285
60411.600000,766117439.972031,185344.731810,282238.888344,142971.897346,-0.549327,0.780657,0.096687
60411.620000,766119167.983549,184363.470309,283620.885243,143212.522999,-0.587018,0.817417,0.181323
60411.640000,766120895.993586,183313.780587,285059.319043,143597.293589,-0.628549,0.846202,0.263764
60411.660000,766122623.996401,182188.798933,286541.364730,144123.638291,-0.674253,0.868014,0.345410
60411.680000,766124351.952647,180980.792709,288055.359881,144791.324739,-0.724830,0.883245,0.427598
60411.700000,766126080.009402,179680.318192,289589.987314,145602.536995,-0.781423,0.891707,0.511716
60411.720000,766127807.990713,178275.733739,291132.737356,146561.808592,-0.845743,0.892505,0.599277
60411.740000,766129535.998531,176751.507275,292668.986205,147676.637268,-0.920407,0.883720,0.692065
60411.760000,766131264.020324,175086.517495,294179.318951,148957.846202,-1.009499,0.861668,0.792225
60411.780000,766132991.999213,173250.590505,295635.295341,150420.254797,-1.119739,0.819215,0.902263
60411.800000,766134720.032758,171197.889594,296990.573976,152083.117626,-1.262924,0.741532,1.024415
60411.820000,766136448.025404,168854.578135,298158.747674,153966.679770,-1.461136,0.593920,1.156329
60411.840000,766138176.028467,166093.465889,298951.185791,156067.964285,-1.754733,0.280896,1.263481
60411.860000,766139903.966677,162729.847977,298881.878998,158182.979570,-2.130232,-0.466643,1.073770
60411.880000,766141631.975851,159193.727931,297241.670653,159052.485095,-1.704125,-1.204408,-0.208194
60411.900000,766143360.007664,157057.647727,295631.949875,158024.722927,-0.884596,-0.600804,-0.766790
60411.920000,766145088.013977,155811.754269,295049.379920,156739.509172,-0.610304,-0.119234,-0.691157
60411.940000,766146816.015479,154845.167253,295103.582911,155668.407693,-0.524811,0.158717,-0.547939
60411.960000,766148543.989287,153962.783314,295540.352171,154840.054008,-0.502809,0.334895,-0.413347
60411.980000,766150271.986763,153092.571276,296229.909310,154231.121371,-0.507335,0.456386,-0.293799
60412.000000,766152000.029106,152201.918377,297099.014279,153817.442228,-0.525099,0.545209,-0.186805
60412.020000,766153727.974001,151273.450141,298101.969863,153580.100108,-0.550571,0.612746,-0.089240
60412.040000,766155455.979391,150296.184477,299208.108023,153505.132627,-0.581272,0.665396,0.001527
60412.060000,766157183.964119,149262.207214,300395.215276,153582.670891,-0.616116,0.706964,0.087585
60412.080000,766158912.006649,148164.690730,301646.369454,153806.113605,-0.654757,0.739774,0.170653
60412.100000,766160639.991841,146997.100019,302947.661533,154171.574427,-0.697316,0.765213,0.252201
60412.120000,766162368.022165,145752.215446,304287.132615,154677.636854,-0.744295,0.783993,0.333595
60412.140000,766164095.967966,144421.794019,305653.377749,155325.145895,-0.796574,0.796253,0.416174
60412.160000,766165823.980589,142995.456494,307034.938175,156117.432619,-0.855526,0.801521,0.501384
60412.180000,766167551.990873,141460.063168,308418.710761,157060.390291,-0.923217,0.798516,0.590857
60412.200000,766169280.023449,139797.951051,309788.449034,158163.037110,-1.002821,0.784683,0.686552
60412.220000,766171007.989609,137984.598231,311121.605183,159438.049311,-1.099412,0.755130,0.790839
60412.240000,766172736.023476,135983.757822,312383.712593,160902.679439,-1.221602,0.700123,0.906387
60412.260000,766174464.018917,133739.226130,313514.865560,162578.003065,-1.385016,0.598389,1.034645
60412.280000,766176191.987229,131156.661602,314395.612869,164481.279111,-1.619637,0.396299,1.166326
60412.300000,766177919.970589,128073.294726,314740.602159,166567.536679,-1.970609,-0.065099,1.213770
60412.320000,766179647.983577,124383.630381,313829.038590,168302.871631,-2.183741,-1.061309,0.567869
60412.340000,766181376.018947,121315.733669,311715.983601,168050.369002,-1.280932,-1.066830,-0.679386
60412.360000,766183103.996895,119639.952258,310453.101487,166683.544171,-0.759353,-0.436788,-0.803622
60412.380000,766184832.023686,118491.512791,310048.561476,165399.225226,-0.599885,-0.066012,-0.674094
60412.400000,766186560.025665,117505.814121,310140.819388,164358.381819,-0.551193,0.155922,-0.532410
60412.420000,766188288.016981,116563.628568,310544.746437,163550.613448,-0.543627,0.302515,-0.405111
60412.440000,766190016.000374,115616.509263,311162.115480,162950.065510,-0.554757,0.406610,-0.292099
60412.460000,766191743.972016,114640.726490,311934.866463,162534.742506,-0.575907,0.484252,-0.190193
60412.480000,766193472.019149,113622.594871,312825.505480,162288.080209,-0.603313,0.544076,-0.096432
60412.500000,766195199.969783,112553.069546,313807.834666,162198.147708,-0.635279,0.591071,-0.008452
60412.520000,766196927.969988,111424.880018,314862.592305,162256.650960,-0.671118,0.628261,0.075658
60412.540000,766198656.002536,110231.497698,315974.555405,162458.315437,-0.710727,0.657490,0.157486
60412.560000,766200383.992972,108966.259146,317130.926167,162800.419182,-0.754400,0.679813,0.238436
60412.580000,766202112.040960,107621.541062,318320.312019,163282.633486,-0.802808,0.695685,0.319857
60412.600000,766203839.986644,106188.426927,319531.436738,163906.891391,-0.857026,0.704987,0.403114
60412.620000,766205568.000028,104655.411957,320752.502363,164677.719307,-0.918700,0.706938,0.489739
60412.640000,766207295.989174,103007.697564,321969.407293,165602.380978,-0.990315,0.699794,0.581502
60412.660000,766209024.000069,101224.962973,323163.865097,166691.594893,-1.075758,0.680182,0.680578
60412.680000,766210751.967733,99278.353082,324309.282993,167960.153653,-1.181403,0.641575,0.789581
60412.700000,766212480.013183,97124.116047,325362.733626,169427.685914,-1.318424,0.570471,0.911163
60412.720000,766214207.994631,94692.048695,326244.941384,171116.344483,-1.507832,0.435515,1.044694
60412.740000,766215936.039740,91860.137406,326784.590863,173032.463675,-1.789735,0.150732,1.164356
60412.760000,766217663.958497,88435.253626,326536.579721,175022.760186,-2.179341,-0.541759,1.048157
60412.780000,766219392.010534,84697.210992,324698.800027,175946.456831,-1.881252,-1.412545,-0.181928
60412.800000,766221120.024167,82307.925496,322667.003908,174832.538753,-0.995200,-0.842777,-0.863806
60412.820000,766222848.014258,80901.058227,321691.826377,173363.019569,-0.692483,-0.334931,-0.801563
60412.840000,766224576.001179,79800.600811,321384.245073,172101.376597,-0.598955,-0.045936,-0.657685
60412.860000,766226303.987655,78793.397522,321472.063360,171084.475335,-0.573475,0.135060,-0.521895
60412.880000,766228031.978627,77803.095213,321818.590846,170288.638716,-0.575772,0.258946,-0.401663
60412.900000,766229760.040592,76795.787160,322347.774162,169688.830307,-0.591696,0.349109,-0.294415
60412.920000,766231487.991335,75753.734922,323012.653558,169265.534575,-0.615444,0.417483,-0.196900
60412.940000,766233215.989341,74665.850329,323781.911620,169004.331619,-0.644431,0.470729,-0.106393
60412.960000,766234943.958670,73524.251572,324633.063015,168895.045909,-0.677522,0.512788,-0.020753
60412.980000,766236672.039913,72322.161087,325549.098584,168930.828780,-0.714338,0.546069,0.061777
60413.000000,766238400.034327,71053.257273,326516.107386,169107.608144,-0.754969,0.572018,0.142675
60413.020000,766240127.991967,69710.564430,327522.198158,169423.754894,-0.799882,0.591409,0.223312
60413.040000,766241856.006120,68285.943325,328556.349907,169879.996080,-0.849917,0.604446,0.305036
60413.060000,766243584.007507,66769.553648,329607.307049,170479.408201,-0.906372,0.610750,0.389273
60413.080000,766245311.968600,65148.749410,330662.563936,171227.686371,-0.971209,0.609181,0.477649
60413.100000,766247039.978732,63406.549862,331706.790394,172133.656205,-1.047442,0.597425,0.572122
60413.120000,766248768.034515,61519.451951,332718.955491,173209.872166,-1.139868,0.571038,0.675104
60413.140000,766250496.017830,59453.252542,333666.995872,174473.370045,-1.256586,0.521208,0.789425
60413.160000,766252223.997234,57154.521587,334496.187282,175946.004649,-1.412309,0.428823,0.917311
60413.180000,766253951.994711,54533.913602,335098.477232,177648.836730,-1.635622,0.246136,1.053082
60413.200000,766255680.033371,51433.905202,335218.052563,179557.452367,-1.975679,-0.169277,1.130129
60413.220000,766257407.971118,47695.151743,334173.713033,181249.364224,-2.272253,-1.142879,0.621463
60413.240000,766259135.986066,44377.661449,331732.237280,181046.990636,-1.415951,-1.329873,-0.731328
60413.260000,766260864.014468,42535.942231,330035.989434,179519.048344,-0.829408,-0.670225,-0.915383
60413.280000,766262592.009963,41283.798662,329248.155647,178038.063722,-0.653406,-0.279281,-0.788038
60413.300000,766264319.984681,40210.926210,328979.964763,176801.990990,-0.599371,-0.049133,-0.644443
60413.320000,766266048.037454,39187.936595,329033.218035,175801.927271,-0.589146,0.101253,-0.515723
60413.340000,766267775.994406,38163.863264,329304.684766,175010.996062,-0.598390,0.207331,-0.401946
60413.360000,766269503.991161,37114.112781,329734.182977,174406.172753,-0.617887,0.286143,-0.299731
60413.380000,766271231.965944,36024.871681,330283.163374,173970.268849,-0.643687,0.346740,-0.205982
60413.400000,766272960.007993,34886.924523,330925.069070,173690.854875,-0.674022,0.394327,-0.118231
60413.420000,766274687.969446,33693.270505,331640.289731,173559.333703,-0.708162,0.432036,-0.034528
60413.440000,766276416.037477,32437.383749,332413.632855,173570.139519,-0.745977,0.461789,0.046752
60413.460000,766278143.984817,31112.906835,333232.309160,173720.321741,-0.787727,0.484702,0.127020
60413.480000,766279871.972955,29712.423663,334085.100536,174009.311617,-0.834045,0.501292,0.207628
60413.500000,766281599.962298,28227.253957,334961.110991,174438.861450,-0.885954,0.511521,0.289943
60413.520000,766283327.994461,26646.446357,335848.896698,175013.209277,-0.945007,0.514721,0.375471
60413.540000,766285056.008355,24955.818125,336735.092112,175739.362246,-1.013559,0.509334,0.465972
60413.560000,766286783.960172,23136.085540,337602.489928,176627.685555,-1.095270,0.492317,0.563604
60413.580000,766288511.959001,21159.667081,338426.534416,177692.797619,-1.196130,0.457785,0.671049
60413.600000,766290240.014218,18985.311288,339167.832441,178954.244237,-1.326584,0.393654,0.791258
60413.620000,766291968.041563,16546.858114,339754.745962,180435.514766,-1.506318,0.272145,0.925081
60413.640000,766293695.992672,13729.369906,340034.526195,182150.572925,-1.774104,0.017833,1.054659
60413.660000,766295423.970230,10337.002318,339610.788678,183994.576188,-2.168191,-0.605999,1.009316
60413.680000,766297152.009489,6490.891184,337622.957712,184989.556430,-2.030975,-1.601251,-0.116194
60413.700000,766298879.991173,3890.025135,335152.580285,183821.474468,-1.071576,-1.102189,-0.962064
60413.720000,766300607.993631,2393.199047,333762.752968,182158.339586,-0.729540,-0.559476,-0.918538
60413.740000,766302335.981582,1239.063597,333081.708926,180695.703523,-0.625941,-0.255839,-0.772835
60413.760000,766304063.998087,188.884635,332812.905795,179481.927802,-0.596678,-0.068589,-0.634719
60413.780000,766305791.985044,-839.542929,332810.458277,178492.525949,-0.596836,0.058360,-0.513010
60413.800000,766307519.971597,-1881.746285,332994.604914,177701.108660,-0.611113,0.150221,-0.404962
60413.820000,766309247.985463,-2956.075107,333316.808681,177087.127510,-0.633349,0.219658,-0.307096
60413.840000,766310976.024499,-4073.630186,333744.914585,176635.559000,-0.660832,0.273655,-0.216560
60413.860000,766312704.019442,-5242.249996,334256.070010,176335.756796,-0.692365,0.316319,-0.131124
60413.880000,766314431.987879,-6468.503328,334833.037400,176180.499257,-0.727535,0.350159,-0.048994
60413.900000,766316160.014056,-7758.736713,335462.027573,176165.413656,-0.766410,0.376697,0.031353
60413.920000,766317887.962459,-9119.566430,336131.176486,176288.609583,-0.809414,0.396765,0.111282
60413.940000,766319616.026258,-10558.916208,336829.695378,176550.547178,-0.857346,0.410639,0.192145
60413.960000,766321344.026632,-12086.139036,337546.647544,176954.013255,-0.911430,0.418030,0.275347
60413.980000,766323072.043850,-13713.430989,338270.126160,177504.418258,-0.973525,0.417945,0.362496
60414.000000,766324800.037105,-15456.864245,338985.603004,178210.176403,-1.046462,0.408311,0.455519
60414.020000,766326528.013817,-17338.751690,339673.507889,179083.431924,-1.134739,0.385139,0.556816
60414.040000,766328256.005275,-19391.569972,340304.453232,180140.965157,-1.245918,0.340554,0.669318
60414.060000,766329984.043033,-21665.515483,340828.802016,181404.739172,-1.393668,0.257645,0.795811
60414.080000,766331711.967567,-24243.972595,341150.083597,182898.274380,-1.604702,0.094749,0.933592
60414.100000,766333439.968570,-27276.632422,341043.583214,184614.466164,-1.929403,-0.271972,1.034825
60414.120000,766335168.045859,-30962.374129,339889.802491,186241.116781,-2.294505,-1.186718,0.673943
60414.140000,766336896.032791,-34467.401953,337167.276894,186142.165898,-1.534723,-1.601072,-0.757518
60414.160000,766338623.993817,-36424.698460,335016.312284,184463.572625,-0.860426,-0.912854,-1.030364
60414.180000,766340352.014271,-37706.794718,333835.665792,182778.916240,-0.662067,-0.495336,-0.905878
60414.200000,766342079.991611,-38788.054940,333204.679231,181341.919063,-0.601503,-0.254487,-0.759156
60414.220000,766343807.992740,-39811.991211,332907.789430,180145.867629,-0.588438,-0.099221,-0.628055
60414.240000,766345535.970157,-40833.228935,332835.266787,179162.199513,-0.595891,0.009412,-0.512812
60414.260000,766347263.967417,-41877.367579,332924.162584,178366.580674,-0.613915,0.089727,-0.409781
60414.280000,766348991.981463,-42958.562252,333134.659097,177740.875980,-0.638320,0.151322,-0.315657
60414.300000,766350720.024266,-44086.014775,333439.542111,177272.029858,-0.667235,0.199654,-0.227846
60414.320000,766352448.031886,-45266.701552,333818.944815,176950.966029,-0.699890,0.238000,-0.144322
60414.340000,766354176.019794,-46506.879157,334257.487184,176771.744184,-0.736115,0.268366,-0.063425
60414.360000,766355904.029663,-47812.902762,334742.515179,176731.090959,-0.776150,0.291939,0.016289
60414.380000,766357631.968913,-49191.736900,335262.843612,176828.124734,-0.820578,0.309299,0.096161
60414.400000,766359360.014679,-50651.894873,335807.904563,177064.304006,-0.870372,0.320487,0.177559
60414.420000,766361088.030941,-52203.717844,336366.607830,177443.502265,-0.926998,0.324948,0.261958
60414.440000,766362815.980558,-53860.751501,336926.270137,177972.335528,-0.992668,0.321304,0.351086
60414.460000,766364543.988355,-55641.492174,337470.828980,178660.781899,-1.070825,0.306833,0.447071
60414.480000,766366271.970051,-57571.839423,337977.513256,179522.876148,-1.167044,0.276280,0.552573
60414.500000,766368000.033370,-59690.686714,338410.460602,180577.797676,-1.291012,0.218939,0.670720
60414.520000,766369727.985080,-62059.705528,338705.419585,181849.432425,-1.460906,0.110547,0.803432
60414.540000,766371456.013791,-64786.427380,338727.962826,183357.535627,-1.713279,-0.113808,0.939316
60414.560000,766373183.972228,-68061.647105,338133.197330,185037.098946,-2.100767,-0.662102,0.953598
60414.580000,766374911.963511,-71908.987752,336056.971250,186102.438133,-2.141504,-1.739092,-0.007271
60414.600000,766376639.988391,-74688.729681,333162.939710,184936.696762,-1.122584,-1.371964,-1.052092
60414.620000,766378367.985943,-76215.356843,331347.885619,183081.355170,-0.726089,-0.785924,-1.037439
60414.640000,766380096.027173,-77349.790871,330294.332086,181414.695514,-0.609234,-0.463368,-0.889235
60414.660000,766381823.976471,-78366.607375,329674.745988,180002.917653,-0.575463,-0.268113,-0.747719
60414.680000,766383551.975358,-79356.283873,329331.273862,178820.386983,-0.573382,-0.137238,-0.623706
60414.700000,766385279.999738,-80356.591922,329179.481007,177838.995153,-0.586111,-0.043189,-0.514241
60414.720000,766387008.042239,-81386.566474,329168.733641,177036.939572,-0.607012,0.027618,-0.415563
60414.740000,766388736.006792,-82457.438541,329265.848723,176398.351985,-0.633192,0.082571,-0.324637
60414.760000,766390463.994287,-83577.142471,329447.485978,175911.906206,-0.663385,0.125995,-0.239116
60414.780000,766392191.974870,-84752.116234,329696.169745,175569.935055,-0.697137,0.160511,-0.157143
60414.800000,766393920.028295,-85988.537763,329998.024368,175367.674228,-0.734483,0.187722,-0.077162
60414.820000,766395648.034292,-87292.821475,330341.267541,175302.906397,-0.775815,0.208526,0.002209
60414.840000,766397376.024443,-88672.467437,330715.205375,175375.726645,-0.821878,0.223266,0.082308
60414.860000,766399103.986079,-90136.574422,331109.270421,175588.579642,-0.873835,0.231746,0.164533
60414.880000,766400831.983168,-91696.793285,331512.030872,175946.471519,-0.933438,0.233110,0.250456
60414.900000,766402560.008734,-93368.466424,331909.772552,176457.365686,-1.003348,0.225512,0.341958
60414.920000,766404287.979158,-95172.658306,332284.245827,177132.824217,-1.087760,0.205390,0.441384
60414.940000,766406016.014244,-97140.070821,332608.490886,177989.045779,-1.193691,0.165748,0.551675
60414.960000,766407743.993334,-99317.499384,332837.634644,179047.498564,-1.333726,0.091752,0.675932
60414.980000,766409471.993134,-101782.754202,332886.166971,180333.187656,-1.532486,-0.052548,0.813657
60415.000000,766411199.981997,-104675.300705,332558.956832,181851.399060,-1.839002,-0.372447,0.931862
60415.020000,766412927.983800,-108214.017682,331312.267814,183384.886947,-2.246362,-1.197799,0.707977
60415.040000,766414655.964921,-111828.410113,328390.024570,183436.726250,-1.644521,-1.860221,-0.739664
60415.060000,766416383.984993,-113866.870724,325778.898797,181636.998829,-0.859408,-1.158541,-1.142601
60415.080000,766418111.969609,-115114.811876,324207.057958,179749.967048,-0.630633,-0.707465,-1.023476
60415.100000,766419840.001981,-116133.259620,323222.854297,178113.181634,-0.561694,-0.453057,-0.872676
60415.120000,766421568.006031,-117085.209854,322588.790964,176723.998032,-0.545331,-0.291617,-0.738275
60415.140000,766423295.981425,-118030.259113,322186.879295,175551.881501,-0.550945,-0.179743,-0.620871
60415.160000,766425023.992045,-118995.520159,321950.702668,174570.795115,-0.567601,-0.097505,-0.516487
60415.180000,766426752.003294,-119995.611907,321838.826354,173761.458699,-0.590776,-0.034634,-0.421563
60415.200000,766428480.017967,-121039.845051,321823.217793,173110.007997,-0.618476,0.014642,-0.333349
60415.220000,766430208.011819,-122135.184460,321883.609055,172606.766796,-0.649865,0.053771,-0.249719
60415.240000,766431936.033744,-123287.791474,322004.436057,172245.328553,-0.684740,0.084860,-0.168958
60415.260000,766433664.001328,-124503.756160,322172.987975,172022.041933,-0.723303,0.109168,-0.089600
60415.280000,766435391.978374,-125789.919459,322378.190832,171935.648508,-0.766102,0.127342,-0.010291
60415.300000,766437120.006459,-127154.367533,322609.628259,171987.226440,-0.814051,0.139500,0.070320
60415.320000,766438847.983066,-128607.035910,322856.589193,172180.250127,-0.868538,0.145188,0.153681
60415.340000,766440576.013665,-130160.989266,323106.996602,172520.901705,-0.931650,0.143196,0.241482
60415.360000,766442304.023075,-131833.636698,323345.697789,173018.553071,-1.006601,0.131095,0.335781
60415.380000,766444031.995946,-133649.523162,323551.623866,173686.580701,-1.098581,0.104203,0.439178
60415.400000,766445759.976370,-135645.095033,323692.054165,174543.393928,-1.216520,0.053071,0.554834
60415.420000,766447488.009419,-137878.090865,323709.471458,175612.769662,-1.377096,-0.043397,0.685356
60415.440000,766449216.006648,-140447.702803,323486.014545,176917.597316,-1.614020,-0.240450,0.824021
60415.460000,766450944.019765,-143535.220236,322725.717138,178422.715381,-1.986195,-0.715039,0.882442
60415.480000,766452671.970117,-147273.118176,320615.381588,179533.764635,-2.191356,-1.804307,0.127650
60415.500000,766454400.002220,-150197.230791,317351.135036,178443.124973,-1.158342,-1.643711,-1.122667
60415.520000,766456128.024708,-151707.139455,315110.993932,176408.571566,-0.688286,-1.008372,-1.153713
60415.540000,766457855.987771,-152757.832489,313696.533618,174542.022483,-0.553855,-0.662268,-1.003137
60415.560000,766459584.013956,-153673.367365,312742.938859,172937.222472,-0.514447,-0.457042,-0.857317
60415.580000,766461312.010338,-154555.188227,312077.671533,171568.130225,-0.509830,-0.321272,-0.730245
60415.600000,766463039.958374,-155444.211466,311610.457814,170404.545492,-0.520998,-0.224478,-0.618777
60415.620000,766464768.016883,-156360.587432,311288.031655,169423.034459,-0.540667,-0.151937,-0.518813
60415.640000,766466496.022282,-157315.858218,311075.981055,168606.749714,-0.565713,-0.095766,-0.427106
60415.660000,766468223.981673,-158317.966913,310950.297946,167943.652081,-0.594769,-0.051399,-0.341173
60415.680000,766469952.028227,-159373.393658,310893.164757,167425.457831,-0.627328,-0.016066,-0.259071
60415.700000,766471679.968628,-160488.010354,310890.551998,167047.010861,-0.663385,0.011916,-0.179213
60415.720000,766473407.997241,-161668.250806,310930.684745,166805.629157,-0.703303,0.033520,-0.100186
60415.740000,766475136.016143,-162921.275830,311002.970316,166701.052240,-0.747780,0.049156,-0.020655
60415.760000,766476864.033327,-164255.854772,311097.077299,166735.324260,-0.797917,0.058710,0.060756
60415.780000,766478592.007671,-165683.063819,311201.962778,166912.982225,-0.855364,0.061448,0.145579
60415.800000,766480319.959195,-167217.553045,311304.596352,167241.437590,-0.922621,0.055731,0.235634
60415.820000,766482048.029014,-168879.534896,311387.919679,167731.662077,-1.003617,0.038374,0.333203
60415.840000,766483776.022882,-170697.670173,311427.051510,168398.962367,-1.104835,0.003160,0.441136
60415.860000,766485504.035312,-172715.972403,311381.354309,169264.095808,-1.237843,-0.062926,0.562680
