# epoch (MJD),epoch (seconds TDB),r [km],alpha [deg],beta [deg]
60408.600000,765858309.182384,75413.951940,0.000632,-0.000160
60408.620000,765860037.182384,75510.930003,0.000623,-0.000159
60408.640000,765861765.182384,75606.990572,0.000615,-0.000158
60408.660000,765863493.182384,75702.134621,0.000606,-0.000157
60408.680000,765865221.182383,75796.363125,0.000598,-0.000156
60408.700000,765866949.182383,75889.677060,0.000589,-0.000155
60408.720000,765868677.182383,75982.077400,0.000580,-0.000154
60408.740000,765870405.182383,76073.565121,0.000572,-0.000153
60408.760000,765872133.182382,76164.141191,0.000563,-0.000152
60408.780000,765873861.182382,76253.806421,0.000555,-0.000151
60408.800000,765875589.182382,76342.561466,0.000546,-0.000150
60408.820000,765877317.182382,76430.406974,0.000537,-0.000149
60408.840000,765879045.182381,76517.343592,0.000529,-0.000148
60408.860000,765880773.182381,76603.371969,0.000520,-0.000147
60408.880000,765882501.182381,76688.492751,0.000512,-0.000146
60408.900000,765884229.182380,76772.706588,0.000503,-0.000145
60408.920000,765885957.182380,76856.014126,0.000494,-0.000144
60408.940000,765887685.182380,76938.416013,0.000486,-0.000143
60408.960000,765889413.182379,77019.912897,0.000477,-0.000142
60408.980000,765891141.182379,77100.505426,0.000469,-0.000141
60409.000000,765892869.182379,77180.194248,0.000460,-0.000140
60409.020000,765894597.182379,77258.979938,0.000451,-0.000139
60409.040000,765896325.182378,77336.862783,0.000443,-0.000138
60409.060000,765898053.182378,77413.842997,0.000434,-0.000137
60409.080000,765899781.182378,77489.920795,0.000426,-0.000136
60409.100000,765901509.182378,77565.096392,0.000417,-0.000135
60409.120000,765903237.182377,77639.370001,0.000409,-0.000134
60409.140000,765904965.182377,77712.741839,0.000400,-0.000133
60409.160000,765906693.182377,77785.212119,0.000392,-0.000131
60409.180000,765908421.182377,77856.781055,0.000383,-0.000130
60409.200000,765910149.182376,77927.448863,0.000374,-0.000129
60409.220000,765911877.182376,77997.215756,0.000366,-0.000127
60409.240000,765913605.182376,78066.081950,0.000357,-0.000126
60409.260000,765915333.182375,78134.047649,0.000348,-0.000124
60409.280000,765917061.182375,78201.112820,0.000340,-0.000123
60409.300000,765918789.182375,78267.277194,0.000331,-0.000121
60409.320000,765920517.182374,78332.540493,0.000322,-0.000120
60409.340000,765922245.182374,78396.902438,0.000314,-0.000118
60409.360000,765923973.182374,78460.362749,0.000305,-0.000116
60409.380000,765925701.182374,78522.921147,0.000296,-0.000114
60409.400000,765927429.182373,78584.577354,0.000288,-0.000113
60409.420000,765929157.182373,78645.331090,0.000279,-0.000111
60409.440000,765930885.182373,78705.182075,0.000271,-0.000109
60409.460000,765932613.182373,78764.130032,0.000262,-0.000107
60409.480000,765934341.182372,78822.174681,0.000254,-0.000105
60409.500000,765936069.182372,78879.315743,0.000246,-0.000103
60409.520000,765937797.182372,78935.552853,0.000237,-0.000101
60409.540000,765939525.182371,78990.885304,0.000229,-0.000099
60409.560000,765941253.182371,79045.312302,0.000221,-0.000097
60409.580000,765942981.182371,79098.833055,0.000213,-0.000095
60409.600000,765944709.182371,79151.446769,0.000205,-0.000093
60409.620000,765946437.182370,79203.152652,0.000197,-0.000091
60409.640000,765948165.182370,79253.949910,0.000188,-0.000088
60409.660000,765949893.182370,79303.837751,0.000180,-0.000086
60409.680000,765951621.182370,79352.815381,0.000171,-0.000083
60409.700000,765953349.182369,79400.882007,0.000163,-0.000080
60409.720000,765955077.182369,79448.036836,0.000153,-0.000077
60409.740000,765956805.182369,79494.279075,0.000144,-0.000073
60409.760000,765958533.182369,79539.607920,0.000134,-0.000070
60409.780000,765960261.182368,79584.022330,0.000125,-0.000066
60409.800000,765961989.182368,79627.521020,0.000114,-0.000062
60409.820000,765963717.182368,79670.102699,0.000104,-0.000058
60409.840000,765965445.182367,79711.766074,0.000094,-0.000053
60409.860000,765967173.182367,79752.509853,0.000085,-0.000049
60409.880000,765968901.182367,79792.332742,0.000075,-0.000045
60409.900000,765970629.182366,79831.233449,0.000067,-0.000042
60409.920000,765972357.182366,79869.210681,0.000058,-0.000038
60409.940000,765974085.182366,79906.263145,0.000051,-0.000035
60409.960000,765975813.182366,79942.389549,0.000044,-0.000032
60409.980000,765977541.182366,79977.588600,0.000039,-0.000029
60410.000000,765979269.182365,80011.859006,0.000034,-0.000028
60410.020000,765980997.182365,80045.199398,0.000031,-0.000026
60410.040000,765982725.182365,80077.608102,0.000029,-0.000026
60410.060000,765984453.182364,80109.083372,0.000028,-0.000025
60410.080000,765986181.182364,80139.623458,0.000028,-0.000026
60410.100000,765987909.182364,80169.226613,0.000029,-0.000026
60410.120000,765989637.182363,80197.891088,0.000031,-0.000028
60410.140000,765991365.182363,80225.615134,0.000034,-0.000030
60410.160000,765993093.182363,80252.397003,0.000037,-0.000032
60410.180000,765994821.182363,80278.234948,0.000041,-0.000034
60410.200000,765996549.182362,80303.127218,0.000046,-0.000037
60410.220000,765998277.182362,80327.072067,0.000050,-0.000040
60410.240000,766000005.182362,80350.067746,0.000056,-0.000044
60410.260000,766001733.182361,80372.112498,0.000062,-0.000048
60410.280000,766003461.182361,80393.204382,0.000067,-0.000052
60410.300000,766005189.182361,80413.341270,0.000074,-0.000056
60410.320000,766006917.182361,80432.521026,0.000080,-0.000061
60410.340000,766008645.182360,80450.741516,0.000086,-0.000066
60410.360000,766010373.182360,80468.000603,0.000093,-0.000071
60410.380000,766012101.182360,80484.296152,0.000100,-0.000076
60410.400000,766013829.182360,80499.626029,0.000106,-0.000081
60410.420000,766015557.182359,80513.988096,0.000113,-0.000087
60410.440000,766017285.182359,80527.380219,0.000120,-0.000092
60410.460000,766019013.182359,80539.800262,0.000126,-0.000097
60410.480000,766020741.182359,80551.246091,0.000133,-0.000103
60410.500000,766022469.182358,80561.715568,0.000139,-0.000109
60410.520000,766024197.182358,80571.206510,0.000145,-0.000114
60410.540000,766025925.182358,80579.716531,0.000151,-0.000120
60410.560000,766027653.182357,80587.243198,0.000157,-0.000125
60410.580000,766029381.182357,80593.784077,0.000162,-0.000131
60410.600000,766031109.182357,80599.336732,0.000168,-0.000136
60410.620000,766032837.182357,80603.898730,0.000173,-0.000142
60410.640000,766034565.182356,80607.467638,0.000178,-0.000147
60410.660000,766036293.182356,80610.041019,0.000183,-0.000153
60410.680000,766038021.182356,80611.616442,0.000188,-0.000158
60410.700000,766039749.182355,80612.191470,0.000193,-0.000164
60410.720000,766041477.182355,80611.763671,0.000198,-0.000170
60410.740000,766043205.182355,80610.330609,0.000203,-0.000175
60410.760000,766044933.182355,80607.889848,0.000207,-0.000181
60410.780000,766046661.182354,80604.438854,0.000212,-0.000187
60410.800000,766048389.182354,80599.975004,0.000216,-0.000193
60410.820000,766050117.182354,80594.495669,0.000221,-0.000199
60410.840000,766051845.182354,80587.998220,0.000225,-0.000205
60410.860000,766053573.182353,80580.480028,0.000230,-0.000211
60410.880000,766055301.182353,80571.938465,0.000234,-0.000217
60410.900000,766057029.182353,80562.370902,0.000238,-0.000224
60410.920000,766058757.182352,80551.774710,0.000242,-0.000230
60410.940000,766060485.182352,80540.147260,0.000246,-0.000236
60410.960000,766062213.182352,80527.485924,0.000250,-0.000243
60410.980000,766063941.182352,80513.788073,0.000254,-0.000249
60411.000000,766065669.182351,80499.051079,0.000258,-0.000256
60411.020000,766067397.182351,80483.272298,0.000261,-0.000262
60411.040000,766069125.182351,80466.449039,0.000265,-0.000269
60411.060000,766070853.182350,80448.578593,0.000269,-0.000275
60411.080000,766072581.182350,80429.658255,0.000272,-0.000282
60411.100000,766074309.182350,80409.685317,0.000275,-0.000289
60411.120000,766076037.182350,80388.657073,0.000279,-0.000295
60411.140000,766077765.182349,80366.570815,0.000282,-0.000302
60411.160000,766079493.182349,80343.423838,0.000285,-0.000309
60411.180000,766081221.182349,80319.213434,0.000288,-0.000316
60411.200000,766082949.182349,80293.936896,0.000291,-0.000323
60411.220000,766084677.182348,80267.591518,0.000293,-0.000330
60411.240000,766086405.182348,80240.174593,0.000296,-0.000337
60411.260000,766088133.182348,80211.683415,0.000299,-0.000344
60411.280000,766089861.182347,80182.115302,0.000301,-0.000351
60411.300000,766091589.182347,80151.467594,0.000304,-0.000358
60411.320000,766093317.182347,80119.737632,0.000306,-0.000366
60411.340000,766095045.182347,80086.922760,0.000309,-0.000373
60411.360000,766096773.182346,80053.020317,0.000311,-0.000380
60411.380000,766098501.182346,80018.027646,0.000313,-0.000388
60411.400000,766100229.182346,79981.942088,0.000315,-0.000395
60411.420000,766101957.182346,79944.760985,0.000317,-0.000403
60411.440000,766103685.182345,79906.481679,0.000319,-0.000411
60411.460000,766105413.182345,79867.101511,0.000321,-0.000418
60411.480000,766107141.182345,79826.617823,0.000322,-0.000426
60411.500000,766108869.182344,79785.027956,0.000324,-0.000434
60411.520000,766110597.182344,79742.329283,0.000326,-0.000442
60411.540000,766112325.182344,79698.519298,0.000327,-0.000450
60411.560000,766114053.182344,79653.595526,0.000328,-0.000458
60411.580000,766115781.182343,79607.555493,0.000329,-0.000466
60411.600000,766117509.182343,79560.396724,0.000331,-0.000474
60411.620000,766119237.182343,79512.116744,0.000332,-0.000483
60411.640000,766120965.182343,79462.713078,0.000333,-0.000491
60411.660000,766122693.182342,79412.183252,0.000333,-0.000499
60411.680000,766124421.182342,79360.524791,0.000334,-0.000508
60411.700000,766126149.182342,79307.735219,0.000335,-0.000517
60411.720000,766127877.182341,79253.812062,0.000335,-0.000525
60411.740000,766129605.182341,79198.752846,0.000336,-0.000534
60411.760000,766131333.182341,79142.555102,0.000336,-0.000543
60411.780000,766133061.182341,79085.216519,0.000336,-0.000552
60411.800000,766134789.182340,79026.734944,0.000336,-0.000561
60411.820000,766136517.182340,78967.108229,0.000336,-0.000570
60411.840000,766138245.182340,78906.334227,0.000336,-0.000579
60411.860000,766139973.182339,78844.410791,0.000336,-0.000589
60411.880000,766141701.182339,78781.335775,0.000335,-0.000598
60411.900000,766143429.182339,78717.107031,0.000335,-0.000607
60411.920000,766145157.182339,78651.722411,0.000334,-0.000617
60411.940000,766146885.182338,78585.179770,0.000333,-0.000627
60411.960000,766148613.182338,78517.476959,0.000332,-0.000637
60411.980000,766150341.182338,78448.611832,0.000331,-0.000647
60412.000000,766152069.182338,78378.582241,0.000330,-0.000657
60412.020000,766153797.182337,78307.386121,0.000329,-0.000667
60412.040000,766155525.182337,78235.021725,0.000327,-0.000677
60412.060000,766157253.182337,78161.487390,0.000325,-0.000687
60412.080000,766158981.182336,78086.781452,0.000324,-0.000698
60412.100000,766160709.182336,78010.902245,0.000322,-0.000708
60412.120000,766162437.182336,77933.848105,0.000320,-0.000719
60412.140000,766164165.182336,77855.617369,0.000317,-0.000730
60412.160000,766165893.182335,77776.208371,0.000315,-0.000741
60412.180000,766167621.182335,77695.619447,0.000312,-0.000752
60412.200000,766169349.182335,77613.848933,0.000309,-0.000763
60412.220000,766171077.182335,77530.895164,0.000306,-0.000775
60412.240000,766172805.182334,77446.756476,0.000303,-0.000786
60412.260000,766174533.182334,77361.431218,0.000299,-0.000798
60412.280000,766176261.182334,77274.918052,0.000296,-0.000810
60412.300000,766177989.182333,77187.215952,0.000292,-0.000822
60412.320000,766179717.182333,77098.323906,0.000288,-0.000834
60412.340000,766181445.182333,77008.240902,0.000283,-0.000846
60412.360000,766183173.182333,76916.965927,0.000279,-0.000859
60412.380000,766184901.182332,76824.497970,0.000274,-0.000871
60412.400000,766186629.182332,76730.836019,0.000269,-0.000884
60412.420000,766188357.182332,76635.979061,0.000263,-0.000897
60412.440000,766190085.182331,76539.926085,0.000258,-0.000910
60412.460000,766191813.182331,76442.676077,0.000252,-0.000923
60412.480000,766193541.182331,76344.228027,0.000246,-0.000937
60412.500000,766195269.182331,76244.580922,0.000239,-0.000950
60412.520000,766196997.182330,76143.733891,0.000232,-0.000964
60412.540000,766198725.182330,76041.686623,0.000225,-0.000978
60412.560000,766200453.182330,75938.438950,0.000218,-0.000992
60412.580000,766202181.182330,75833.990702,0.000210,-0.001006
60412.600000,766203909.182329,75728.341711,0.000202,-0.001021
60412.620000,766205637.182329,75621.491808,0.000193,-0.001036
60412.640000,766207365.182329,75513.440822,0.000184,-0.001051
60412.660000,766209093.182328,75404.188585,0.000175,-0.001066
60412.680000,766210821.182328,75293.734929,0.000165,-0.001081
60412.700000,766212549.182328,75182.079683,0.000155,-0.001096
60412.720000,766214277.182327,75069.222679,0.000145,-0.001112
60412.740000,766216005.182327,74955.163747,0.000134,-0.001128
60412.760000,766217733.182327,74839.902741,0.000122,-0.001144
60412.780000,766219461.182327,74723.440023,0.000110,-0.001160
60412.800000,766221189.182326,74605.776466,0.000098,-0.001176
60412.820000,766222917.182326,74486.912965,0.000085,-0.001193
60412.840000,766224645.182326,74366.850415,0.000071,-0.001210
60412.860000,766226373.182326,74245.589710,0.000057,-0.001227
60412.880000,766228101.182325,74123.131744,0.000043,-0.001244
60412.900000,766229829.182325,73999.477414,0.000027,-0.001261
60412.920000,766231557.182325,73874.627613,0.000011,-0.001279
60412.940000,766233285.182325,73748.583237,-0.000005,-0.001296
60412.960000,766235013.182324,73621.345179,-0.000022,-0.001314
60412.980000,766236741.182324,73492.914336,-0.000040,-0.001332
60413.000000,766238469.182324,73363.291601,-0.000059,-0.001351
60413.020000,766240197.182323,73232.478091,-0.000078,-0.001369
60413.040000,766241925.182323,73100.475807,-0.000098,-0.001387
60413.060000,766243653.182323,72967.286973,-0.000119,-0.001406
60413.080000,766245381.182323,72832.913810,-0.000140,-0.001425
60413.100000,766247109.182322,72697.358543,-0.000163,-0.001444
60413.120000,766248837.182322,72560.623393,-0.000186,-0.001463
60413.140000,766250565.182322,72422.710585,-0.000210,-0.001482
60413.160000,766252293.182321,72283.622340,-0.000235,-0.001502
60413.180000,766254021.182321,72143.360881,-0.000261,-0.001521
60413.200000,766255749.182321,72001.928432,-0.000288,-0.001540
60413.220000,766257477.182321,71859.327216,-0.000316,-0.001560
60413.240000,766259205.182320,71715.559454,-0.000345,-0.001579
60413.260000,766260933.182320,71570.627405,-0.000375,-0.001599
60413.280000,766262661.182320,71424.534119,-0.000406,-0.001618
60413.300000,766264389.182320,71277.283436,-0.000438,-0.001638
60413.320000,766266117.182319,71128.879234,-0.000472,-0.001657
60413.340000,766267845.182319,70979.325388,-0.000506,-0.001677
60413.360000,766269573.182319,70828.625775,-0.000542,-0.001696
60413.380000,766271301.182318,70676.784270,-0.000579,-0.001715
60413.400000,766273029.182318,70523.804751,-0.000617,-0.001734
60413.420000,766274757.182318,70369.691093,-0.000657,-0.001753
60413.440000,766276485.182318,70214.447173,-0.000697,-0.001771
60413.460000,766278213.182317,70058.076867,-0.000740,-0.001789
60413.480000,766279941.182317,69900.584051,-0.000783,-0.001807
60413.500000,766281669.182317,69741.972602,-0.000828,-0.001825
60413.520000,766283397.182316,69582.246738,-0.000875,-0.001842
60413.540000,766285125.182316,69421.412057,-0.000923,-0.001858
60413.560000,766286853.182316,69259.474496,-0.000972,-0.001875
60413.580000,766288581.182316,69096.439996,-0.001023,-0.001890
60413.600000,766290309.182315,68932.314494,-0.001075,-0.001905
60413.620000,766292037.182315,68767.103930,-0.001129,-0.001919
60413.640000,766293765.182315,68600.814244,-0.001185,-0.001932
60413.660000,766295493.182315,68433.451374,-0.001242,-0.001945
60413.680000,766297221.182314,68265.021259,-0.001300,-0.001957
60413.700000,766298949.182314,68095.529838,-0.001360,-0.001967
60413.720000,766300677.182314,67924.983051,-0.001422,-0.001977
60413.740000,766302405.182313,67753.386837,-0.001485,-0.001985
60413.760000,766304133.182313,67580.747188,-0.001549,-0.001993
60413.780000,766305861.182313,67407.071337,-0.001616,-0.001999
60413.800000,766307589.182313,67232.367754,-0.001683,-0.002003
60413.820000,766309317.182312,67056.644966,-0.001753,-0.002006
60413.840000,766311045.182312,66879.911497,-0.001823,-0.002008
60413.860000,766312773.182312,66702.175872,-0.001895,-0.002008
60413.880000,766314501.182311,66523.446616,-0.001968,-0.002007
60413.900000,766316229.182311,66343.732255,-0.002042,-0.002003
60413.920000,766317957.182311,66163.041314,-0.002117,-0.001998
60413.940000,766319685.182311,65981.382317,-0.002194,-0.001991
60413.960000,766321413.182310,65798.763790,-0.002271,-0.001981
60413.980000,766323141.182310,65615.194257,-0.002349,-0.001970
60414.000000,766324869.182310,65430.682245,-0.002429,-0.001956
60414.020000,766326597.182310,65245.236821,-0.002508,-0.001940
60414.040000,766328325.182309,65058.869225,-0.002589,-0.001922
60414.060000,766330053.182309,64871.591238,-0.002670,-0.001901
60414.080000,766331781.182309,64683.414645,-0.002751,-0.001878
60414.100000,766333509.182308,64494.351226,-0.002833,-0.001852
60414.120000,766335237.182308,64304.412766,-0.002914,-0.001824
60414.140000,766336965.182308,64113.611045,-0.002995,-0.001794
60414.160000,766338693.182308,63921.957848,-0.003075,-0.001761
60414.180000,766340421.182307,63729.464955,-0.003155,-0.001725
60414.200000,766342149.182307,63536.144151,-0.003235,-0.001687
60414.220000,766343877.182307,63342.007217,-0.003313,-0.001647
60414.240000,766345605.182307,63147.065936,-0.003390,-0.001604
60414.260000,766347333.182306,62951.332177,-0.003466,-0.001558
60414.280000,766349061.182306,62754.819776,-0.003540,-0.001510
60414.300000,766350789.182306,62557.544544,-0.003613,-0.001459
60414.320000,766352517.182305,62359.522374,-0.003684,-0.001406
60414.340000,766354245.182305,62160.769161,-0.003753,-0.001351
60414.360000,766355973.182305,61961.300799,-0.003820,-0.001294
60414.380000,766357701.182305,61761.133181,-0.003885,-0.001235
60414.400000,766359429.182304,61560.282203,-0.003947,-0.001174
60414.420000,766361157.182304,61358.763759,-0.004007,-0.001112
60414.440000,766362885.182304,61156.593743,-0.004064,-0.001049
60414.460000,766364613.182303,60953.788048,-0.004117,-0.000984
60414.480000,766366341.182303,60750.362570,-0.004168,-0.000918
60414.500000,766368069.182303,60546.333203,-0.004215,-0.000851
60414.520000,766369797.182302,60341.716702,-0.004259,-0.000783
60414.540000,766371525.182302,60136.533270,-0.004300,-0.000715
60414.560000,766373253.182302,59930.803972,-0.004337,-0.000646
60414.580000,766374981.182302,59724.549870,-0.004371,-0.000577
60414.600000,766376709.182302,59517.792030,-0.004401,-0.000508
60414.620000,766378437.182301,59310.551516,-0.004428,-0.000439
60414.640000,766380165.182301,59102.849391,-0.004451,-0.000371
60414.660000,766381893.182301,58894.706720,-0.004472,-0.000303
60414.680000,766383621.182300,58686.144568,-0.004489,-0.000236
60414.700000,766385349.182300,58477.183997,-0.004503,-0.000169
60414.720000,766387077.182300,58267.846073,-0.004513,-0.000104
60414.740000,766388805.182300,58058.151859,-0.004521,-0.000041
60414.760000,766390533.182299,57848.122553,-0.004525,0.000022
60414.780000,766392261.182299,57637.782423,-0.004526,0.000082
60414.800000,766393989.182299,57427.158807,-0.004524,0.000141
60414.820000,766395717.182298,57216.279175,-0.004519,0.000198
60414.840000,766397445.182298,57005.170999,-0.004512,0.000253
60414.860000,766399173.182298,56793.861751,-0.004502,0.000306
60414.880000,766400901.182298,56582.378900,-0.004490,0.000357
60414.900000,766402629.182297,56370.749920,-0.004476,0.000406
60414.920000,766404357.182297,56159.002280,-0.004459,0.000453
60414.940000,766406085.182297,55947.163453,-0.004441,0.000497
60414.960000,766407813.182297,55735.260908,-0.004421,0.000540
60414.980000,766409541.182296,55523.322119,-0.004399,0.000580
60415.000000,766411269.182296,55311.374555,-0.004375,0.000618
60415.020000,766412997.182296,55099.446969,-0.004351,0.000654
60415.040000,766414725.182295,54887.573240,-0.004325,0.000687
60415.060000,766416453.182295,54675.788526,-0.004298,0.000717
60415.080000,766418181.182295,54464.127988,-0.004270,0.000746
60415.100000,766419909.182294,54252.626784,-0.004241,0.000772
60415.120000,766421637.182294,54041.320074,-0.004211,0.000797
60415.140000,766423365.182294,53830.243017,-0.004180,0.000819
60415.160000,766425093.182294,53619.430773,-0.004149,0.000839
60415.180000,766426821.182294,53408.918500,-0.004117,0.000857
60415.200000,766428549.182293,53198.741359,-0.004085,0.000874
60415.220000,766430277.182293,52988.934509,-0.004052,0.000888
60415.240000,766432005.182292,52779.533109,-0.004018,0.000901
60415.260000,766433733.182292,52570.572498,-0.003985,0.000912
60415.280000,766435461.182292,52362.092165,-0.003951,0.000922
60415.300000,766437189.182292,52154.135746,-0.003918,0.000930
60415.320000,766438917.182292,51946.747057,-0.003884,0.000936
60415.340000,766440645.182291,51739.969914,-0.003850,0.000941
60415.360000,766442373.182291,51533.848135,-0.003815,0.000945
60415.380000,766444101.182291,51328.425535,-0.003781,0.000947
60415.400000,766445829.182290,51123.745931,-0.003746,0.000949
60415.420000,766447557.182290,50919.853140,-0.003712,0.000949
60415.440000,766449285.182290,50716.790977,-0.003677,0.000948
60415.460000,766451013.182290,50514.603259,-0.003642,0.000946
60415.480000,766452741.182289,50313.333804,-0.003607,0.000943
60415.500000,766454469.182289,50113.026426,-0.003571,0.000939
60415.520000,766456197.182289,49913.726375,-0.003536,0.000935
60415.540000,766457925.182289,49715.484627,-0.003500,0.000929
60415.560000,766459653.182288,49518.353592,-0.003465,0.000924
60415.580000,766461381.182288,49322.385680,-0.003429,0.000917
60415.600000,766463109.182288,49127.633298,-0.003392,0.000910
60415.620000,766464837.182287,48934.148857,-0.003356,0.000902
60415.640000,766466565.182287,48741.984765,-0.003319,0.000894
60415.660000,766468293.182287,48551.193431,-0.003282,0.000885
60415.680000,766470021.182287,48361.827265,-0.003244,0.000876
60415.700000,766471749.182286,48173.938676,-0.003206,0.000867
60415.720000,766473477.182286,47987.580073,-0.003167,0.000857
60415.740000,766475205.182286,47802.803865,-0.003128,0.000847
60415.760000,766476933.182285,47619.662593,-0.003089,0.000837
60415.780000,766478661.182285,47438.211835,-0.003048,0.000826
60415.800000,766480389.182285,47258.510206,-0.003007,0.000816
60415.820000,766482117.182285,47080.616452,-0.002966,0.000805
60415.840000,766483845.182284,46904.589319,-0.002924,0.000794
60415.860000,766485573.182284,46730.487555,-0.002881,0.000783
60415.880000,766487301.182284,46558.369906,-0.002837,0.000771
60415.900000,766489029.182284,46388.295118,-0.002793,0.000760
60415.920000,766490757.182283,46220.321938,-0.002747,0.000749
60415.940000,766492485.182283,46054.509112,-0.002701,0.000737
60415.960000,766494213.182283,45890.915387,-0.002655,0.000726
60415.980000,766495941.182282,45729.599510,-0.002607,0.000715
60416.000000,766497669.182282,45570.620227,-0.002558,0.000703
60416.020000,766499397.182282,45414.036384,-0.002509,0.000692
60416.040000,766501125.182281,45259.907219,-0.002458,0.000680
60416.060000,766502853.182281,45108.292072,-0.002407,0.000669
60416.080000,766504581.182281,44959.250280,-0.002354,0.000658
60416.100000,766506309.182281,44812.841181,-0.002301,0.000646
60416.120000,766508037.182281,44669.124115,-0.002247,0.000635
60416.140000,766509765.182280,44528.158419,-0.002192,0.000624
60416.160000,766511493.182280,44390.003432,-0.002136,0.000613
60416.180000,766513221.182280,44254.718492,-0.002079,0.000602
60416.200000,766514949.182280,44122.362936,-0.002022,0.000591
60416.220000,766516677.182279,43992.996104,-0.001964,0.000580
60416.240000,766518405.182279,43866.677334,-0.001905,0.000569
60416.260000,766520133.182279,43743.465775,-0.001845,0.000559
60416.280000,766521861.182278,43623.416250,-0.001785,0.000548
60416.300000,766523589.182278,43506.579249,-0.001723,0.000538
60416.320000,766525317.182278,43393.005078,-0.001662,0.000527
60416.340000,766527045.182277,43282.744039,-0.001600,0.000517
60416.360000,766528773.182277,43175.846438,-0.001537,0.000507
60416.380000,766530501.182277,43072.362579,-0.001474,0.000497
60416.400000,766532229.182277,42972.342764,-0.001411,0.000487
60416.420000,766533957.182276,42875.837298,-0.001347,0.000477
60416.440000,766535685.182276,42782.896486,-0.001283,0.000467
60416.460000,766537413.182276,42693.570632,-0.001220,0.000457
60416.480000,766539141.182276,42607.910038,-0.001156,0.000447
60416.500000,766540869.182275,42525.965010,-0.001092,0.000437
60416.520000,766542597.182275,42447.782446,-0.001029,0.000428
60416.540000,766544325.182275,42373.395627,-0.000965,0.000418
60416.560000,766546053.182274,42302.834426,-0.000902,0.000409
60416.580000,766547781.182274,42236.128720,-0.000840,0.000399
60416.600000,766549509.182274,42173.308382,-0.000778,0.000390
60416.620000,766551237.182274,42114.403287,-0.000717,0.000381
60416.640000,766552965.182273,42059.443312,-0.000657,0.000372
60416.660000,766554693.182273,42008.458329,-0.000598,0.000362
60416.680000,766556421.182273,41961.478214,-0.000540,0.000353
60416.700000,766558149.182272,41918.532843,-0.000483,0.000344
60416.720000,766559877.182272,41879.652089,-0.000427,0.000335
60416.740000,766561605.182272,41844.865828,-0.000373,0.000326
60416.760000,766563333.182272,41814.203337,-0.000321,0.000317
60416.780000,766565061.182271,41787.680159,-0.000270,0.000308
60416.800000,766566789.182271,41765.298102,-0.000221,0.000299
60416.820000,766568517.182271,41747.058378,-0.000174,0.000290
60416.840000,766570245.182271,41732.962196,-0.000128,0.000281
60416.860000,766571973.182270,41723.010768,-0.000085,0.000272
60416.880000,766573701.182270,41717.205305,-0.000043,0.000264
60416.900000,766575429.182270,41715.547018,-0.000002,0.000255
60416.920000,766577157.182269,41718.037116,0.000036,0.000246
60416.940000,766578885.182269,41724.676812,0.000072,0.000238
60416.960000,766580613.182269,41735.467316,0.000107,0.000229
60416.980000,766582341.182269,41750.409839,0.000140,0.000221
60417.000000,766584069.182268,41769.505592,0.000170,0.000213
60417.020000,766585797.182268,41792.750952,0.000199,0.000204
60417.040000,766587525.182268,41820.122960,0.000226,0.000196
60417.060000,766589253.182267,41851.593822,0.000250,0.000188
60417.080000,766590981.182267,41887.135747,0.000272,0.000181
60417.100000,766592709.182267,41926.720941,0.000291,0.000173
60417.120000,766594437.182267,41970.321612,0.000307,0.000165
60417.140000,766596165.182266,42017.909966,0.000320,0.000157
60417.160000,766597893.182266,42069.458211,0.000330,0.000149
60417.180000,766599621.182266,42124.938553,0.000336,0.000141
60417.200000,766601349.182265,42184.323201,0.000339,0.000133
60417.220000,766603077.182265,42247.584361,0.000338,0.000125
60417.240000,766604805.182265,42314.694240,0.000333,0.000116
60417.260000,766606533.182265,42385.624603,0.000324,0.000108
60417.280000,766608261.182264,42460.337059,0.000311,0.000099
60417.300000,766609989.182264,42538.783054,0.000295,0.000091
60417.320000,766611717.182264,42620.913595,0.000276,0.000083
60417.340000,766613445.182264,42706.679690,0.000257,0.000074
60417.360000,766615173.182263,42796.032345,0.000236,0.000066
60417.380000,766616901.182263,42888.922566,0.000215,0.000059
60417.400000,766618629.182263,42985.301361,0.000195,0.000052
60417.420000,766620357.182263,43085.119735,0.000177,0.000046
60417.440000,766622085.182262,43188.328695,0.000161,0.000040
60417.460000,766623813.182262,43294.879249,0.000149,0.000035
60417.480000,766625541.182262,43404.722402,0.000140,0.000032
60417.500000,766627269.182261,43517.809161,0.000136,0.000029
60417.520000,766628997.182261,43634.088908,0.000138,0.000027
60417.540000,766630725.182261,43753.504519,0.000145,0.000026
60417.560000,766632453.182261,43875.997248,0.000156,0.000027
60417.580000,766634181.182260,44001.508346,0.000171,0.000028
60417.600000,766635909.182260,44129.979064,0.000191,0.000029
60417.620000,766637637.182260,44261.350657,0.000214,0.000031
60417.640000,766639365.182260,44395.564374,0.000239,0.000034
60417.660000,766641093.182259,44532.561469,0.000267,0.000036
60417.680000,766642821.182259,44672.283193,0.000297,0.000039
60417.700000,766644549.182258,44814.670798,0.000329,0.000042
60417.720000,766646277.182258,44959.665537,0.000362,0.000045
60417.740000,766648005.182258,45107.208661,0.000396,0.000047
60417.760000,766649733.182258,45257.241428,0.000430,0.000049
60417.780000,766651461.182258,45409.705201,0.000464,0.000051
60417.800000,766653189.182257,45564.541451,0.000498,0.000052
60417.820000,766654917.182257,45721.691655,0.000532,0.000053
60417.840000,766656645.182257,45881.097289,0.000567,0.000053
