# epoch (MJD),epoch (seconds TDB),x [km],y [km],z [km],vx [km/s],vy [km/s],vz [km/s]
60393.940000,764591685.182587,148731695.251740,10597975.087447,4593250.231935,-1.822053,27.341741,11.851146
60393.960000,764593413.182587,148728537.912841,10645220.983885,4613728.736809,-1.832275,27.341009,11.850827
60393.980000,764595141.182587,148725362.910420,10692465.611845,4634206.689681,-1.842497,27.340273,11.850507
60394.000000,764596869.182587,148722170.245157,10739708.966032,4654684.088294,-1.852718,27.339534,11.850186
60394.020000,764598597.182586,148718959.917736,10786951.041152,4675160.930388,-1.862939,27.338793,11.849863
60394.040000,764600325.182586,148715731.928844,10834191.831914,4695637.213704,-1.873159,27.338048,11.849539
60394.060000,764602053.182585,148712486.279170,10881431.333027,4716112.935986,-1.883380,27.337300,11.849214
60394.080000,764603781.182585,148709222.969404,10928669.539201,4736588.094977,-1.893599,27.336549,11.848887
60394.100000,764605509.182585,148705942.000236,10975906.445145,4757062.688421,-1.903819,27.335795,11.848559
60394.120000,764607237.182585,148702643.372354,11023142.045570,4777536.714058,-1.914038,27.335038,11.848230
60394.140000,764608965.182585,148699327.086448,11070376.335184,4798010.169634,-1.924256,27.334278,11.847899
60394.160000,764610693.182584,148695993.143208,11117609.308698,4818483.052890,-1.934474,27.333515,11.847567
60394.180000,764612421.182584,148692641.543323,11164840.960820,4838955.361569,-1.944692,27.332749,11.847234
60394.200000,764614149.182584,148689272.287482,11212071.286262,4859427.093415,-1.954909,27.331979,11.846900
60394.220000,764615877.182583,148685885.376375,11259300.279732,4879898.246170,-1.965126,27.331207,11.846564
60394.240000,764617605.182583,148682480.810692,11306527.935939,4900368.817577,-1.975343,27.330432,11.846227
60394.260000,764619333.182583,148679058.591121,11353754.249595,4920838.805379,-1.985559,27.329653,11.845888
60394.280000,764621061.182582,148675618.718357,11400979.215410,4941308.207321,-1.995775,27.328872,11.845549
60394.300000,764622789.182582,148672161.193098,11448202.828098,4961777.021147,-2.005990,27.328087,11.845208
60394.320000,764624517.182582,148668686.016042,11495425.082374,4982245.244604,-2.016205,27.327299,11.844865
60394.340000,764626245.182582,148665193.187887,11542645.972950,5002712.875435,-2.026420,27.326509,11.844522
60394.360000,764627973.182582,148661682.709331,11589865.494543,5023179.911386,-2.036634,27.325715,11.844177
60394.380000,764629701.182581,148658154.581072,11637083.641864,5043646.350204,-2.046848,27.324918,11.843831
60394.400000,764631429.182581,148654608.803808,11684300.409629,5064112.189632,-2.057061,27.324118,11.843483
60394.420000,764633157.182581,148651045.378239,11731515.792552,5084577.427417,-2.067274,27.323315,11.843134
60394.440000,764634885.182580,148647464.305061,11778729.785345,5105042.061303,-2.077487,27.322509,11.842784
60394.460000,764636613.182580,148643865.584973,11825942.382724,5125506.089036,-2.087699,27.321700,11.842433
60394.480000,764638341.182580,148640249.218673,11873153.579402,5145969.508362,-2.097910,27.320888,11.842080
60394.500000,764640069.182579,148636615.206859,11920363.370094,5166432.317025,-2.108122,27.320073,11.841726
60394.520000,764641797.182579,148632963.550231,11967571.749513,5186894.512771,-2.118333,27.319255,11.841371
60394.540000,764643525.182579,148629294.249494,12014778.712377,5207356.093347,-2.128543,27.318433,11.841014
60394.560000,764645253.182579,148625607.305355,12061984.253404,5227817.056500,-2.138753,27.317609,11.840656
60394.580000,764646981.182579,148621902.718521,12109188.367312,5248277.399979,-2.148963,27.316782,11.840297
60394.600000,764648709.182578,148618180.489698,12156391.048818,5268737.121530,-2.159172,27.315951,11.839936
60394.620000,764650437.182578,148614440.619593,12203592.292640,5289196.218900,-2.169381,27.315118,11.839574
60394.640000,764652165.182578,148610683.108912,12250792.093497,5309654.689837,-2.179590,27.314281,11.839211
60394.660000,764653893.182577,148606907.958363,12297990.446105,5330112.532089,-2.189798,27.313441,11.838847
60394.680000,764655621.182577,148603115.168652,12345187.345182,5350569.743402,-2.200005,27.312599,11.838481
