# epoch (MJD),epoch (seconds TDB),r [km],alpha [deg],beta [deg]
60408.060000,765811653.182392,149383527.851621,140.822294,-0.004524
60408.080000,765813381.182392,149384094.971756,140.676691,-0.004530
60408.100000,765815109.182391,149384669.824050,140.533014,-0.004536
60408.120000,765816837.182391,149385252.394144,140.391256,-0.004542
60408.140000,765818565.182391,149385842.667681,140.251408,-0.004548
60408.160000,765820293.182391,149386440.630306,140.113465,-0.004554
60408.180000,765822021.182390,149387046.267661,139.977418,-0.004560
60408.200000,765823749.182390,149387659.565388,139.843261,-0.004566
60408.220000,765825477.182390,149388280.509130,139.710987,-0.004572
60408.240000,765827205.182389,149388909.084532,139.580588,-0.004577
60408.260000,765828933.182389,149389545.277252,139.452056,-0.004583
60408.280000,765830661.182389,149390189.073343,139.325386,-0.004589
60408.300000,765832389.182389,149390840.459250,139.200571,-0.004595
60408.320000,765834117.182388,149391499.421436,139.077603,-0.004601
60408.340000,765835845.182388,149392165.946362,138.956477,-0.004607
60408.360000,765837573.182388,149392840.020491,138.837186,-0.004612
60408.380000,765839301.182387,149393521.630285,138.719723,-0.004618
60408.400000,765841029.182387,149394210.762206,138.604082,-0.004624
60408.420000,765842757.182387,149394907.402717,138.490256,-0.004630
60408.440000,765844485.182387,149395611.538278,138.378239,-0.004635
60408.460000,765846213.182387,149396323.155354,138.268023,-0.004641
60408.480000,765847941.182386,149397042.240404,138.159604,-0.004647
60408.500000,765849669.182386,149397768.779893,138.052973,-0.004652
60408.520000,765851397.182386,149398502.760405,137.948124,-0.004658
60408.540000,765853125.182385,149399244.169019,137.845052,-0.004664
60408.560000,765854853.182385,149399992.992935,137.743750,-0.004669
60408.580000,765856581.182385,149400749.219356,137.644212,-0.004675
60408.600000,765858309.182384,149401512.835484,137.546432,-0.004680
60408.620000,765860037.182384,149402283.828519,137.450405,-0.004686
60408.640000,765861765.182384,149403062.185663,137.356124,-0.004691
60408.660000,765863493.182384,149403847.894118,137.263582,-0.004697
60408.680000,765865221.182383,149404640.941085,137.172775,-0.004702
60408.700000,765866949.182383,149405441.313767,137.083696,-0.004708
60408.720000,765868677.182383,149406248.999363,136.996340,-0.004713
60408.740000,765870405.182383,149407063.985076,136.910699,-0.004719
60408.760000,765872133.182382,149407886.258122,136.826768,-0.004724
60408.780000,765873861.182382,149408715.806040,136.744541,-0.004729
60408.800000,765875589.182382,149409552.616692,136.664013,-0.004735
60408.820000,765877317.182382,149410396.677956,136.585178,-0.004740
60408.840000,765879045.182381,149411247.977710,136.508031,-0.004745
60408.860000,765880773.182381,149412106.503829,136.432565,-0.004751
60408.880000,765882501.182381,149412972.244191,136.358775,-0.004756
60408.900000,765884229.182380,149413845.186674,136.286656,-0.004761
60408.920000,765885957.182380,149414725.319154,136.216202,-0.004767
60408.940000,765887685.182380,149415612.629509,136.147407,-0.004772
60408.960000,765889413.182379,149416507.105615,136.080267,-0.004777
60408.980000,765891141.182379,149417408.735350,136.014774,-0.004782
60409.000000,765892869.182379,149418317.506590,135.950924,-0.004787
60409.020000,765894597.182379,149419233.407317,135.888711,-0.004793
60409.040000,765896325.182378,149420156.425928,135.828130,-0.004798
60409.060000,765898053.182378,149421086.550922,135.769175,-0.004803
60409.080000,765899781.182378,149422023.770800,135.711842,-0.004808
60409.100000,765901509.182378,149422968.074063,135.656124,-0.004813
60409.120000,765903237.182377,149423919.449211,135.602017,-0.004818
60409.140000,765904965.182377,149424877.884744,135.549516,-0.004823
60409.160000,765906693.182377,149425843.369163,135.498614,-0.004828
60409.180000,765908421.182377,149426815.890968,135.449307,-0.004834
60409.200000,765910149.182376,149427795.438661,135.401590,-0.004839
60409.220000,765911877.182376,149428782.000740,135.355456,-0.004844
60409.240000,765913605.182376,149429775.565707,135.310902,-0.004849
60409.260000,765915333.182375,149430776.122075,135.267921,-0.004854
60409.280000,765917061.182375,149431783.658632,135.226509,-0.004859
60409.300000,765918789.182375,149432798.164448,135.186660,-0.004864
60409.320000,765920517.182374,149433819.628601,135.148370,-0.004868
60409.340000,765922245.182374,149434848.040173,135.111633,-0.004873
60409.360000,765923973.182374,149435883.388242,135.076444,-0.004878
60409.380000,765925701.182374,149436925.661888,135.042798,-0.004883
60409.400000,765927429.182373,149437974.850191,135.010691,-0.004888
60409.420000,765929157.182373,149439030.942232,134.980117,-0.004893
60409.440000,765930885.182373,149440093.927089,134.951070,-0.004898
60409.460000,765932613.182373,149441163.793843,134.923547,-0.004903
60409.480000,765934341.182372,149442240.531573,134.897542,-0.004907
60409.500000,765936069.182372,149443324.129360,134.873050,-0.004912
60409.520000,765937797.182372,149444414.576373,134.850066,-0.004917
60409.540000,765939525.182371,149445511.862143,134.828584,-0.004922
60409.560000,765941253.182371,149446615.976292,134.808601,-0.004926
60409.580000,765942981.182371,149447726.908440,134.790111,-0.004931
60409.600000,765944709.182371,149448844.648210,134.773109,-0.004936
60409.620000,765946437.182370,149449969.185221,134.757590,-0.004940
60409.640000,765948165.182370,149451100.509095,134.743550,-0.004945
60409.660000,765949893.182370,149452238.609453,134.730983,-0.004950
60409.680000,765951621.182370,149453383.475917,134.719884,-0.004954
60409.700000,765953349.182369,149454535.098108,134.710250,-0.004959
60409.720000,765955077.182369,149455693.465646,134.702073,-0.004964
60409.740000,765956805.182369,149456858.568153,134.695351,-0.004968
60409.760000,765958533.182369,149458030.395261,134.690077,-0.004973
60409.780000,765960261.182368,149459208.936844,134.686247,-0.004977
60409.800000,765961989.182368,149460394.183022,134.683856,-0.004982
60409.820000,765963717.182368,149461586.123922,134.682901,-0.004987
60409.840000,765965445.182367,149462784.749675,134.683375,-0.004991
60409.860000,765967173.182367,149463990.050409,134.685274,-0.004996
60409.880000,765968901.182367,149465202.016252,134.688595,-0.005000
60409.900000,765970629.182366,149466420.637335,134.693331,-0.005005
60409.920000,765972357.182366,149467645.903785,134.699479,-0.005009
60409.940000,765974085.182366,149468877.805732,134.707033,-0.005013
60409.960000,765975813.182366,149470116.333305,134.715990,-0.005018
60409.980000,765977541.182366,149471361.476633,134.726344,-0.005022
60410.000000,765979269.182365,149472613.225844,134.738091,-0.005026
60410.020000,765980997.182365,149473871.571148,134.751226,-0.005030
60410.040000,765982725.182365,149475136.503072,134.765744,-0.005034
60410.060000,765984453.182364,149476408.012223,134.781641,-0.005038
60410.080000,765986181.182364,149477686.089208,134.798912,-0.005042
60410.100000,765987909.182364,149478970.724635,134.817552,-0.005046
60410.120000,765989637.182363,149480261.909110,134.837557,-0.005049
60410.140000,765991365.182363,149481559.633240,134.858921,-0.005053
60410.160000,765993093.182363,149482863.887634,134.881639,-0.005057
60410.180000,765994821.182363,149484174.662897,134.905708,-0.005060
60410.200000,765996549.182362,149485491.949638,134.931122,-0.005064
60410.220000,765998277.182362,149486815.738463,134.957876,-0.005067
60410.240000,766000005.182362,149488146.019980,134.985966,-0.005070
60410.260000,766001733.182361,149489482.784804,135.015387,-0.005073
60410.280000,766003461.182361,149490826.023771,135.046135,-0.005076
60410.300000,766005189.182361,149492175.727928,135.078203,-0.005079
60410.320000,766006917.182361,149493531.888338,135.111589,-0.005082
60410.340000,766008645.182360,149494894.496058,135.146287,-0.005085
60410.360000,766010373.182360,149496263.542150,135.182293,-0.005088
60410.380000,766012101.182360,149497639.017672,135.219601,-0.005091
60410.400000,766013829.182360,149499020.913684,135.258208,-0.005094
60410.420000,766015557.182359,149500409.221246,135.298108,-0.005096
60410.440000,766017285.182359,149501803.931418,135.339297,-0.005099
60410.460000,766019013.182359,149503205.035258,135.381771,-0.005101
60410.480000,766020741.182359,149504612.523828,135.425524,-0.005104
60410.500000,766022469.182358,149506026.388187,135.470552,-0.005106
60410.520000,766024197.182358,149507446.619466,135.516851,-0.005109
60410.540000,766025925.182358,149508873.209084,135.564415,-0.005111
60410.560000,766027653.182357,149510306.148532,135.613240,-0.005114
60410.580000,766029381.182357,149511745.429302,135.663322,-0.005116
60410.600000,766031109.182357,149513191.042885,135.714656,-0.005118
60410.620000,766032837.182357,149514642.980771,135.767237,-0.005120
60410.640000,766034565.182356,149516101.234452,135.821061,-0.005123
60410.660000,766036293.182356,149517565.795418,135.876124,-0.005125
60410.680000,766038021.182356,149519036.655161,135.932420,-0.005127
60410.700000,766039749.182355,149520513.805172,135.989945,-0.005129
60410.720000,766041477.182355,149521997.236942,136.048695,-0.005131
60410.740000,766043205.182355,149523486.941962,136.108664,-0.005133
60410.760000,766044933.182355,149524982.911731,136.169849,-0.005135
60410.780000,766046661.182354,149526485.137949,136.232245,-0.005137
60410.800000,766048389.182354,149527993.612513,136.295847,-0.005139
60410.820000,766050117.182354,149529508.327330,136.360650,-0.005141
60410.840000,766051845.182354,149531029.274308,136.426650,-0.005143
60410.860000,766053573.182353,149532556.445352,136.493843,-0.005145
60410.880000,766055301.182353,149534089.832370,136.562223,-0.005147
60410.900000,766057029.182353,149535629.427267,136.631787,-0.005148
60410.920000,766058757.182352,149537175.221952,136.702529,-0.005150
60410.940000,766060485.182352,149538727.208330,136.774444,-0.005152
60410.960000,766062213.182352,149540285.378309,136.847529,-0.005154
60410.980000,766063941.182352,149541849.723794,136.921779,-0.005156
60411.000000,766065669.182351,149543420.236694,136.997188,-0.005157
60411.020000,766067397.182351,149544996.908981,137.073753,-0.005159
60411.040000,766069125.182351,149546579.732903,137.151469,-0.005161
60411.060000,766070853.182350,149548168.700772,137.230330,-0.005162
60411.080000,766072581.182350,149549763.804903,137.310333,-0.005164
60411.100000,766074309.182350,149551365.037608,137.391472,-0.005166
60411.120000,766076037.182350,149552972.391202,137.473743,-0.005167
60411.140000,766077765.182349,149554585.857997,137.557141,-0.005169
60411.160000,766079493.182349,149556205.430308,137.641661,-0.005170
60411.180000,766081221.182349,149557831.100447,137.727298,-0.005172
60411.200000,766082949.182349,149559462.860729,137.814049,-0.005174
60411.220000,766084677.182348,149561100.703467,137.901907,-0.005175
60411.240000,766086405.182348,149562744.620975,137.990869,-0.005177
60411.260000,766088133.182348,149564394.605574,138.080929,-0.005178
60411.280000,766089861.182347,149566050.649781,138.172082,-0.005180
60411.300000,766091589.182347,149567712.746308,138.264325,-0.005182
60411.320000,766093317.182347,149569380.887875,138.357651,-0.005183
60411.340000,766095045.182347,149571055.067202,138.452055,-0.005185
60411.360000,766096773.182346,149572735.277008,138.547533,-0.005186
60411.380000,766098501.182346,149574421.510015,138.644079,-0.005188
60411.400000,766100229.182346,149576113.758940,138.741689,-0.005189
60411.420000,766101957.182346,149577812.016506,138.840356,-0.005191
60411.440000,766103685.182345,149579516.275431,138.940077,-0.005192
60411.460000,766105413.182345,149581226.528436,139.040846,-0.005194
60411.480000,766107141.182345,149582942.768241,139.142659,-0.005196
60411.500000,766108869.182344,149584664.987565,139.245509,-0.005197
60411.520000,766110597.182344,149586393.179198,139.349392,-0.005199
60411.540000,766112325.182344,149588127.336207,139.454302,-0.005200
60411.560000,766114053.182344,149589867.451728,139.560234,-0.005202
60411.580000,766115781.182343,149591613.518898,139.667182,-0.005203
60411.600000,766117509.182343,149593365.530853,139.775140,-0.005205
60411.620000,766119237.182343,149595123.480729,139.884103,-0.005207
60411.640000,766120965.182343,149596887.361663,139.994064,-0.005208
60411.660000,766122693.182342,149598657.166791,140.105019,-0.005210
60411.680000,766124421.182342,149600432.889249,140.216961,-0.005212
60411.700000,766126149.182342,149602214.522175,140.329884,-0.005213
60411.720000,766127877.182341,149604002.058703,140.443784,-0.005215
60411.740000,766129605.182341,149605795.491971,140.558654,-0.005216
60411.760000,766131333.182341,149607594.815123,140.674489,-0.005218
60411.780000,766133061.182341,149609400.021517,140.791282,-0.005220
60411.800000,766134789.182340,149611211.104716,140.909026,-0.005221
60411.820000,766136517.182340,149613028.058298,141.027715,-0.005223
60411.840000,766138245.182340,149614850.875836,141.147342,-0.005225
60411.860000,766139973.182339,149616679.550906,141.267900,-0.005227
60411.880000,766141701.182339,149618514.077083,141.389382,-0.005228
60411.900000,766143429.182339,149620354.447942,141.511781,-0.005230
60411.920000,766145157.182339,149622200.657057,141.635090,-0.005232
60411.940000,766146885.182338,149624052.698004,141.759302,-0.005234
60411.960000,766148613.182338,149625910.564359,141.884411,-0.005235
60411.980000,766150341.182338,149627774.249695,142.010410,-0.005237
60412.000000,766152069.182338,149629643.747589,142.137291,-0.005239
60412.020000,766153797.182337,149631519.051694,142.265048,-0.005241
60412.040000,766155525.182337,149633400.155982,142.393672,-0.005243
60412.060000,766157253.182337,149635287.054502,142.523153,-0.005244
60412.080000,766158981.182336,149637179.741307,142.653484,-0.005246
60412.100000,766160709.182336,149639078.210445,142.784655,-0.005248
60412.120000,766162437.182336,149640982.455969,142.916657,-0.005250
60412.140000,766164165.182336,149642892.471927,143.049482,-0.005252
60412.160000,766165893.182335,149644808.252371,143.183119,-0.005254
60412.180000,766167621.182335,149646729.791351,143.317561,-0.005256
60412.200000,766169349.182335,149648657.082917,143.452798,-0.005257
60412.220000,766171077.182335,149650590.121120,143.588822,-0.005259
60412.240000,766172805.182334,149652528.900012,143.725624,-0.005261
60412.260000,766174533.182334,149654473.413652,143.863194,-0.005263
60412.280000,766176261.182334,149656423.656355,144.001521,-0.005265
60412.300000,766177989.182333,149658379.622691,144.140594,-0.005267
60412.320000,766179717.182333,149660341.307236,144.280401,-0.005269
60412.340000,766181445.182333,149662308.704571,144.420927,-0.005271
60412.360000,766183173.182333,149664281.809274,144.562162,-0.005273
60412.380000,766184901.182332,149666260.615924,144.704092,-0.005275
60412.400000,766186629.182332,149668245.119100,144.846706,-0.005276
60412.420000,766188357.182332,149670235.313380,144.989990,-0.005278
60412.440000,766190085.182331,149672231.193343,145.133933,-0.005280
60412.460000,766191813.182331,149674232.753569,145.278521,-0.005282
60412.480000,766193541.182331,149676239.988637,145.423743,-0.005284
60412.500000,766195269.182331,149678252.893124,145.569585,-0.005285
60412.520000,766196997.182330,149680271.461709,145.716035,-0.005287
60412.540000,766198725.182330,149682295.689471,145.863075,-0.005289
60412.560000,766200453.182330,149684325.571586,146.010687,-0.005291
60412.580000,766202181.182330,149686361.103232,146.158853,-0.005292
60412.600000,766203909.182329,149688402.279586,146.307554,-0.005294
60412.620000,766205637.182329,149690449.095825,146.456771,-0.005295
60412.640000,766207365.182329,149692501.547127,146.606487,-0.005297
60412.660000,766209093.182328,149694559.628668,146.756684,-0.005298
60412.680000,766210821.182328,149696623.335627,146.907342,-0.005299
60412.700000,766212549.182328,149698692.663181,147.058444,-0.005301
60412.720000,766214277.182327,149700767.606506,147.209971,-0.005302
60412.740000,766216005.182327,149702848.160780,147.361905,-0.005303
60412.760000,766217733.182327,149704934.321195,147.514228,-0.005304
60412.780000,766219461.182327,149707026.083270,147.666916,-0.005305
60412.800000,766221189.182326,149709123.442853,147.819941,-0.005305
60412.820000,766222917.182326,149711226.395808,147.973276,-0.005306
60412.840000,766224645.182326,149713334.937995,148.126893,-0.005306
60412.860000,766226373.182326,149715449.065278,148.280764,-0.005307
60412.880000,766228101.182325,149717568.773518,148.434861,-0.005307
60412.900000,766229829.182325,149719694.058578,148.589155,-0.005307
60412.920000,766231557.182325,149721824.916320,148.743620,-0.005306
60412.940000,766233285.182325,149723961.342606,148.898226,-0.005306
60412.960000,766235013.182324,149726103.333300,149.052947,-0.005305
60412.980000,766236741.182324,149728250.884262,149.207753,-0.005304
60413.000000,766238469.182324,149730403.991355,149.362618,-0.005303
60413.020000,766240197.182323,149732562.650573,149.517511,-0.005302
60413.040000,766241925.182323,149734726.858431,149.672390,-0.005300
60413.060000,766243653.182323,149736896.611574,149.827213,-0.005298
60413.080000,766245381.182323,149739071.906649,149.981936,-0.005295
60413.100000,766247109.182322,149741252.740303,150.136516,-0.005293
60413.120000,766248837.182322,149743439.109181,150.290908,-0.005289
60413.140000,766250565.182322,149745631.009930,150.445071,-0.005286
60413.160000,766252293.182321,149747828.439195,150.598960,-0.005282
60413.180000,766254021.182321,149750031.393624,150.752533,-0.005277
60413.200000,766255749.182321,149752239.869861,150.905745,-0.005272
60413.220000,766257477.182321,149754453.864554,151.058553,-0.005266
60413.240000,766259205.182320,149756673.374348,151.210914,-0.005260
60413.260000,766260933.182320,149758898.395908,151.362784,-0.005253
60413.280000,766262661.182320,149761128.926323,151.514107,-0.005246
60413.300000,766264389.182320,149763364.963106,151.664818,-0.005238
60413.320000,766266117.182319,149765606.503786,151.814848,-0.005229
60413.340000,766267845.182319,149767853.545896,151.964131,-0.005219
60413.360000,766269573.182319,149770106.086967,152.112599,-0.005208
60413.380000,766271301.182318,149772364.124528,152.260185,-0.005197
60413.400000,766273029.182318,149774627.656112,152.406822,-0.005185
60413.420000,766274757.182318,149776896.679250,152.552443,-0.005171
60413.440000,766276485.182318,149779171.191472,152.696980,-0.005157
60413.460000,766278213.182317,149781451.190309,152.840366,-0.005141
60413.480000,766279941.182317,149783736.673294,152.982535,-0.005124
60413.500000,766281669.182317,149786027.637955,153.123418,-0.005106
60413.520000,766283397.182316,149788324.081987,153.262943,-0.005087
60413.540000,766285125.182316,149790626.003724,153.401015,-0.005066
60413.560000,766286853.182316,149792933.401665,153.537533,-0.005044
60413.580000,766288581.182316,149795246.274308,153.672397,-0.005020
60413.600000,766290309.182315,149797564.620149,153.805506,-0.004995
60413.620000,766292037.182315,149799888.437687,153.936758,-0.004967
60413.640000,766293765.182315,149802217.725419,154.066055,-0.004938
60413.660000,766295493.182315,149804552.481842,154.193294,-0.004908
60413.680000,766297221.182314,149806892.705454,154.318375,-0.004875
60413.700000,766298949.182314,149809238.394753,154.441198,-0.004840
60413.720000,766300677.182314,149811589.548236,154.561661,-0.004802
60413.740000,766302405.182313,149813946.164401,154.679665,-0.004763
60413.760000,766304133.182313,149816308.241766,154.795107,-0.004721
60413.780000,766305861.182313,149818675.779322,154.907868,-0.004677
60413.800000,766307589.182313,149821048.776536,155.017809,-0.004630
60413.820000,766309317.182312,149823427.232892,155.124793,-0.004580
60413.840000,766311045.182312,149825811.147878,155.228680,-0.004528
60413.860000,766312773.182312,149828200.520979,155.329331,-0.004472
60413.880000,766314501.182311,149830595.351681,155.426607,-0.004414
60413.900000,766316229.182311,149832995.639469,155.520370,-0.004352
60413.920000,766317957.182311,149835401.383831,155.610481,-0.004288
60413.940000,766319685.182311,149837812.584252,155.696800,-0.004220
60413.960000,766321413.182310,149840229.240218,155.779190,-0.004148
60413.980000,766323141.182310,149842651.351214,155.857511,-0.004073
60414.000000,766324869.182310,149845078.916728,155.931624,-0.003995
60414.020000,766326597.182310,149847511.936391,156.001387,-0.003913
60414.040000,766328325.182309,149849950.410421,156.066641,-0.003827
60414.060000,766330053.182309,149852394.339181,156.127223,-0.003737
60414.080000,766331781.182309,149854843.723036,156.182972,-0.003643
60414.100000,766333509.182308,149857298.562350,156.233726,-0.003546
60414.120000,766335237.182308,149859758.857486,156.279321,-0.003445
60414.140000,766336965.182308,149862224.608809,156.319595,-0.003340
60414.160000,766338693.182308,149864695.816682,156.354386,-0.003231
60414.180000,766340421.182307,149867172.481470,156.383532,-0.003119
60414.200000,766342149.182307,149869654.603535,156.406871,-0.003002
60414.220000,766343877.182307,149872142.183243,156.424239,-0.002882
60414.240000,766345605.182307,149874635.220957,156.435475,-0.002758
60414.260000,766347333.182306,149877133.717051,156.440416,-0.002630
60414.280000,766349061.182306,149879637.672145,156.438911,-0.002498
60414.300000,766350789.182306,149882147.087103,156.430818,-0.002363
60414.320000,766352517.182305,149884661.962798,156.415993,-0.002225
60414.340000,766354245.182305,149887182.300104,156.394296,-0.002083
60414.360000,766355973.182305,149889708.099897,156.365585,-0.001938
60414.380000,766357701.182305,149892239.363050,156.329717,-0.001791
60414.400000,766359429.182304,149894776.090437,156.286551,-0.001641
60414.420000,766361157.182304,149897318.282933,156.235944,-0.001489
60414.440000,766362885.182304,149899865.941413,156.177756,-0.001335
60414.460000,766364613.182303,149902419.066749,156.111844,-0.001178
60414.480000,766366341.182303,149904977.659817,156.038066,-0.001021
60414.500000,766368069.182303,149907541.721491,155.956280,-0.000861
60414.520000,766369797.182302,149910111.252592,155.866355,-0.000701
60414.540000,766371525.182302,149912686.253728,155.768205,-0.000539
60414.560000,766373253.182302,149915266.725454,155.661754,-0.000377
60414.580000,766374981.182302,149917852.668326,155.546927,-0.000214
60414.600000,766376709.182302,149920444.082899,155.423646,-0.000052
60414.620000,766378437.182301,149923040.969728,155.291838,0.000111
60414.640000,766380165.182301,149925643.329368,155.151425,0.000273
60414.660000,766381893.182301,149928251.162374,155.002333,0.000434
60414.680000,766383621.182300,149930864.469302,154.844486,0.000595
60414.700000,766385349.182300,149933483.250706,154.677807,0.000754
60414.720000,766387077.182300,149936107.507142,154.502222,0.000911
60414.740000,766388805.182300,149938737.239166,154.317654,0.001066
60414.760000,766390533.182299,149941372.447291,154.124029,0.001219
60414.780000,766392261.182299,149944013.131111,153.921305,0.001370
60414.800000,766393989.182299,149946659.289293,153.709472,0.001518
60414.820000,766395717.182298,149949310.920465,153.488522,0.001664
60414.840000,766397445.182298,149951968.023257,153.258445,0.001807
60414.860000,766399173.182298,149954630.596295,153.019234,0.001947
60414.880000,766400901.182298,149957298.638209,152.770879,0.002084
60414.900000,766402629.182297,149959972.147627,152.513372,0.002217
60414.920000,766404357.182297,149962651.123178,152.246705,0.002348
60414.940000,766406085.182297,149965335.563488,151.970868,0.002475
60414.960000,766407813.182297,149968025.467187,151.685854,0.002599
60414.980000,766409541.182296,149970720.832904,151.391654,0.002719
60415.000000,766411269.182296,149973421.659265,151.088258,0.002835
60415.020000,766412997.182296,149976127.944108,150.775665,0.002948
60415.040000,766414725.182295,149978839.682094,150.453891,0.003057
60415.060000,766416453.182295,149981556.867093,150.122961,0.003162
60415.080000,766418181.182295,149984279.492976,149.782897,0.003263
60415.100000,766419909.182294,149987007.553612,149.433724,0.003361
60415.120000,766421637.182294,149989741.042871,149.075465,0.003455
60415.140000,766423365.182294,149992479.954624,148.708142,0.003546
60415.160000,766425093.182294,149995224.282740,148.331781,0.003633
60415.180000,766426821.182294,149997974.021089,147.946403,0.003717
60415.200000,766428549.182293,150000729.163541,147.552033,0.003798
60415.220000,766430277.182293,150003489.703966,147.148694,0.003875
60415.240000,766432005.182292,150006255.636234,146.736409,0.003949
60415.260000,766433733.182292,150009026.954020,146.315203,0.004020
60415.280000,766435461.182292,150011803.646527,145.885100,0.004087
60415.300000,766437189.182292,150014585.698487,145.446130,0.004152
60415.320000,766438917.182292,150017373.094434,144.998321,0.004213
60415.340000,766440645.182291,150020165.818905,144.541701,0.004272
60415.360000,766442373.182291,150022963.856436,144.076300,0.004328
60415.380000,766444101.182291,150025767.191562,143.602146,0.004381
60415.400000,766445829.182290,150028575.808820,143.119267,0.004432
60415.420000,766447557.182290,150031389.692747,142.627693,0.004480
60415.440000,766449285.182290,150034208.827877,142.127451,0.004526
60415.460000,766451013.182290,150037033.198746,141.618570,0.004570
60415.480000,766452741.182289,150039862.789892,141.101079,0.004611
60415.500000,766454469.182289,150042697.585849,140.575007,0.004650
60415.520000,766456197.182289,150045537.568486,140.040382,0.004687
60415.540000,766457925.182289,150048382.708998,139.497237,0.004722
60415.560000,766459653.182288,150051232.975912,138.945601,0.004756
60415.580000,766461381.182288,150054088.337755,138.385508,0.004787
60415.600000,766463109.182288,150056948.763055,137.816988,0.004817
60415.620000,766464837.182287,150059814.220339,137.240074,0.004845
60415.640000,766466565.182287,150062684.678134,136.654797,0.004871
60415.660000,766468293.182287,150065560.104966,136.061188,0.004896
60415.680000,766470021.182287,150068440.469364,135.459280,0.004919
60415.700000,766471749.182286,150071325.739855,134.849104,0.004941
60415.720000,766473477.182286,150074215.884965,134.230691,0.004962
60415.740000,766475205.182286,150077110.873221,133.604074,0.004981
60415.760000,766476933.182285,150080010.672644,132.969285,0.004999
60415.780000,766478661.182285,150082915.239568,132.326363,0.005016
60415.800000,766480389.182285,150085824.518644,131.675360,0.005032
60415.820000,766482117.182285,150088738.454016,131.016326,0.005046
60415.840000,766483845.182284,150091656.989826,130.349311,0.005060
60415.860000,766485573.182284,150094580.070217,129.674365,0.005073
60415.880000,766487301.182284,150097507.639334,128.991539,0.005084
60415.900000,766489029.182284,150100439.641318,128.300883,0.005095
60415.920000,766490757.182283,150103376.020313,127.602447,0.005105
60415.940000,766492485.182283,150106316.720462,126.896282,0.005114
60415.960000,766494213.182283,150109261.685908,126.182438,0.005122
60415.980000,766495941.182282,150112210.860795,125.460966,0.005130
60416.000000,766497669.182282,150115164.189265,124.731915,0.005137
60416.020000,766499397.182282,150118121.610067,123.995343,0.005143
60416.040000,766501125.182281,150121083.040371,123.251335,0.005149
60416.060000,766502853.182281,150124048.391954,122.499981,0.005153
60416.080000,766504581.182281,150127017.576592,121.741373,0.005158
60416.100000,766506309.182281,150129990.506060,120.975601,0.005161
60416.120000,766508037.182281,150132967.092135,120.202758,0.005165
60416.140000,766509765.182280,150135947.246593,119.422934,0.005167
60416.160000,766511493.182280,150138930.881209,118.636221,0.005169
60416.180000,766513221.182280,150141917.907761,117.842710,0.005171
60416.200000,766514949.182280,150144908.238023,117.042491,0.005172
60416.220000,766516677.182279,150147901.783772,116.235657,0.005173
60416.240000,766518405.182279,150150898.456784,115.422298,0.005173
60416.260000,766520133.182279,150153898.168093,114.602507,0.005173
60416.280000,766521861.182278,150156900.811685,113.776404,0.005173
60416.300000,766523589.182278,150159906.264494,112.944135,0.005172
60416.320000,766525317.182278,150162914.402714,112.105848,0.005171
60416.340000,766527045.182277,150165925.102537,111.261691,0.005169
60416.360000,766528773.182277,150168938.240158,110.411813,0.005167
60416.380000,766530501.182277,150171953.691769,109.556362,0.005165
60416.400000,766532229.182277,150174971.333565,108.695484,0.005163
60416.420000,766533957.182276,150177991.041738,107.829330,0.005160
60416.440000,766535685.182276,150181012.692482,106.958045,0.005157
60416.460000,766537413.182276,150184036.161990,106.081780,0.005154
60416.480000,766539141.182276,150187061.326456,105.200681,0.005151
60416.500000,766540869.182275,150190088.062073,104.314896,0.005147
60416.520000,766542597.182275,150193116.240223,103.424583,0.005143
60416.540000,766544325.182275,150196145.713038,102.529933,0.005139
60416.560000,766546053.182274,150199176.327841,101.631147,0.005135
60416.580000,766547781.182274,150202207.931953,100.728424,0.005131
60416.600000,766549509.182274,150205240.372695,99.821966,0.005126
60416.620000,766551237.182274,150208273.497388,98.911972,0.005121
60416.640000,766552965.182273,150211307.153354,97.998644,0.005117
60416.660000,766554693.182273,150214341.187915,97.082181,0.005111
60416.680000,766556421.182273,150217375.448391,96.162784,0.005106
60416.700000,766558149.182272,150220409.782105,95.240653,0.005101
60416.720000,766559877.182272,150223444.036377,94.315989,0.005095
60416.740000,766561605.182272,150226478.058529,93.388991,0.005089
60416.760000,766563333.182272,150229511.695658,92.459862,0.005083
60416.780000,766565061.182271,150232544.789681,91.528812,0.005077
60416.800000,766566789.182271,150235577.177339,90.596063,0.005071
60416.820000,766568517.182271,150238608.695148,89.661836,0.005065
60416.840000,766570245.182271,150241639.179623,88.726354,0.005059
60416.860000,766571973.182270,150244668.467279,87.789839,0.005052
60416.880000,766573701.182270,150247696.394631,86.852512,0.005046
60416.900000,766575429.182270,150250722.798196,85.914596,0.005040
60416.920000,766577157.182269,150253747.514488,84.976312,0.005033
60416.940000,766578885.182269,150256770.380022,84.037883,0.005027
60416.960000,766580613.182269,150259791.231315,83.099531,0.005022
60416.980000,766582341.182269,150262809.904881,82.161477,0.005016
60417.000000,766584069.182268,150265826.237236,81.223943,0.005010
60417.020000,766585797.182268,150268840.066987,80.287148,0.005005
60417.040000,766587525.182268,150271851.241109,79.351294,0.005000
60417.060000,766589253.182267,150274859.608670,78.416579,0.004995
60417.080000,766590981.182267,150277865.018736,77.483203,0.004990
60417.100000,766592709.182267,150280867.320375,76.551363,0.004985
60417.120000,766594437.182267,150283866.362653,75.621259,0.004980
