# epoch (MJD),epoch (seconds TDB),r [km],alpha [deg],beta [deg]
60408.460000,765846213.182387,416164.429863,-36.886892,-3.089935
60408.480000,765847941.182386,416314.938317,-36.848013,-2.880562
60408.500000,765849669.182386,416464.875190,-36.808990,-2.670567
60408.520000,765851397.182386,416614.231482,-36.769816,-2.459965
60408.540000,765853125.182385,416762.999179,-36.730481,-2.248771
60408.560000,765854853.182385,416911.170514,-36.690979,-2.036997
60408.580000,765856581.182385,417058.737717,-36.651299,-1.824655
60408.600000,765858309.182384,417205.693019,-36.611436,-1.611758
60408.620000,765860037.182384,417352.028654,-36.571380,-1.398319
60408.640000,765861765.182384,417497.736851,-36.531123,-1.184349
60408.660000,765863493.182384,417642.809844,-36.490658,-0.969863
60408.680000,765865221.182383,417787.239863,-36.449977,-0.754872
60408.700000,765866949.182383,417931.019140,-36.409070,-0.539388
60408.720000,765868677.182383,418074.139906,-36.367931,-0.323426
60408.740000,765870405.182383,418216.594394,-36.326550,-0.106996
60408.760000,765872133.182382,418358.374864,-36.284921,0.109888
60408.780000,765873861.182382,418499.474246,-36.243035,0.327215
60408.800000,765875589.182382,418639.886141,-36.200885,0.544975
60408.820000,765877317.182382,418779.604179,-36.158463,0.763157
60408.840000,765879045.182381,418918.621988,-36.115761,0.981752
60408.860000,765880773.182381,419056.933199,-36.072774,1.200750
60408.880000,765882501.182381,419194.531441,-36.029492,1.420139
60408.900000,765884229.182380,419331.410343,-35.985908,1.639910
60408.920000,765885957.182380,419467.563536,-35.942015,1.860054
60408.940000,765887685.182380,419602.984648,-35.897806,2.080559
60408.960000,765889413.182379,419737.667310,-35.853273,2.301415
60408.980000,765891141.182379,419871.605150,-35.808408,2.522613
60409.000000,765892869.182379,420004.791798,-35.763204,2.744142
60409.020000,765894597.182379,420137.221104,-35.717654,2.965992
60409.040000,765896325.182378,420268.887796,-35.671750,3.188155
60409.060000,765898053.182378,420399.786823,-35.625485,3.410623
60409.080000,765899781.182378,420529.913134,-35.578851,3.633386
60409.100000,765901509.182378,420659.261677,-35.531842,3.856436
60409.120000,765903237.182377,420787.827400,-35.484450,4.079766
60409.140000,765904965.182377,420915.605253,-35.436667,4.303365
60409.160000,765906693.182377,421042.590184,-35.388487,4.527227
60409.180000,765908421.182377,421168.777141,-35.339902,4.751343
60409.200000,765910149.182376,421294.161073,-35.290904,4.975704
60409.220000,765911877.182376,421418.736929,-35.241487,5.200301
60409.240000,765913605.182376,421542.499657,-35.191643,5.425127
60409.260000,765915333.182375,421665.444232,-35.141364,5.650173
60409.280000,765917061.182375,421787.566223,-35.090644,5.875431
60409.300000,765918789.182375,421908.861794,-35.039475,6.100894
60409.320000,765920517.182374,422029.327136,-34.987848,6.326555
60409.340000,765922245.182374,422148.958440,-34.935758,6.552407
60409.360000,765923973.182374,422267.751895,-34.883195,6.778442
60409.380000,765925701.182374,422385.703692,-34.830153,7.004654
60409.400000,765927429.182373,422502.810021,-34.776623,7.231035
60409.420000,765929157.182373,422619.067073,-34.722599,7.457578
60409.440000,765930885.182373,422734.471037,-34.668073,7.684275
60409.460000,765932613.182373,422849.018104,-34.613036,7.911121
60409.480000,765934341.182372,422962.704465,-34.557483,8.138107
60409.500000,765936069.182372,423075.526310,-34.501404,8.365227
60409.520000,765937797.182372,423187.480023,-34.444792,8.592473
60409.540000,765939525.182371,423298.562768,-34.387640,8.819839
60409.560000,765941253.182371,423408.771903,-34.329939,9.047319
60409.580000,765942981.182371,423518.104786,-34.271680,9.274907
60409.600000,765944709.182371,423626.558775,-34.212857,9.502597
60409.620000,765946437.182370,423734.131227,-34.153460,9.730382
60409.640000,765948165.182370,423840.819500,-34.093481,9.958256
60409.660000,765949893.182370,423946.620953,-34.032912,10.186214
60409.680000,765951621.182370,424051.532944,-33.971745,10.414248
60409.700000,765953349.182369,424155.552829,-33.909973,10.642352
60409.720000,765955077.182369,424258.677968,-33.847585,10.870522
60409.740000,765956805.182369,424360.905717,-33.784576,11.098749
60409.760000,765958533.182369,424462.233458,-33.720935,11.327029
60409.780000,765960261.182368,424562.659098,-33.656655,11.555355
60409.800000,765961989.182368,424662.181070,-33.591726,11.783722
60409.820000,765963717.182368,424760.797828,-33.526138,12.012124
60409.840000,765965445.182367,424858.507830,-33.459883,12.240556
60409.860000,765967173.182367,424955.309530,-33.392950,12.469012
60409.880000,765968901.182367,425051.201384,-33.325330,12.697488
60409.900000,765970629.182366,425146.181848,-33.257014,12.925976
60409.920000,765972357.182366,425240.249378,-33.187992,13.154472
60409.940000,765974085.182366,425333.402430,-33.118254,13.382971
60409.960000,765975813.182366,425425.639458,-33.047792,13.611466
60409.980000,765977541.182366,425516.958920,-32.976595,13.839953
60410.000000,765979269.182365,425607.359270,-32.904655,14.068426
60410.020000,765980997.182365,425696.839137,-32.831961,14.296879
60410.040000,765982725.182365,425785.397837,-32.758502,14.525307
60410.060000,765984453.182364,425873.034859,-32.684269,14.753706
60410.080000,765986181.182364,425959.749693,-32.609250,14.982071
60410.100000,765987909.182364,426045.541827,-32.533434,15.210395
60410.120000,765989637.182363,426130.410750,-32.456810,15.438676
60410.140000,765991365.182363,426214.355951,-32.379367,15.666906
60410.160000,765993093.182363,426297.376920,-32.301095,15.895082
60410.180000,765994821.182363,426379.473144,-32.221982,16.123199
60410.200000,765996549.182362,426460.644114,-32.142017,16.351251
60410.220000,765998277.182362,426540.889318,-32.061191,16.579234
60410.240000,766000005.182362,426620.208246,-31.979490,16.807142
60410.260000,766001733.182361,426698.600405,-31.896906,17.034971
60410.280000,766003461.182361,426776.065774,-31.813425,17.262716
60410.300000,766005189.182361,426852.604794,-31.729035,17.490372
60410.320000,766006917.182361,426928.217930,-31.643722,17.717933
60410.340000,766008645.182360,427002.905645,-31.557472,17.945397
60410.360000,766010373.182360,427076.668402,-31.470273,18.172757
60410.380000,766012101.182360,427149.506666,-31.382111,18.400008
60410.400000,766013829.182360,427221.420900,-31.292973,18.627147
60410.420000,766015557.182359,427292.411566,-31.202845,18.854169
60410.440000,766017285.182359,427362.479130,-31.111714,19.081068
60410.460000,766019013.182359,427431.624054,-31.019568,19.307840
60410.480000,766020741.182359,427499.846802,-30.926392,19.534480
60410.500000,766022469.182358,427567.147838,-30.832173,19.760983
60410.520000,766024197.182358,427633.527778,-30.736897,19.987345
60410.540000,766025925.182358,427698.987855,-30.640549,20.213561
60410.560000,766027653.182357,427763.529455,-30.543112,20.439626
60410.580000,766029381.182357,427827.153963,-30.444569,20.665534
60410.600000,766031109.182357,427889.862764,-30.344903,20.891281
60410.620000,766032837.182357,427951.657246,-30.244098,21.116862
60410.640000,766034565.182356,428012.538792,-30.142137,21.342273
60410.660000,766036293.182356,428072.508789,-30.039004,21.567507
60410.680000,766038021.182356,428131.568623,-29.934681,21.792561
60410.700000,766039749.182355,428189.719680,-29.829153,22.017429
60410.720000,766041477.182355,428246.963344,-29.722402,22.242107
60410.740000,766043205.182355,428303.301002,-29.614413,22.466589
60410.760000,766044933.182355,428358.734058,-29.505168,22.690870
60410.780000,766046661.182354,428413.264335,-29.394648,22.914946
60410.800000,766048389.182354,428466.894077,-29.282833,23.138811
60410.820000,766050117.182354,428519.625546,-29.169701,23.362458
60410.840000,766051845.182354,428571.461004,-29.055232,23.585884
60410.860000,766053573.182353,428622.402712,-28.939404,23.809081
60410.880000,766055301.182353,428672.452932,-28.822196,24.032044
60410.900000,766057029.182353,428721.613927,-28.703587,24.254768
60410.920000,766058757.182352,428769.887958,-28.583557,24.477248
60410.940000,766060485.182352,428817.277286,-28.462083,24.699477
60410.960000,766062213.182352,428863.784174,-28.339146,24.921450
60410.980000,766063941.182352,428909.410884,-28.214723,25.143161
60411.000000,766065669.182351,428954.159677,-28.088795,25.364605
60411.020000,766067397.182351,428998.032954,-27.961338,25.585776
60411.040000,766069125.182351,429041.033675,-27.832328,25.806667
60411.060000,766070853.182350,429083.164938,-27.701736,26.027271
60411.080000,766072581.182350,429124.429841,-27.569536,26.247581
60411.100000,766074309.182350,429164.831483,-27.435700,26.467590
60411.120000,766076037.182350,429204.372962,-27.300202,26.687290
60411.140000,766077765.182349,429243.057376,-27.163015,26.906675
60411.160000,766079493.182349,429280.887823,-27.024111,27.125738
60411.180000,766081221.182349,429317.867403,-26.883464,27.344471
60411.200000,766082949.182349,429353.999212,-26.741046,27.562868
60411.220000,766084677.182348,429389.286351,-26.596831,27.780920
60411.240000,766086405.182348,429423.731916,-26.450791,27.998622
60411.260000,766088133.182348,429457.339024,-26.302899,28.215966
60411.280000,766089861.182347,429490.111173,-26.153124,28.432943
60411.300000,766091589.182347,429522.052249,-26.001432,28.649544
60411.320000,766093317.182347,429553.166153,-25.847787,28.865759
60411.340000,766095045.182347,429583.456785,-25.692154,29.081578
60411.360000,766096773.182346,429612.928048,-25.534498,29.296990
60411.380000,766098501.182346,429641.583842,-25.374785,29.511987
60411.400000,766100229.182346,429669.428069,-25.212978,29.726559
60411.420000,766101957.182346,429696.464630,-25.049044,29.940694
60411.440000,766103685.182345,429722.697426,-24.882947,30.154384
60411.460000,766105413.182345,429748.130359,-24.714652,30.367619
60411.480000,766107141.182345,429772.767329,-24.544124,30.580388
60411.500000,766108869.182344,429796.612238,-24.371328,30.792682
60411.520000,766110597.182344,429819.669117,-24.196228,31.004490
60411.540000,766112325.182344,429841.942512,-24.018779,31.215799
60411.560000,766114053.182344,429863.437098,-23.838936,31.426592
60411.580000,766115781.182343,429884.157553,-23.656654,31.636857
60411.600000,766117509.182343,429904.108551,-23.471887,31.846577
60411.620000,766119237.182343,429923.294768,-23.284591,32.055738
60411.640000,766120965.182343,429941.720881,-23.094718,32.264326
60411.660000,766122693.182342,429959.391565,-22.902225,32.472325
60411.680000,766124421.182342,429976.311496,-22.707065,32.679720
60411.700000,766126149.182342,429992.485349,-22.509193,32.886498
60411.720000,766127877.182341,430007.917802,-22.308564,33.092643
60411.740000,766129605.182341,430022.613528,-22.105132,33.298140
60411.760000,766131333.182341,430036.577221,-21.898851,33.502974
60411.780000,766133061.182341,430049.813931,-21.689670,33.707127
60411.800000,766134789.182340,430062.329068,-21.477531,33.910576
60411.820000,766136517.182340,430074.128058,-21.262374,34.113297
60411.840000,766138245.182340,430085.216329,-21.044141,34.315267
60411.860000,766139973.182339,430095.599306,-20.822775,34.516464
60411.880000,766141701.182339,430105.282415,-20.598215,34.716864
60411.900000,766143429.182339,430114.271083,-20.370404,34.916443
60411.920000,766145157.182339,430122.570735,-20.139283,35.115180
60411.940000,766146885.182338,430130.186799,-19.904794,35.313051
60411.960000,766148613.182338,430137.124699,-19.666879,35.510032
60411.980000,766150341.182338,430143.389863,-19.425478,35.706101
60412.000000,766152069.182338,430148.987716,-19.180533,35.901234
60412.020000,766153797.182337,430153.923806,-18.931983,36.095407
60412.040000,766155525.182337,430158.204167,-18.679758,36.288584
60412.060000,766157253.182337,430161.834953,-18.423783,36.480728
60412.080000,766158981.182336,430164.822319,-18.163985,36.671802
60412.100000,766160709.182336,430167.172419,-17.900291,36.861770
60412.120000,766162437.182336,430168.891408,-17.632627,37.050594
60412.140000,766164165.182336,430169.985440,-17.360921,37.238237
60412.160000,766165893.182335,430170.460671,-17.085097,37.424662
60412.180000,766167621.182335,430170.323255,-16.805083,37.609832
60412.200000,766169349.182335,430169.579347,-16.520805,37.793711
60412.220000,766171077.182335,430168.235102,-16.232190,37.976260
60412.240000,766172805.182334,430166.296673,-15.939165,38.157443
60412.260000,766174533.182334,430163.770230,-15.641655,38.337223
60412.280000,766176261.182334,430160.662282,-15.339580,38.515550
60412.300000,766177989.182333,430156.979675,-15.032855,38.692366
60412.320000,766179717.182333,430152.729269,-14.721390,38.867610
60412.340000,766181445.182333,430147.917926,-14.405101,39.041223
60412.360000,766183173.182333,430142.552506,-14.083900,39.213144
60412.380000,766184901.182332,430136.639870,-13.757700,39.383313
60412.400000,766186629.182332,430130.186880,-13.426413,39.551670
60412.420000,766188357.182332,430123.200397,-13.089954,39.718156
60412.440000,766190085.182331,430115.687281,-12.748236,39.882710
60412.460000,766191813.182331,430107.654394,-12.401170,40.045272
60412.480000,766193541.182331,430099.108596,-12.048671,40.205783
60412.500000,766195269.182331,430090.056749,-11.690652,40.364182
60412.520000,766196997.182330,430080.505826,-11.327025,40.520403
60412.540000,766198725.182330,430070.463257,-10.957701,40.674356
60412.560000,766200453.182330,430059.936581,-10.582592,40.825943
60412.580000,766202181.182330,430048.933341,-10.201608,40.975069
60412.600000,766203909.182329,430037.461078,-9.814661,41.121637
60412.620000,766205637.182329,430025.527332,-9.421662,41.265549
60412.640000,766207365.182329,430013.139646,-9.022521,41.406710
60412.660000,766209093.182328,430000.305561,-8.617149,41.545022
60412.680000,766210821.182328,429987.032618,-8.205458,41.680389
60412.700000,766212549.182328,429973.328358,-7.787358,41.812714
60412.720000,766214277.182327,429959.200322,-7.362761,41.941901
60412.740000,766216005.182327,429944.656053,-6.931577,42.067853
60412.760000,766217733.182327,429929.703104,-6.493718,42.190472
60412.780000,766219461.182327,429914.349339,-6.049110,42.309634
60412.800000,766221189.182326,429898.602933,-5.597696,42.425188
60412.820000,766222917.182326,429882.472071,-5.139417,42.536984
60412.840000,766224645.182326,429865.964940,-4.674214,42.644870
60412.860000,766226373.182326,429849.089727,-4.202031,42.748695
60412.880000,766228101.182325,429831.854619,-3.722809,42.848306
60412.900000,766229829.182325,429814.267801,-3.236491,42.943554
60412.920000,766231557.182325,429796.337461,-2.743018,43.034285
60412.940000,766233285.182325,429778.071785,-2.242332,43.120350
60412.960000,766235013.182324,429759.478961,-1.734376,43.201596
60412.980000,766236741.182324,429740.567174,-1.219091,43.277872
60413.000000,766238469.182324,429721.344611,-0.696421,43.349026
60413.020000,766240197.182323,429701.819558,-0.166322,43.414896
60413.040000,766241925.182323,429682.000697,0.371178,43.475272
60413.060000,766243653.182323,429661.896809,0.916038,43.529930
60413.080000,766245381.182323,429641.516674,1.468216,43.578650
60413.100000,766247109.182322,429620.869074,2.027669,43.621210
60413.120000,766248837.182322,429599.962790,2.594356,43.657387
60413.140000,766250565.182322,429578.806602,3.168233,43.686959
60413.160000,766252293.182321,429557.409292,3.749259,43.709705
60413.180000,766254021.182321,429535.779640,4.337392,43.725402
60413.200000,766255749.182321,429513.926428,4.932589,43.733829
60413.220000,766257477.182321,429491.858436,5.534808,43.734763
60413.240000,766259205.182320,429469.584445,6.144007,43.727984
60413.260000,766260933.182320,429447.113247,6.760139,43.713266
60413.280000,766262661.182320,429424.453882,7.383065,43.690358
60413.300000,766264389.182320,429401.615637,8.012552,43.658976
60413.320000,766266117.182319,429378.607810,8.648361,43.618835
60413.340000,766267845.182319,429355.439701,9.290255,43.569651
60413.360000,766269573.182319,429332.120607,9.937996,43.511139
60413.380000,766271301.182318,429308.659827,10.591348,43.443016
60413.400000,766273029.182318,429285.066659,11.250071,43.364996
60413.420000,766274757.182318,429261.350401,11.913929,43.276795
60413.440000,766276485.182318,429237.520353,12.582685,43.178129
60413.460000,766278213.182317,429213.585812,13.256099,43.068712
60413.480000,766279941.182317,429189.556077,13.933936,42.948261
60413.500000,766281669.182317,429165.440445,14.615957,42.816491
60413.520000,766283397.182316,429141.248284,15.301885,42.673118
60413.540000,766285125.182316,429116.989224,15.991288,42.517866
60413.560000,766286853.182316,429092.672967,16.683692,42.350456
60413.580000,766288581.182316,429068.309212,17.378624,42.170613
60413.600000,766290309.182315,429043.907659,18.075613,41.978059
60413.620000,766292037.182315,429019.478008,18.774185,41.772517
60413.640000,766293765.182315,428995.029958,19.473867,41.553712
60413.660000,766295493.182315,428970.573210,20.174188,41.321366
60413.680000,766297221.182314,428946.117463,20.874674,41.075203
60413.700000,766298949.182314,428921.672418,21.574853,40.814945
60413.720000,766300677.182314,428897.247773,22.274252,40.540316
60413.740000,766302405.182313,428872.853229,22.972398,40.251040
60413.760000,766304133.182313,428848.498491,23.668816,39.946842
60413.780000,766305861.182313,428824.193372,24.362983,39.627529
60413.800000,766307589.182313,428799.947797,25.054325,39.292984
60413.820000,766309317.182312,428775.771693,25.742264,38.943095
60413.840000,766311045.182312,428751.674990,26.426226,38.577750
60413.860000,766312773.182312,428727.667615,27.105635,38.196836
60413.880000,766314501.182311,428703.759497,27.779914,37.800240
60413.900000,766316229.182311,428679.960564,28.448487,37.387850
60413.920000,766317957.182311,428656.280745,29.110779,36.959554
60413.940000,766319685.182311,428632.729968,29.766213,36.515239
60413.960000,766321413.182310,428609.318162,30.414214,36.054792
60413.980000,766323141.182310,428586.055255,31.054205,35.578102
60414.000000,766324869.182310,428562.951176,31.685611,35.085055
60414.020000,766326597.182310,428540.015848,32.307880,34.575598
60414.040000,766328325.182309,428517.259181,32.920563,34.049908
60414.060000,766330053.182309,428494.691079,33.523235,33.508221
60414.080000,766331781.182309,428472.321446,34.115472,32.950774
60414.100000,766333509.182308,428450.160187,34.696848,32.377802
60414.120000,766335237.182308,428428.217207,35.266938,31.789542
60414.140000,766336965.182308,428406.502410,35.825319,31.186230
60414.160000,766338693.182308,428385.025700,36.371565,30.568101
60414.180000,766340421.182307,428363.796983,36.905252,29.935392
60414.200000,766342149.182307,428342.826162,37.425954,29.288339
60414.220000,766343877.182307,428322.123142,37.933248,28.627178
60414.240000,766345605.182307,428301.697828,38.426708,27.952145
60414.260000,766347333.182306,428281.560117,38.905916,27.263484
60414.280000,766349061.182306,428261.719720,39.370602,26.561616
60414.300000,766350789.182306,428242.186169,39.820645,25.847141
60414.320000,766352517.182305,428222.968985,40.255929,25.120665
60414.340000,766354245.182305,428204.077689,40.676340,24.382795
60414.360000,766355973.182305,428185.521804,41.081762,23.634137
60414.380000,766357701.182305,428167.310851,41.472079,22.875300
60414.400000,766359429.182304,428149.454352,41.847178,22.106889
60414.420000,766361157.182304,428131.961829,42.206943,21.329511
60414.440000,766362885.182304,428114.842804,42.551258,20.543773
60414.460000,766364613.182303,428098.106798,42.880009,19.750282
60414.480000,766366341.182303,428081.763333,43.193080,18.949645
60414.500000,766368069.182303,428065.821931,43.490356,18.142468
60414.520000,766369797.182302,428050.291968,43.771767,17.329373
60414.540000,766371525.182302,428035.182237,44.037415,16.511037
60414.560000,766373253.182302,428020.501385,44.287448,15.688152
60414.580000,766374981.182302,428006.258060,44.522013,14.861411
60414.600000,766376709.182302,427992.460909,44.741259,14.031504
60414.620000,766378437.182301,427979.118579,44.945331,13.199124
60414.640000,766380165.182301,427966.239717,45.134379,12.364962
60414.660000,766381893.182301,427953.832972,45.308548,11.529711
60414.680000,766383621.182300,427941.906990,45.467988,10.694062
60414.700000,766385349.182300,427930.470418,45.612844,9.858708
60414.720000,766387077.182300,427919.531905,45.743265,9.024340
60414.740000,766388805.182300,427909.100096,45.859397,8.191650
60414.760000,766390533.182299,427899.183609,45.961391,7.361324
60414.780000,766392261.182299,427889.790333,46.049444,6.533927
60414.800000,766393989.182299,427880.927436,46.123798,5.709902
60414.820000,766395717.182298,427872.602050,46.184700,4.889685
60414.840000,766397445.182298,427864.821310,46.232395,4.073713
60414.860000,766399173.182298,427857.592352,46.267130,3.262424
60414.880000,766400901.182298,427850.922308,46.289151,2.456254
60414.900000,766402629.182297,427844.818314,46.298703,1.655640
60414.920000,766404357.182297,427839.287504,46.296032,0.861019
60414.940000,766406085.182297,427834.337011,46.281385,0.072828
60414.960000,766407813.182297,427829.973972,46.255006,-0.708495
60414.980000,766409541.182296,427826.205519,46.217143,-1.482515
60415.000000,766411269.182296,427823.038787,46.168040,-2.248793
60415.020000,766412997.182296,427820.480532,46.107939,-3.006946
60415.040000,766414725.182295,427818.535994,46.037056,-3.756799
60415.060000,766416453.182295,427817.210035,45.955605,-4.498229
60415.080000,766418181.182295,427816.507516,45.863797,-5.231116
60415.100000,766419909.182294,427816.433299,45.761845,-5.955337
60415.120000,766421637.182294,427816.992245,45.649961,-6.670770
60415.140000,766423365.182294,427818.189217,45.528357,-7.377293
60415.160000,766425093.182294,427820.029075,45.397245,-8.074785
60415.180000,766426821.182294,427822.516682,45.256838,-8.763123
60415.200000,766428549.182293,427825.656899,45.107348,-9.442185
60415.220000,766430277.182293,427829.454587,44.948987,-10.111850
60415.240000,766432005.182292,427833.914609,44.781968,-10.771995
60415.260000,766433733.182292,427839.041762,44.606500,-11.422503
60415.280000,766435461.182292,427844.839388,44.422760,-12.063342
60415.300000,766437189.182292,427851.309374,44.230888,-12.694567
60415.320000,766438917.182292,427858.453540,44.031021,-13.316239
60415.340000,766440645.182291,427866.273710,43.823298,-13.928416
60415.360000,766442373.182291,427874.771705,43.607858,-14.531159
60415.380000,766444101.182291,427883.949348,43.384838,-15.124526
60415.400000,766445829.182290,427893.808461,43.154378,-15.708577
60415.420000,766447557.182290,427904.350866,42.916616,-16.283372
60415.440000,766449285.182290,427915.578385,42.671690,-16.848970
60415.460000,766451013.182290,427927.492841,42.419738,-17.405430
60415.480000,766452741.182289,427940.096055,42.160899,-17.952812
60415.500000,766454469.182289,427953.389851,41.895312,-18.491176
60415.520000,766456197.182289,427967.375459,41.623105,-19.020590
60415.540000,766457925.182289,427982.051751,41.344371,-19.541163
60415.560000,766459653.182288,427997.417007,41.059194,-20.053014
60415.580000,766461381.182288,428013.469509,40.767658,-20.556259
60415.600000,766463109.182288,428030.207536,40.469845,-21.051017
60415.620000,766464837.182287,428047.629370,40.165840,-21.537406
60415.640000,766466565.182287,428065.733290,39.855725,-22.015544
60415.660000,766468293.182287,428084.517578,39.539585,-22.485549
60415.680000,766470021.182287,428103.980514,39.217503,-22.947539
60415.700000,766471749.182286,428124.120380,38.889563,-23.401632
60415.720000,766473477.182286,428144.935454,38.555847,-23.847947
60415.740000,766475205.182286,428166.424019,38.216440,-24.286601
60415.760000,766476933.182285,428188.584286,37.871425,-24.717711
60415.780000,766478661.182285,428211.412880,37.520877,-25.141397
60415.800000,766480389.182285,428234.904843,37.164862,-25.557775
60415.820000,766482117.182285,428259.055146,36.803447,-25.966962
60415.840000,766483845.182284,428283.858761,36.436699,-26.369076
60415.860000,766485573.182284,428309.310659,36.064684,-26.764234
60415.880000,766487301.182284,428335.405812,35.687469,-27.152553
60415.900000,766489029.182284,428362.139191,35.305119,-27.534150
60415.920000,766490757.182283,428389.505768,34.917702,-27.909144
60415.940000,766492485.182283,428417.500514,34.525285,-28.277651
60415.960000,766494213.182283,428446.118401,34.127933,-28.639788
60415.980000,766495941.182282,428475.354401,33.725712,-28.995673
60416.000000,766497669.182282,428505.203485,33.318691,-29.345423
60416.020000,766499397.182282,428535.660327,32.906937,-29.689152
60416.040000,766501125.182281,428566.718407,32.490536,-30.026962
60416.060000,766502853.182281,428598.370908,32.069572,-30.358950
60416.080000,766504581.182281,428630.611012,31.644132,-30.685214
60416.100000,766506309.182281,428663.431901,31.214303,-31.005853
60416.120000,766508037.182281,428696.826759,30.780172,-31.320965
60416.140000,766509765.182280,428730.788767,30.341824,-31.630648
60416.160000,766511493.182280,428765.311109,29.899347,-31.935000
60416.180000,766513221.182280,428800.386966,29.452826,-32.234118
60416.200000,766514949.182280,428836.009521,29.002349,-32.528102
60416.220000,766516677.182279,428872.171956,28.548001,-32.817048
60416.240000,766518405.182279,428908.867455,28.089869,-33.101056
60416.260000,766520133.182279,428946.089224,27.628040,-33.380223
60416.280000,766521861.182278,428983.831048,27.162624,-33.654636
60416.300000,766523589.182278,429022.087288,26.693750,-33.924374
60416.320000,766525317.182278,429060.852330,26.221550,-34.189513
60416.340000,766527045.182277,429100.120560,25.746156,-34.450130
60416.360000,766528773.182277,429139.886364,25.267698,-34.706304
60416.380000,766530501.182277,429180.144128,24.786307,-34.958112
60416.400000,766532229.182277,429220.888239,24.302116,-35.205630
60416.420000,766533957.182276,429262.113082,23.815255,-35.448936
60416.440000,766535685.182276,429303.813043,23.325856,-35.688107
60416.460000,766537413.182276,429345.982509,22.834050,-35.923221
60416.480000,766539141.182276,429388.615865,22.339968,-36.154354
60416.500000,766540869.182275,429431.707498,21.843741,-36.381585
60416.520000,766542597.182275,429475.252596,21.345509,-36.604988
60416.540000,766544325.182275,429519.249549,20.845442,-36.824624
60416.560000,766546053.182274,429563.697553,20.343716,-37.040555
60416.580000,766547781.182274,429608.595801,19.840511,-37.252840
60416.600000,766549509.182274,429653.943487,19.336003,-37.461540
60416.620000,766551237.182274,429699.739804,18.830371,-37.666713
60416.640000,766552965.182273,429745.983945,18.323792,-37.868420
60416.660000,766554693.182273,429792.675106,17.816443,-38.066721
60416.680000,766556421.182273,429839.812479,17.308504,-38.261675
60416.700000,766558149.182272,429887.395258,16.800150,-38.453343
60416.720000,766559877.182272,429935.422637,16.291561,-38.641785
60416.740000,766561605.182272,429983.893809,15.782913,-38.827060
60416.760000,766563333.182272,430032.808115,15.274385,-39.009228
60416.780000,766565061.182271,430082.168265,14.766166,-39.188342
60416.800000,766566789.182271,430131.980339,14.258454,-39.364450
60416.820000,766568517.182271,430182.250563,13.751449,-39.537598
60416.840000,766570245.182271,430232.985164,13.245349,-39.707834
60416.860000,766571973.182270,430284.190367,12.740355,-39.875203
60416.880000,766573701.182270,430335.872400,12.236666,-40.039753
60416.900000,766575429.182270,430388.037490,11.734480,-40.201531
60416.920000,766577157.182269,430440.691861,11.233998,-40.360583
60416.940000,766578885.182269,430493.841742,10.735418,-40.516956
60416.960000,766580613.182269,430547.493358,10.238941,-40.670698
60416.980000,766582341.182269,430601.652936,9.744764,-40.821854
60417.000000,766584069.182268,430656.326702,9.253088,-40.970472
60417.020000,766585797.182268,430711.521905,8.764109,-41.116597
60417.040000,766587525.182268,430767.249889,8.278012,-41.260269
60417.060000,766589253.182267,430823.523019,7.794979,-41.401525
60417.080000,766590981.182267,430880.353659,7.315192,-41.540404
60417.100000,766592709.182267,430937.754175,6.838832,-41.676942
60417.120000,766594437.182267,430995.736934,6.366083,-41.811179
60417.140000,766596165.182266,431054.314299,5.897126,-41.943152
60417.160000,766597893.182266,431113.498637,5.432142,-42.072899
60417.180000,766599621.182266,431173.302312,4.971314,-42.200458
60417.200000,766601349.182265,431233.737691,4.514825,-42.325867
60417.220000,766603077.182265,431294.817138,4.062855,-42.449164
60417.240000,766604805.182265,431356.553020,3.615587,-42.570386
60417.260000,766606533.182265,431418.957751,3.173203,-42.689572
60417.280000,766608261.182264,431482.044906,2.735864,-42.806758
60417.300000,766609989.182264,431545.829214,2.303716,-42.921978
60417.320000,766611717.182264,431610.325457,1.876902,-43.035265
60417.340000,766613445.182264,431675.548417,1.455565,-43.146655
60417.360000,766615173.182263,431741.512875,1.039849,-43.256181
60417.380000,766616901.182263,431808.233611,0.629897,-43.363878
60417.400000,766618629.182263,431875.725408,0.225854,-43.469779
60417.420000,766620357.182263,431944.003045,-0.172138,-43.573919
60417.440000,766622085.182262,432013.081305,-0.563935,-43.676332
60417.460000,766623813.182262,432082.974969,-0.949393,-43.777052
60417.480000,766625541.182262,432153.698818,-1.328369,-43.876114
60417.500000,766627269.182261,432225.267633,-1.700719,-43.973551
60417.520000,766628997.182261,432297.695864,-2.066307,-44.069397
60417.540000,766630725.182261,432370.996635,-2.425025,-44.163686
60417.560000,766632453.182261,432445.182740,-2.776774,-44.256450
60417.580000,766634181.182260,432520.266970,-3.121452,-44.347723
60417.600000,766635909.182260,432596.262120,-3.458960,-44.437538
60417.620000,766637637.182260,432673.180982,-3.789198,-44.525927
60417.640000,766639365.182260,432751.036348,-4.112064,-44.612924
60417.660000,766641093.182259,432829.841013,-4.427460,-44.698561
60417.680000,766642821.182259,432909.607768,-4.735284,-44.782871
60417.700000,766644549.182258,432990.349407,-5.035437,-44.865888
60417.720000,766646277.182258,433072.078723,-5.327818,-44.947645
60417.740000,766648005.182258,433154.808508,-5.612326,-45.028174
60417.760000,766649733.182258,433238.551451,-5.888862,-45.107509
60417.780000,766651461.182258,433323.317824,-6.157310,-45.185689
