0.0084801	0.98361	-0.0093319	-0.0012917	0.2582	-0.75	-0.95266	1.1473	-0.0018652	-0.15141	-0.0016212	-0.21993	0.0022606
0.0086401	0.98366	-0.0094506	-0.0014439	0.26528	-0.73376	-0.95028	1.1473	-0.0019004	-0.15141	-0.0016518	-0.21993	0.0023033
0.0088001	0.9837	-0.0095667	-0.0015957	0.27206	-0.71784	-0.94773	1.1473	-0.0019356	-0.15141	-0.0016824	-0.21993	0.0023459
0.0089601	0.98374	-0.0096804	-0.0017472	0.27856	-0.70222	-0.945	1.1473	-0.0019707	-0.15141	-0.001713	-0.21993	0.0023886
0.0091201	0.98379	-0.0097915	-0.0018981	0.28479	-0.68691	-0.94211	1.1473	-0.0020059	-0.15141	-0.0017435	-0.21993	0.0024312
0.0092801	0.98383	-0.0099002	-0.0020486	0.29076	-0.67189	-0.93909	1.1473	-0.0020411	-0.15141	-0.0017741	-0.21993	0.0024739
0.0094401	0.98388	-0.010007	-0.0021986	0.29649	-0.65716	-0.93592	1.1473	-0.0020763	-0.15141	-0.0018047	-0.21993	0.0025166
0.0096001	0.98393	-0.01011	-0.0023481	0.30197	-0.64272	-0.93264	1.1473	-0.0021115	-0.15141	-0.0018353	-0.21993	0.0025592
0.0097601	0.98398	-0.010212	-0.0024971	0.30723	-0.62855	-0.92924	1.1473	-0.0021467	-0.15141	-0.0018659	-0.21993	0.0026019
0.0099201	0.98403	-0.010312	-0.0026455	0.31227	-0.61465	-0.92573	1.1473	-0.0021819	-0.15141	-0.0018965	-0.21993	0.0026445
0.01008	0.98408	-0.010409	-0.0027933	0.3171	-0.60102	-0.92212	1.1473	-0.0022171	-0.15141	-0.0019271	-0.21993	0.0026872
0.01024	0.98413	-0.010504	-0.0029406	0.32174	-0.58764	-0.91843	1.1473	-0.0022523	-0.15141	-0.0019576	-0.21993	0.0027298
0.0104	0.98418	-0.010597	-0.0030872	0.32617	-0.57452	-0.91465	1.1473	-0.0022874	-0.15141	-0.0019882	-0.21992	0.0027725
0.01056	0.98423	-0.010688	-0.0032332	0.33043	-0.56164	-0.9108	1.1473	-0.0023226	-0.15141	-0.0020188	-0.21992	0.0028151
0.01072	0.98429	-0.010777	-0.0033787	0.33451	-0.54901	-0.90687	1.1473	-0.0023578	-0.15141	-0.0020494	-0.21992	0.0028578
