# epoch (MJD), epoch (seconds TDB), x [km], y [km], z [km], vx [km/s], vy [km/s], vz [km/s]
60534.003936,776693140.078453,-286914.580600,-243253.969347,-132362.476872,0.833193,-0.502850,0.045987
60534.045789,776696756.172164,-284087.746512,-244966.754865,-132060.401618,0.726161,-0.443867,0.119902
60534.085091,776700151.886137,-281831.329530,-246374.135811,-131545.849455,0.596972,-0.384167,0.181604
60534.118598,776703046.856998,-280304.208506,-247406.664544,-130955.920030,0.450938,-0.328257,0.223611
60534.145900,776705405.768606,-279419.644263,-248122.999020,-130402.670221,0.291150,-0.278441,0.241889
60534.163223,776706902.510006,-279078.692034,-248514.954733,-130041.647214,0.159541,-0.245182,0.237536
60534.174171,776707848.353740,-278974.148337,-248736.892473,-129822.972596,0.058876,-0.224193,0.222828
60534.187469,776708997.311642,-278987.940455,-248980.532951,-129586.741910,-0.087962,-0.200474,0.183383
60534.199452,776710032.649038,-279160.121679,-249179.077148,-129429.516599,-0.249894,-0.184405,0.113053
60534.206410,776710633.839986,-279342.605518,-249288.455819,-129380.188529,-0.359111,-0.180410,0.047128
60534.215115,776711385.908338,-279668.869994,-249425.432632,-129387.817529,-0.511071,-0.186564,-0.076638
60534.222936,776712061.643624,-280062.959746,-249558.492032,-129493.145426,-0.655347,-0.211310,-0.246345
60534.230633,776712726.705591,-280543.064309,-249715.407219,-129733.466114,-0.783016,-0.267213,-0.491081
60534.237182,776713292.566245,-281006.661474,-249888.862720,-130087.703591,-0.844176,-0.352632,-0.772022
60534.243265,776713818.069416,-281447.615553,-250103.381832,-130573.212536,-0.816738,-0.469772,-1.080573
60534.248731,776714290.358681,-281807.957780,-250355.337619,-131150.245015,-0.692372,-0.599778,-1.358753
60534.253664,776714716.552049,-282064.342032,-250637.059710,-131775.844991,-0.499777,-0.721362,-1.567054
60534.258717,776715153.112615,-282229.695536,-250976.877807,-132493.570308,-0.252711,-0.831792,-1.707517
60534.262923,776715516.556889,-282282.357035,-251292.935854,-133125.981220,-0.037752,-0.904166,-1.763946
60534.266361,776715813.552220,-282268.423135,-251568.402366,-133652.224982,0.129601,-0.948721,-1.775266
60534.271274,776716238.107263,-282166.829458,-251981.131904,-134402.309896,0.343363,-0.991888,-1.751855
60534.277046,776716736.734250,-281942.141069,-252483.262562,-135261.053240,0.549860,-1.018543,-1.687973
60534.283802,776717320.533456,-281564.345852,-253081.500388,-136218.781887,0.735181,-1.027885,-1.590893
60534.291870,776718017.595468,-280993.110160,-253796.552995,-137285.004939,0.894209,-1.021474,-1.468545
60534.301811,776718876.448478,-280164.459736,-254665.697092,-138484.280275,1.025957,-1.001044,-1.326628
60534.313795,776719911.896156,-279046.162058,-255686.291218,-139778.353798,1.125793,-0.969683,-1.176914
60534.328464,776721179.254607,-277569.849045,-256889.829565,-141169.761744,1.196967,-0.929713,-1.023892
60534.345286,776722632.721020,-275795.121841,-258209.035269,-142550.290694,1.240065,-0.886093,-0.880686
60534.365687,776724395.352618,-273586.135289,-259727.647678,-143974.434784,1.262408,-0.837885,-0.740332
60534.389731,776726472.783018,-270956.645029,-261414.560105,-145369.114408,1.266113,-0.787145,-0.607131
60534.418532,776728961.202600,-267819.146396,-263304.807307,-146713.830402,1.253262,-0.733150,-0.478160
60534.453343,776731968.848110,-264091.159923,-265420.719793,-147954.835481,1.223818,-0.674932,-0.351337
60534.495556,776735616.067820,-259711.988146,-267764.163628,-148998.371719,1.175675,-0.611086,-0.224874
60534.542951,776739710.946960,-255029.409790,-270128.822226,-149668.413257,1.109276,-0.544460,-0.105548
60534.576219,776742585.338737,-251917.497320,-271628.576889,-149863.653370,1.054830,-0.499165,-0.031384
60534.620583,776746418.335538,-248032.025417,-273426.457112,-149808.354884,0.969896,-0.438797,0.058779
60534.666010,776750343.265070,-244427.417344,-275024.393437,-149410.118612,0.862749,-0.374893,0.142826
60534.709131,776754068.944378,-241446.022614,-276301.652392,-148741.582750,0.731654,-0.309808,0.214505
60534.745717,776757229.910448,-239356.268396,-277186.483560,-147980.053906,0.583130,-0.249000,0.265092
60534.769202,776759259.047559,-238294.788550,-277648.965305,-147417.627189,0.458148,-0.206325,0.287284
60534.793260,776761337.654959,-237507.556358,-278029.721942,-146811.383466,0.291154,-0.159606,0.291625
60534.807727,776762587.600621,-237221.469756,-278211.252345,-146454.429516,0.162194,-0.130922,0.276326
60534.817415,776763424.624961,-237127.806507,-278313.038295,-146232.166414,0.059029,-0.112502,0.252398
60534.829097,776764433.946787,-237140.340195,-278416.512925,-146001.497874,-0.088546,-0.093396,0.199099
60534.839832,776765361.482450,-237295.765575,-278497.646661,-145853.984556,-0.251222,-0.083359,0.110800
60534.847019,776765982.446249,-237489.746365,-278549.501632,-145812.411188,-0.375477,-0.085279,0.017288
60534.853599,776766550.936440,-237737.600206,-278601.030730,-145835.381997,-0.497315,-0.098313,-0.105049
60534.861161,776767204.336275,-238108.349086,-278675.908845,-145965.894113,-0.635413,-0.135995,-0.307147
60534.868025,776767797.342010,-238516.325868,-278774.729475,-146220.552481,-0.732688,-0.203828,-0.564434
60534.874034,776768316.506289,-238906.656272,-278903.807036,-146585.435542,-0.757927,-0.299599,-0.849366
60534.880176,776768847.192840,-239293.965416,-279096.967372,-147121.242006,-0.681360,-0.433666,-1.170659
60534.885167,776769278.420980,-239557.285565,-279310.631448,-147679.421886,-0.526382,-0.558092,-1.411100
60534.889753,776769674.640503,-239727.084882,-279554.051456,-148274.083814,-0.323187,-0.668770,-1.580304
60534.893343,776769984.858626,-239799.514378,-279773.552587,-148778.827271,-0.142085,-0.744278,-1.666868
60534.897202,776770318.291056,-239813.810002,-280033.154770,-149343.900714,0.055550,-0.810065,-1.715333
60534.900878,776770635.816614,-239767.477291,-280298.242855,-149890.961230,0.233908,-0.857197,-1.725287
60534.905777,776771059.142636,-239622.605961,-280670.745484,-150617.036451,0.444827,-0.899064,-1.698926
60534.911761,776771576.172575,-239336.065448,-281143.346659,-151478.873844,0.654999,-0.925280,-1.630252
60534.918742,776772179.293058,-238882.150031,-281704.760252,-152432.037365,0.840613,-0.933336,-1.528577
60534.926919,776772885.763146,-238230.220886,-282362.168043,-153468.025212,0.995514,-0.925609,-1.404780
60534.937106,776773765.995283,-237293.033938,-283167.978221,-154640.108151,1.124406,-0.903913,-1.261012
60534.949544,776774840.595670,-236027.759723,-284121.946077,-155911.037032,1.222107,-0.871045,-1.108652
60534.964250,776776111.229002,-234428.375412,-285203.205923,-157221.356050,1.288795,-0.831035,-0.958735
60534.981262,776777581.044381,-232500.819901,-286392.017366,-158522.852417,1.329233,-0.787167,-0.817104
60535.001961,776779369.471607,-230101.954170,-287755.567779,-159855.042540,1.349557,-0.738557,-0.677720
60535.026612,776781499.239712,-227222.508957,-289272.376436,-161150.971115,1.351515,-0.686840,-0.544041
60535.056213,776784056.838076,-223781.869659,-290957.041223,-162370.706228,1.336719,-0.631611,-0.414309
60535.092065,776787154.440910,-219687.534338,-292819.272955,-163449.372066,1.304894,-0.571820,-0.286424
60535.135368,776790895.761556,-214897.322851,-294834.269368,-164275.579355,1.253887,-0.506274,-0.159182
60535.181523,776794883.610027,-210025.136177,-296721.865969,-164675.865179,1.187636,-0.440919,-0.044416
60535.226500,776798769.632453,-205555.091585,-298314.728102,-164653.935087,1.110695,-0.378952,0.053888
60535.273911,776802865.919914,-201199.645643,-299732.402017,-164238.562043,1.012350,-0.312875,0.147417
60535.322223,776807040.025814,-197228.131090,-300891.969948,-163439.746956,0.884813,-0.241820,0.233788
60535.364008,776810650.263312,-194285.781901,-301645.534051,-162474.346241,0.737745,-0.174461,0.299079
60535.390403,776812930.834643,-192736.997717,-301990.753095,-161753.192387,0.615603,-0.127643,0.331721
60535.410911,776814702.674286,-191748.331485,-302182.572258,-161149.658462,0.495940,-0.088454,0.347614
60535.427110,776816102.279408,-191133.301596,-302283.692904,-160660.550216,0.378961,-0.055841,0.349120
60535.439862,776817204.080553,-190775.378665,-302330.790454,-160280.632115,0.267402,-0.029650,0.338190
60535.448934,776817987.885992,-190601.424632,-302346.823544,-160022.021910,0.174313,-0.011381,0.319861
60535.459696,776818917.774555,-190497.679693,-302347.934396,-159741.237847,0.045052,0.008485,0.280022
60535.469184,776819737.468132,-190514.476368,-302335.090792,-159534.553159,-0.089564,0.021899,0.219180
60535.479091,776820593.432199,-190659.645317,-302313.412813,-159388.416420,-0.253688,0.026461,0.113105
60535.485137,776821115.850175,-190820.899715,-302300.851370,-159353.528847,-0.364768,0.020038,0.015272
60535.489517,776821494.254494,-190974.664397,-302295.290086,-159364.674374,-0.448068,0.008111,-0.077723
60535.495369,776821999.863274,-191228.961975,-302298.023910,-159442.889896,-0.556390,-0.022158,-0.239620
60535.501076,776822492.964936,-191526.134764,-302320.735766,-159610.220477,-0.644123,-0.074391,-0.448002
60535.507007,776823005.428627,-191870.249857,-302379.473399,-159907.384939,-0.687592,-0.160904,-0.720702
60535.512640,776823492.097584,-192199.002586,-302484.719659,-160329.327295,-0.647170,-0.276805,-1.016374
60535.517581,776823919.035072,-192452.079918,-302628.474408,-160818.466567,-0.524186,-0.398588,-1.270602
60535.522175,776824315.891944,-192625.461222,-302809.852993,-161363.318223,-0.339944,-0.514607,-1.466085
60535.526785,776824714.248617,-192716.378582,-303036.216333,-161976.023649,-0.112077,-0.618796,-1.598447
60535.530506,776825035.733886,-192721.363827,-303246.545380,-162500.161527,0.080831,-0.687061,-1.655164
60535.534309,776825364.323378,-192663.338843,-303481.519069,-163047.963765,0.270055,-0.740400,-1.673117
60535.539404,776825804.481485,-192493.477365,-303818.816817,-163781.052234,0.495613,-0.788080,-1.650713
60535.545406,776826323.082577,-192177.999490,-304236.127733,-164621.042375,0.712187,-0.817247,-1.583681
60535.552335,776826921.743636,-191692.048993,-304729.333520,-165539.595626,0.901490,-0.827218,-1.482861
60535.560339,776827613.304473,-191011.344197,-305300.030033,-166522.723315,1.057691,-0.821009,-1.360722
60535.570254,776828469.956730,-190045.550317,-305995.322845,-167626.574807,1.187714,-0.800817,-1.218918
60535.582502,776829528.209890,-188731.066716,-306826.214575,-168833.507505,1.288010,-0.768875,-1.066291
60535.596868,776830769.414487,-187085.865287,-307756.221717,-170061.330907,1.356363,-0.729771,-0.916986
60535.613456,776832202.608649,-185108.358815,-308770.854224,-171270.981800,1.398350,-0.686647,-0.775869
60535.633507,776833935.008257,-182663.596770,-309918.356827,-172491.033895,1.420179,-0.638918,-0.637574
60535.657793,776836033.321805,-179676.687725,-311203.603813,-173682.130132,1.423744,-0.587107,-0.502589
60535.686927,776838550.495561,-176106.835483,-312610.478673,-174776.970559,1.410296,-0.531781,-0.371907
60535.722260,776841603.227917,-171845.239984,-314140.674502,-175709.068301,1.379717,-0.471798,-0.243105
60535.764226,776845229.145198,-166927.404808,-315732.487226,-176355.086298,1.331031,-0.407148,-0.117108
60535.798860,776848221.479880,-163014.548456,-316875.325107,-176569.029842,1.283115,-0.357049,-0.027655
60535.841017,776851863.827395,-158460.830201,-318067.903877,-176489.941208,1.215529,-0.297993,0.069242
60535.889886,776856086.153720,-153519.629181,-319182.387260,-175981.157238,1.121823,-0.229716,0.170011
60535.942012,776860589.841117,-148738.843056,-320047.954291,-174992.950833,0.995617,-0.153815,0.267163
60535.978249,776863720.726734,-145791.471323,-320441.627931,-174059.312620,0.882730,-0.096908,0.328172
60536.004241,776865966.416811,-143918.635862,-320610.310960,-173277.858447,0.781762,-0.052772,0.366847
60536.019636,776867296.509598,-142925.003312,-320662.142618,-172776.551645,0.710662,-0.024932,0.386408
60536.038607,776868935.621710,-141842.287212,-320673.545021,-172127.058257,0.607056,0.011410,0.404760
60536.056410,776870473.860979,-140996.985527,-320628.381112,-171497.135038,0.487765,0.047640,0.412156
60536.074346,776872023.461887,-140353.573277,-320525.208928,-170863.471710,0.336393,0.085653,0.401589
60536.090301,776873401.976152,-140004.122578,-320384.097438,-170332.389642,0.163345,0.118583,0.362381
60536.098527,776874112.743564,-139925.669904,-320294.415015,-170088.006984,0.054913,0.133323,0.322254
60536.108248,776874952.661324,-139940.439882,-320176.810116,-169846.998797,-0.094080,0.145345,0.244970
60536.117698,776875769.109339,-140084.265056,-320057.160047,-169693.821104,-0.261798,0.144899,0.119781
60536.125985,776876485.141288,-140328.573048,-319959.302234,-169666.364385,-0.421245,0.123997,-0.055905
60536.133287,776877115.966297,-140636.885342,-319894.384085,-169770.083223,-0.551979,0.075753,-0.286794
60536.136646,776877406.218084,-140804.137640,-319877.422568,-169872.563821,-0.598197,0.039367,-0.422613
60536.141585,776877832.973434,-141068.495832,-319875.552569,-170101.448900,-0.632398,-0.035000,-0.656378
60536.146296,776878239.978091,-141322.967665,-319908.471984,-170418.971917,-0.606694,-0.130661,-0.906670
60536.150932,776878640.506261,-141548.769957,-319983.023697,-170832.177499,-0.507919,-0.243977,-1.154041
60536.155265,776879014.870088,-141710.928972,-320095.421949,-171303.305211,-0.348548,-0.356425,-1.355687
60536.159841,776879410.266332,-141806.603615,-320258.771393,-171872.180861,-0.129139,-0.467320,-1.510360
60536.163597,776879734.817497,-141816.699054,-320423.270982,-172375.722283,0.067658,-0.543769,-1.584839
60536.167071,776880034.943842,-141769.272219,-320595.242502,-172856.730160,0.246992,-0.599831,-1.614860
60536.171365,776880405.963168,-141638.992419,-320827.728187,-173456.399805,0.451256,-0.650074,-1.611316
60536.177112,776880902.494303,-141355.454714,-321161.530557,-174245.474948,0.682336,-0.689933,-1.560461
60536.183437,776881448.937092,-140926.018777,-321544.518091,-175075.357008,0.880196,-0.708304,-1.473727
60536.190852,776882089.575693,-140304.556835,-321999.530073,-175983.084068,1.050292,-0.709503,-1.359479
60536.199636,776882848.518471,-139451.040130,-322533.629695,-176964.101804,1.189733,-0.696194,-1.227320
60536.210701,776883804.585545,-138254.918838,-323187.097898,-178064.455908,1.303413,-0.669773,-1.078082
60536.224484,776884995.415391,-136647.882045,-323962.682529,-179251.822191,1.387652,-0.632593,-0.921124
60536.239648,776886305.596386,-134792.759734,-324764.783067,-180362.611514,1.438880,-0.592142,-0.779190
60536.257736,776887868.366354,-132517.517871,-325654.484334,-181468.683023,1.468743,-0.547135,-0.641138
60536.279811,776889775.632736,-129702.226350,-326649.728985,-182556.972911,1.480066,-0.497401,-0.504969
60536.306548,776892085.765680,-126287.131684,-327735.457151,-183564.539596,1.473917,-0.443606,-0.372097
60536.338844,776894876.099871,-122203.656496,-328890.898116,-184415.404054,1.450842,-0.385642,-0.242266
60536.378132,776898270.644578,-117345.485605,-330090.474633,-185011.729644,1.409604,-0.322153,-0.113298
60536.406769,776900744.832830,-113901.854854,-330833.796725,-185190.422608,1.373257,-0.279054,-0.032676
60536.449219,776904412.553116,-108976.260747,-331744.602691,-185112.538952,1.310999,-0.218019,0.072786
60536.497324,776908568.801847,-103695.781886,-332510.236373,-184586.604174,1.227449,-0.150468,0.178261
60536.552573,776913342.317897,-98108.269798,-333041.201901,-183472.076056,1.108688,-0.071390,0.286774
60536.583843,776916044.035743,-95221.889132,-333170.924874,-182620.218010,1.025622,-0.024228,0.343223
60536.620780,776919235.414879,-92133.842603,-333154.295266,-181425.362727,0.904610,0.035540,0.404381
60536.653332,776922047.878090,-89775.589268,-332974.101248,-180221.485804,0.766040,0.093606,0.449864
60536.682132,776924536.173637,-88063.056481,-332671.394194,-179065.802306,0.602071,0.150683,0.475642
60536.705785,776926579.821966,-87010.434984,-332311.798297,-178091.165771,0.418540,0.201750,0.472626
60536.719799,776927790.603820,-86586.359946,-332048.782432,-177531.202562,0.276872,0.232581,0.448249
60536.730245,776928693.204937,-86392.711176,-331828.977248,-177142.519155,0.148489,0.254041,0.409067
60536.738327,776929391.433965,-86328.647182,-331646.578347,-176873.284345,0.032337,0.267798,0.358413
60536.746996,776930140.418163,-86356.874387,-331442.247990,-176634.413807,-0.111060,0.276328,0.272790
60536.756413,776930954.104791,-86517.932754,-331218.392562,-176469.017205,-0.287887,0.270123,0.120898
60536.764127,776931620.553050,-86760.274780,-331046.449675,-176449.454714,-0.438394,0.240869,-0.075518
60536.770722,776932190.368856,-87042.908213,-330923.449381,-176557.515326,-0.547669,0.184824,-0.316309
60536.776283,776932670.841741,-87319.717309,-330852.520755,-176770.357172,-0.594477,0.104728,-0.578230
60536.779249,776932927.142209,-87471.949253,-330832.783295,-176938.588063,-0.589139,0.047607,-0.736097
60536.782937,776933245.751906,-87653.490420,-330830.670952,-177205.522731,-0.542420,-0.036559,-0.939838
60536.786459,776933550.091645,-87805.852963,-330855.365712,-177520.559558,-0.451153,-0.126860,-1.127990
60536.790427,776933892.907089,-87935.449560,-330916.919705,-177939.875684,-0.296682,-0.232023,-1.311630
60536.793990,776934200.718359,-88000.750281,-331002.274528,-178363.875857,-0.123574,-0.321068,-1.436129
60536.798116,776934557.209326,-88006.022636,-331133.030548,-178893.456306,0.095302,-0.409344,-1.525113
60536.801696,776934866.544516,-87947.222389,-331269.374068,-179371.236396,0.283389,-0.469560,-1.557691
60536.806335,776935267.317239,-87787.971118,-331469.493562,-179995.905368,0.506410,-0.525126,-1.552071
60536.812402,776935791.498005,-87456.486248,-331756.924033,-180795.890622,0.748616,-0.566509,-1.493243
60536.818845,776936348.170380,-86982.352848,-332078.098845,-181602.166492,0.945260,-0.583863,-1.400635
60536.826224,776936985.741774,-86324.485445,-332451.232948,-182458.238525,1.109017,-0.584074,-1.284526
60536.835099,776937752.523672,-85418.667457,-332894.399480,-183390.950033,1.244504,-0.570111,-1.150122
60536.846328,776938722.766522,-84153.555555,-333434.930217,-184431.741866,1.354392,-0.543131,-0.999119
60536.859743,776939881.837570,-82534.344675,-334043.691938,-185498.995174,1.432336,-0.507114,-0.847249
60536.874804,776941183.091763,-80635.696540,-334677.408724,-186507.171225,1.480746,-0.467213,-0.706929
60536.892766,776942734.994008,-78313.052875,-335367.509340,-187494.652090,1.508522,-0.422784,-0.570409
60536.914156,776944583.051030,-75513.377522,-336103.662779,-188422.713471,1.518227,-0.374729,-0.438575
60536.939962,776946812.674824,-72133.003708,-336880.099464,-189251.877288,1.511551,-0.322706,-0.309695
60536.971312,776949521.319068,-68067.037924,-337676.160260,-189912.555603,1.488651,-0.266107,-0.182473
60537.009475,776952818.597545,-63222.235247,-338449.444414,-190298.424740,1.448211,-0.203928,-0.055689
60537.046401,776956009.039204,-58676.307714,-339010.355150,-190306.917854,1.400226,-0.148251,0.047845
60537.087849,776959590.127862,-53771.511056,-339433.973504,-189950.239588,1.337483,-0.088682,0.149205
60537.141032,776964185.127967,-47838.359998,-339669.083198,-188995.697819,1.241775,-0.013632,0.263911
60537.194368,776968793.400659,-42380.272863,-339555.225333,-187538.099271,1.122197,0.063743,0.366963
60537.245248,776973189.427980,-37759.825509,-339102.331700,-185726.647976,0.972286,0.143722,0.455361
60537.277488,776975974.987583,-35219.131999,-338624.865372,-184388.713208,0.846660,0.200019,0.503878
60537.303950,776978261.313213,-33428.723136,-338110.178256,-183199.231018,0.713910,0.251042,0.534702
60537.331128,776980609.434921,-31954.509407,-337453.780979,-181923.332398,0.531921,0.309007,0.547279
60537.347862,776982055.318800,-31288.674491,-336979.566170,-181138.811954,0.383127,0.347127,0.533871
60537.360323,776983131.909632,-30948.121242,-336590.554223,-180578.741354,0.244889,0.375329,0.502427
60537.369664,776983939.005845,-30799.261425,-336279.675509,-180189.707030,0.120665,0.394550,0.457698
60537.378066,776984664.873761,-30757.790643,-335988.113936,-179879.459973,-0.009531,0.407878,0.392139
60537.385089,776985271.701820,-30800.391133,-335738.674189,-179665.143226,-0.133104,0.412964,0.308910
60537.392603,776985920.915971,-30933.382154,-335471.768193,-179504.702970,-0.278391,0.406567,0.176279
60537.398278,776986411.208256,-31097.654025,-335276.450969,-179451.550190,-0.391368,0.387518,0.033268
60537.404781,776986973.119376,-31351.561629,-335070.346834,-179492.742548,-0.507877,0.340576,-0.192049
60537.410212,776987442.342108,-31606.215946,-334925.565500,-179638.609097,-0.569296,0.271185,-0.438588
60537.415504,776987899.522484,-31868.369666,-334823.311775,-179902.847329,-0.563792,0.170544,-0.722768
60537.418858,776988189.310907,-32025.223759,-334785.216181,-180139.721473,-0.511722,0.090563,-0.911827
60537.421731,776988437.536506,-32143.116586,-334772.008701,-180385.603649,-0.432885,0.015090,-1.067431
60537.424641,776988688.954660,-32238.659040,-334778.135941,-180672.188248,-0.322362,-0.063886,-1.208819
60537.428589,776989030.065827,-32317.504075,-334817.784420,-181111.828760,-0.133999,-0.167069,-1.360062
60537.432569,776989373.999368,-32327.200139,-334891.303759,-181597.774797,0.079482,-0.257573,-1.456154
60537.435839,776989656.478550,-32279.705214,-334972.883941,-182015.278360,0.255871,-0.317778,-1.494154
60537.440018,776990017.579130,-32148.595057,-335098.669574,-182556.991830,0.466551,-0.375411,-1.499141
60537.446389,776990567.988835,-31814.446321,-335321.413274,-183369.741446,0.736534,-0.427728,-1.444872
60537.452538,776991099.275438,-31367.646104,-335555.400795,-184114.998248,0.936082,-0.449441,-1.357326
60537.459624,776991711.553844,-30739.921809,-335832.704780,-184911.510642,1.104909,-0.453610,-1.243857
60537.467844,776992421.702183,-29903.677809,-336151.910689,-185748.599887,1.241482,-0.443542,-1.115109
60537.478174,776993314.247826,-28741.488306,-336538.104776,-186677.350664,1.354070,-0.420688,-0.969364
60537.491258,776994444.676397,-27157.778854,-336994.504222,-187681.884048,1.439907,-0.386391,-0.812840
60537.505507,776995675.835700,-25349.558052,-337446.800999,-188593.315208,1.492241,-0.348551,-0.672332
60537.521983,776997099.326336,-23200.699818,-337913.099146,-189452.382149,1.522932,-0.307103,-0.539110
60537.541347,776998772.419063,-20639.088188,-338388.894619,-190243.742824,1.536138,-0.262363,-0.411201
60537.564344,777000759.290332,-17586.756216,-338861.587001,-190933.406042,1.533968,-0.214283,-0.287195
60537.591778,777003129.579997,-13968.348283,-339307.195988,-191465.903165,1.517253,-0.162606,-0.166101
60537.624414,777005949.405537,-9731.907317,-339686.049413,-191761.620382,1.485897,-0.106985,-0.047367
60537.658308,777008877.845095,-5438.766339,-339920.595033,-191744.312625,1.444944,-0.053826,0.056500
60537.697560,777012269.225131,-630.282182,-340004.113371,-191372.728678,1.389402,0.004082,0.160194
60537.736436,777015628.101385,3932.798566,-339897.135004,-190679.632384,1.326214,0.059423,0.250853
60537.793984,777020600.254097,10260.026437,-339399.386581,-189129.445758,1.214770,0.141056,0.370242
60537.852531,777025658.712808,16053.495216,-338467.811689,-186977.483883,1.068802,0.228506,0.478568
60537.890599,777028947.760989,19372.806463,-337615.206367,-185297.749117,0.944475,0.290945,0.541637
60537.921619,777031627.855919,21736.957251,-336761.304468,-183785.078233,0.814243,0.347259,0.585627
60537.946894,777033811.617792,23371.863743,-335948.318867,-182475.750790,0.677244,0.398170,0.611328
60537.967666,777035606.366390,24462.386932,-335193.080257,-181369.815209,0.531820,0.444061,0.617957
60537.984317,777037044.990626,25124.311838,-334526.287259,-180488.057364,0.382415,0.483167,0.603808
60537.996605,777038106.668696,25459.764883,-333997.859617,-179861.717491,0.244939,0.512124,0.571978
60538.005848,777038905.279696,25607.246049,-333580.664471,-179421.344810,0.121101,0.532238,0.526973
60538.014117,777039619.722961,25648.777926,-333194.979937,-179066.414906,-0.007922,0.546587,0.461698
60538.020866,777040202.862737,25609.971218,-332874.088735,-178819.115224,-0.127283,0.552845,0.381530
60538.028528,777040864.802033,25477.006902,-332508.744034,-178608.279170,-0.276424,0.548251,0.245964
60538.034188,777041353.832237,25313.919217,-332244.286642,-178521.389648,-0.390265,0.530664,0.102009
60538.039290,777041794.627075,25120.407214,-332016.875613,-178512.794402,-0.485395,0.497897,-0.070533
60538.044236,777042221.970526,24896.989161,-331814.727320,-178586.777807,-0.554663,0.443947,-0.283470
60538.049265,777042656.515354,24648.869559,-331638.869000,-178765.276780,-0.576633,0.360208,-0.544669
60538.054645,777043121.370991,24391.736012,-331498.866487,-179089.462802,-0.511840,0.236800,-0.851321
60538.059058,777043502.629851,24220.251985,-331431.007301,-179460.231126,-0.375212,0.117669,-1.088023
60538.062714,777043818.498673,24126.628348,-331409.750658,-179830.221194,-0.211173,0.017616,-1.247549
60538.065897,777044093.518057,24091.176204,-331416.184984,-180188.026081,-0.044086,-0.062908,-1.348128
60538.069192,777044378.148761,24104.464766,-331444.642539,-180581.811686,0.137827,-0.134862,-1.412260
60538.072717,777044682.753105,24175.709216,-331495.533019,-181017.231377,0.328196,-0.196592,-1.440316
60538.077738,777045116.560812,24372.436504,-331595.193036,-181640.743025,0.572314,-0.258025,-1.425457
60538.083676,777045629.622069,24728.855122,-331739.192166,-182356.324486,0.807149,-0.298412,-1.357785
60538.090105,777046185.079443,25233.229470,-331910.743802,-183083.477704,0.999147,-0.315759,-1.258053
60538.097133,777046792.328974,25888.692229,-332103.392521,-183812.274988,1.151049,-0.316414,-1.142418
60538.105365,777047503.544437,26754.156353,-332324.751436,-184578.315199,1.274722,-0.304510,-1.013625
60538.115994,777048421.859350,27976.172943,-332593.697418,-185439.742797,1.378442,-0.280236,-0.866197
60538.128836,777049531.416612,29551.005845,-332886.192708,-186314.960317,1.453285,-0.246719,-0.716130
60538.142640,777050724.060033,31313.841538,-333158.790515,-187086.991959,1.498340,-0.210617,-0.582731
60538.158375,777052083.559475,33370.735439,-333418.301362,-187791.084550,1.524206,-0.171611,-0.457094
60538.176549,777053653.809233,35774.370392,-333654.633958,-188411.802600,1.534643,-0.130008,-0.337327
60538.197608,777055473.357741,38565.930026,-333850.543511,-188917.917754,1.531739,-0.086023,-0.222581
60538.221757,777057559.770564,41747.920815,-333981.398983,-189264.741644,1.516900,-0.040125,-0.113164
60538.248328,777059855.547423,45203.175340,-334019.708948,-189405.012960,1.492022,0.006111,-0.011803
60538.273955,777062069.688045,48474.826507,-333959.791022,-189335.700000,1.462447,0.047581,0.072567
60538.312094,777065364.929507,53211.431758,-333706.672670,-188913.019092,1.411038,0.105421,0.181120
60538.359672,777069475.692975,58862.076985,-333131.780366,-187923.971598,1.336176,0.173827,0.297188
60538.417053,777074433.418404,65227.928485,-332069.289322,-186142.573019,1.228211,0.254895,0.418765
60538.478058,777079704.224682,71335.404782,-330492.158195,-183627.943139,1.082522,0.344688,0.533180
60538.518705,777083216.152050,74924.463102,-329168.610776,-181633.260560,0.956239,0.410103,0.601539
60538.551661,777086063.506093,77467.971384,-327918.688070,-179849.787131,0.824785,0.468917,0.649684
60538.578381,777088372.161116,79220.045566,-326775.810657,-178313.601553,0.687158,0.522123,0.679026
60538.600225,777090259.403664,80385.448163,-325745.694081,-177019.687284,0.541653,0.570289,0.689208
60538.617736,777091772.415037,81096.147619,-324851.597130,-175981.927451,0.391684,0.611979,0.678627
60538.630529,777092877.683982,81455.840663,-324157.892700,-175245.308869,0.254536,0.643257,0.650329
60538.640176,777093711.168702,81617.569029,-323612.206961,-174719.105222,0.130108,0.665826,0.608518
60538.648332,777094415.921438,81667.017099,-323136.958405,-174309.118891,0.007294,0.682235,0.550674
60538.655177,777095007.249647,81637.337910,-322730.470404,-174003.726030,-0.109884,0.691671,0.477681
60538.664361,777095800.798841,81481.355481,-322180.466436,-173680.262697,-0.286422,0.691017,0.324646
60538.670749,777096352.738696,81287.632181,-321803.100985,-173543.364314,-0.415242,0.673083,0.161956
60538.674080,777096640.500093,81158.852637,-321611.933578,-173512.094622,-0.478952,0.654241,0.052188
60538.678960,777097062.168102,80939.556868,-321344.649527,-173530.159447,-0.556920,0.609696,-0.145490
60538.683723,777097473.632776,80700.548775,-321106.950525,-173637.273536,-0.596757,0.541068,-0.381978
60538.688897,777097920.733296,80436.648900,-320887.735751,-173872.693644,-0.568608,0.433899,-0.675061
60538.693420,777098311.516842,80232.759169,-320740.590269,-174187.362663,-0.461098,0.316352,-0.932205
