# epoch (MJD), epoch (seconds TDB), x [km], y [km], z [km], vx [km/s], vy [km/s], vz [km/s]
60515.738561,775115011.655754,355331.682943,-71308.345669,-43910.717223,0.253085,0.921188,0.495397
60515.755274,775116455.716172,355694.082085,-69977.502627,-43194.965113,0.248831,0.922005,0.495907
60515.768656,775117611.910980,355979.808359,-68911.112642,-42621.367592,0.245422,0.922648,0.496309
60515.782510,775118808.856404,356271.450934,-67806.360853,-42027.067260,0.241889,0.923302,0.496719
60515.793611,775119768.032669,356502.107237,-66920.502934,-41550.470468,0.239057,0.923819,0.497043
60515.800812,775120390.153091,356650.257755,-66345.673164,-41241.184777,0.237219,0.924150,0.497252
60515.806580,775120888.501922,356768.108555,-65885.058358,-40993.338611,0.235746,0.924413,0.497418
60515.810595,775121235.415474,356849.714180,-65564.335218,-40820.757801,0.234721,0.924595,0.497532
60515.813641,775121498.553714,356911.375759,-65321.020685,-40689.826597,0.233942,0.924733,0.497619
60515.817665,775121846.213646,356992.529466,-64999.496599,-40516.804510,0.232914,0.924914,0.497733
60515.820979,775122132.587484,357059.108748,-64734.604207,-40374.253296,0.232067,0.925062,0.497827
60515.824318,775122421.049231,357125.928191,-64467.737680,-40230.635689,0.231214,0.925211,0.497921
60515.827840,775122725.351050,357196.149995,-64186.170520,-40079.102381,0.230313,0.925367,0.498020
60515.831095,775123006.643737,357260.818403,-63925.851266,-39939.000245,0.229481,0.925511,0.498111
60515.834765,775123323.730778,357333.435045,-63632.358138,-39781.039551,0.228542,0.925672,0.498213
60515.838096,775123611.467709,357399.072583,-63365.987051,-39637.671977,0.227691,0.925818,0.498305
60515.842885,775124025.261320,357493.035979,-62982.846283,-39431.449019,0.226465,0.926027,0.498438
60515.846891,775124371.381329,357571.242732,-62662.299947,-39258.910732,0.225440,0.926200,0.498548
60515.850436,775124677.707015,357640.161851,-62378.557728,-39106.177914,0.224533,0.926353,0.498645
60515.856186,775125174.462976,357751.334231,-61918.325379,-38858.434307,0.223061,0.926599,0.498801
60515.862717,775125738.776528,357876.738550,-61395.354894,-38576.904216,0.221388,0.926876,0.498978
60515.870585,775126418.568200,358026.551371,-60765.159827,-38237.631608,0.219373,0.927207,0.499188
60515.880167,775127246.447045,358207.148926,-59997.380088,-37824.258601,0.216917,0.927604,0.499443
60515.890686,775128155.237884,358403.055710,-59154.185458,-37370.244086,0.214220,0.928035,0.499718
60515.902715,775129194.609615,358624.106300,-58189.359224,-36850.688719,0.211134,0.928520,0.500030
60515.916387,775130375.829821,358871.429527,-57092.252051,-36259.837333,0.207625,0.929061,0.500378
60515.931249,775131659.881638,359135.579728,-55898.918567,-35617.086652,0.203807,0.929637,0.500750
60515.949562,775133242.164630,359454.336898,-54427.419979,-34824.402161,0.199100,0.930329,0.501199
60515.973870,775135342.371508,359865.922082,-52472.597524,-33771.169080,0.192846,0.931218,0.501778
60516.002847,775137845.942358,360339.386078,-50139.947255,-32514.090578,0.185383,0.932233,0.502446
60516.037710,775140858.123078,360884.257138,-47330.133305,-30999.467663,0.176393,0.933390,0.503213
60516.079462,775144465.531051,361501.137658,-43960.651737,-29182.586135,0.165612,0.934683,0.504083
60516.129062,775148750.970882,362183.379433,-39952.059154,-27020.277755,0.152785,0.936089,0.505046
60516.186869,775153745.447103,362909.078300,-35273.059867,-24495.236152,0.137812,0.937548,0.506070
60516.247572,775158990.249037,363590.589340,-30352.239608,-21838.419695,0.122065,0.938872,0.507034
60516.275026,775161362.235747,363871.672331,-28124.611120,-20635.265476,0.114937,0.939401,0.507432
60516.313070,775164649.284609,364233.230592,-25035.644758,-18966.458277,0.105052,0.940062,0.507944
60516.343595,775167286.568566,364499.819606,-22555.803579,-17626.360769,0.097117,0.940531,0.508322
60516.366522,775169267.486537,364686.294646,-20692.368668,-16619.151375,0.091154,0.940849,0.508587
60516.385119,775170874.261645,364828.872627,-19180.444913,-15801.802294,0.086317,0.941084,0.508790
60516.400045,775172163.856971,364937.682099,-17966.714105,-15145.569023,0.082433,0.941258,0.508944
60516.412170,775173211.525625,365022.391840,-16980.517900,-14612.300308,0.079278,0.941390,0.509065
60516.424651,775174289.878879,365106.129972,-15965.297865,-14063.283553,0.076030,0.941517,0.509184
60516.432694,775174984.799190,365158.237128,-15310.991746,-13709.415022,0.073936,0.941594,0.509259
60516.439342,775175559.122016,365200.203544,-14770.195324,-13416.918842,0.072206,0.941655,0.509319
60516.444143,775175973.988690,365229.900151,-14379.525345,-13205.610695,0.070956,0.941697,0.509361
60516.447895,775176298.111095,365252.740371,-14074.294998,-13040.510074,0.069980,0.941729,0.509394
60516.452076,775176659.362477,365277.824012,-13734.087683,-12856.484422,0.068891,0.941764,0.509429
60516.455651,775176968.220607,365298.957914,-13443.211675,-12699.138305,0.067961,0.941793,0.509460
60516.459048,775177261.708979,365318.773804,-13166.802370,-12549.613640,0.067076,0.941820,0.509488
60516.462527,775177562.297217,365338.800040,-12883.698281,-12396.463213,0.066171,0.941847,0.509517
60516.466138,775177874.335269,365359.301103,-12589.801944,-12237.470033,0.065230,0.941874,0.509546
60516.469754,775178186.741657,365379.532458,-12295.550317,-12078.280069,0.064289,0.941901,0.509575
60516.473973,775178551.236000,365402.765289,-11952.227432,-11892.536794,0.063191,0.941930,0.509608
60516.478656,775178955.896670,365428.089373,-11571.058740,-11686.311018,0.061971,0.941962,0.509645
60516.483175,775179346.341947,365452.056095,-11203.268162,-11487.315995,0.060795,0.941992,0.509679
60516.487844,775179749.717790,365476.334068,-10823.285377,-11281.716803,0.059579,0.942021,0.509714
60516.493327,775180223.460460,365504.221105,-10377.001790,-11040.234161,0.058152,0.942054,0.509754
60516.499530,775180759.382567,365534.953027,-9872.124561,-10767.033997,0.056536,0.942089,0.509798
60516.507125,775181415.612477,365571.405051,-9253.884008,-10432.472109,0.054559,0.942129,0.509850
60516.516977,775182266.814567,365616.753817,-8451.921135,-9998.458516,0.051993,0.942176,0.509916
60516.527661,775183189.917948,365663.465107,-7582.173945,-9527.722416,0.049211,0.942221,0.509983
60516.539773,775184236.413015,365713.314276,-6596.121509,-8993.989774,0.046057,0.942263,0.510055
60516.553468,775185419.639299,365765.700837,-5481.187283,-8390.433944,0.042491,0.942301,0.510131
60516.568063,775186680.659559,365816.886902,-4292.907139,-7747.101076,0.038691,0.942330,0.510205
60516.586754,775188295.576293,365875.439231,-2771.105574,-6923.091627,0.033824,0.942348,0.510291
60516.610485,775190345.939454,365938.455345,-838.949815,-5876.712103,0.027645,0.942343,0.510384
60516.638632,775192777.842738,365996.773764,1452.686289,-4635.397474,0.020317,0.942294,0.510471
60516.672197,775195677.813608,366043.022897,4185.156297,-3154.934531,0.011580,0.942176,0.510542
60516.704670,775198483.469317,366063.657596,6828.346518,-1722.470244,0.003130,0.942001,0.510578
60516.750786,775202467.891972,366052.229014,10581.012378,311.899714,-0.008865,0.941647,0.510572
60516.803716,775207041.069720,365980.223210,14886.123618,2646.669047,-0.022623,0.941092,0.510484
60516.860588,775211954.840853,365832.767160,19508.601372,5154.638723,-0.037391,0.940316,0.510292
60516.907426,775216001.569103,365656.867921,23312.271524,7219.199435,-0.049540,0.939538,0.510058
60516.945720,775219310.192942,365476.539534,26419.666276,8906.400384,-0.059463,0.938809,0.509816
60516.982168,775222459.305844,365274.425769,29374.887915,10511.449262,-0.068898,0.938038,0.509543
60517.004387,775224379.064203,365136.642250,31175.212161,11489.472765,-0.074644,0.937531,0.509357
60517.022593,775225952.056242,365015.526175,32649.600384,12290.559577,-0.079350,0.937095,0.509193
60517.037395,775227230.967319,364911.599461,33847.826933,12941.682759,-0.083174,0.936726,0.509052
60517.049469,775228274.158604,364823.207221,34824.850713,13472.659331,-0.086291,0.936416,0.508932
60517.061886,775229346.962907,364728.914447,35829.267591,14018.575753,-0.089496,0.936089,0.508804
60517.069766,775230027.780167,364667.291921,36466.501311,14364.950054,-0.091529,0.935877,0.508721
60517.076201,775230583.775982,364615.940679,36986.796303,14647.777192,-0.093189,0.935701,0.508651
60517.080629,775230966.388543,364580.066926,37344.783994,14842.384047,-0.094331,0.935579,0.508602
60517.084216,775231276.294765,364550.689842,37634.710257,14999.996790,-0.095256,0.935479,0.508562
60517.088211,775231621.413436,364517.637541,37957.542200,15175.503313,-0.096286,0.935367,0.508517
60517.092499,775231991.911879,364481.759046,38304.071712,15363.899096,-0.097391,0.935245,0.508468
60517.095953,775232290.342062,364452.561749,38583.162507,15515.635481,-0.098281,0.935147,0.508429
60517.099760,775232619.244853,364420.075392,38890.716990,15682.851825,-0.099262,0.935038,0.508384
60517.103759,775232964.785573,364385.598142,39213.790579,15858.511265,-0.100293,0.934922,0.508338
60517.107781,775233312.265230,364350.568377,39538.636536,16035.139958,-0.101329,0.934804,0.508290
60517.112055,775233681.518403,364312.949055,39883.792892,16222.818180,-0.102430,0.934679,0.508239
60517.117241,775234129.663607,364266.746254,40302.630291,16450.568859,-0.103766,0.934525,0.508176
60517.122252,775234562.608221,364221.542125,40707.195368,16670.567553,-0.105056,0.934375,0.508114
60517.128157,775235072.781127,364167.557633,41183.842560,16929.774995,-0.106576,0.934196,0.508041
60517.133756,775235556.559162,364115.649860,41635.744734,17175.536913,-0.108017,0.934025,0.507970
60517.140181,775236111.617558,364055.235213,42154.127994,17457.467211,-0.109670,0.933826,0.507888
60517.148541,775236833.961818,363975.238746,42828.577502,17824.297839,-0.111821,0.933564,0.507779
60517.158991,775237736.842107,363873.064743,43671.324186,18282.698755,-0.114508,0.933231,0.507640
60517.170604,775238740.183135,363756.676773,44607.484490,18791.955180,-0.117493,0.932854,0.507481
60517.183695,775239871.237986,363621.884220,45662.348453,19365.840571,-0.120855,0.932419,0.507297
60517.198294,775241132.618749,363467.075374,46838.172854,20005.603025,-0.124603,0.931924,0.507086
60517.212501,775242360.118150,363311.887291,47981.806546,20627.921549,-0.128249,0.931430,0.506874
60517.233746,775244195.659246,363071.482699,49690.790857,21558.011226,-0.133695,0.930670,0.506546
60517.258451,775246330.145600,362779.360114,51676.323322,22638.804948,-0.140021,0.929755,0.506147
60517.287625,775248850.808800,362417.008491,54018.516455,23914.013844,-0.147482,0.928631,0.505653
60517.321997,775251820.537797,361965.991170,56774.258966,25414.758704,-0.156258,0.927246,0.505036
60517.362053,775255281.391400,361407.534454,59980.411779,27161.308685,-0.166466,0.925550,0.504273
60517.407823,775259235.922215,360726.224184,63636.516495,29153.651138,-0.178101,0.923503,0.503342
60517.445095,775262456.249735,360137.454691,66607.696686,30773.290935,-0.187553,0.921751,0.502537
60517.490093,775266344.022573,359386.153063,70186.981004,32725.061392,-0.198936,0.919534,0.501509
60517.536782,775270377.968045,358559.893665,73891.497852,34745.864702,-0.210711,0.917118,0.500379
60517.581870,775274273.541923,357716.959731,77459.469895,36692.903102,-0.222048,0.914672,0.499226
60517.610975,775276788.260951,357149.391564,79757.564152,37947.346753,-0.229347,0.913035,0.498450
60517.634449,775278816.355928,356678.295305,81607.918032,38957.600914,-0.235222,0.911681,0.497806
60517.653531,775280465.092184,356286.544294,83110.117650,39777.911923,-0.239991,0.910559,0.497271
60517.673186,775282163.232470,355874.841252,84655.379018,40621.870762,-0.244895,0.909383,0.496708
60517.685310,775283210.770444,355616.721408,85607.607410,41142.006466,-0.247917,0.908647,0.496355
60517.697815,775284291.230235,355347.174856,86588.950274,41678.099221,-0.251031,0.907880,0.495986
60517.705729,775284975.025310,355174.848147,87209.586729,42017.171791,-0.253000,0.907390,0.495751
60517.711528,775285476.046035,355047.728893,87664.117532,42265.509707,-0.254441,0.907029,0.495577
60517.715822,775285847.039155,354953.134877,88000.569242,42449.341395,-0.255509,0.906760,0.495448
60517.719230,775286141.491715,354877.774997,88267.535707,42595.212080,-0.256356,0.906547,0.495345
60517.723143,775286479.544868,354790.948905,88573.955053,42762.644867,-0.257327,0.906300,0.495226
60517.727194,775286829.579075,354700.699399,88891.146448,42935.969335,-0.258334,0.906045,0.495103
60517.730823,775287143.091434,354619.567432,89175.166612,43091.172763,-0.259234,0.905815,0.494992
60517.734854,775287491.408959,354529.097316,89490.633166,43263.565548,-0.260235,0.905559,0.494868
60517.739680,775287908.335203,354420.349012,89868.120170,43469.858091,-0.261432,0.905251,0.494719
60517.743923,775288274.965647,354324.307176,90199.962883,43651.213268,-0.262484,0.904979,0.494588
60517.748642,775288682.640995,354217.060354,90568.838777,43852.814838,-0.263654,0.904676,0.494442
60517.753938,775289140.267442,354096.104973,90982.764233,44079.046620,-0.264966,0.904334,0.494276
60517.759499,775289620.724927,353968.468934,91417.171797,44316.483523,-0.266344,0.903974,0.494102
60517.765812,775290166.129012,353822.777707,91910.090711,44585.914485,-0.267907,0.903563,0.493903
60517.772616,775290754.022527,353664.782215,92441.158434,44876.213353,-0.269590,0.903117,0.493687
60517.779255,775291327.640366,353509.669544,92959.077234,45159.340246,-0.271232,0.902680,0.493475
60517.787014,775291998.013728,353327.200041,93564.037832,45490.069243,-0.273150,0.902166,0.493226
60517.798093,775292955.263746,353064.417952,94427.283279,45962.037925,-0.275885,0.901427,0.492867
60517.810094,775293992.143306,352776.822789,95361.536551,46472.877869,-0.278846,0.900619,0.492474
60517.823736,775295170.799626,352446.177576,96422.511609,47053.069392,-0.282208,0.899692,0.492022
60517.838951,775296485.336553,352072.743369,97604.503649,47699.515878,-0.285952,0.898646,0.491512
60517.855979,775297956.601401,351648.952493,98925.779915,48422.235190,-0.290137,0.897461,0.490933
60517.877171,775299787.593843,351112.952011,100567.658068,49320.461631,-0.295336,0.895965,0.490201
60517.901752,775301911.363727,350479.332411,102468.613339,50360.620080,-0.301355,0.894200,0.489336
60517.930271,775304375.414622,349728.194585,104669.406827,51565.109800,-0.308320,0.892114,0.488310
60517.962998,775307203.069134,348845.099810,107188.551248,52944.185832,-0.316289,0.889668,0.487105
60517.999565,775310362.398032,347831.811254,109994.901323,54480.936686,-0.325164,0.886869,0.485722
60518.037441,775313634.894193,346752.719991,112892.335740,56068.063844,-0.334322,0.883898,0.484250
60518.080168,775317326.479994,345499.538171,116149.001524,57852.577346,-0.344610,0.880459,0.482542
60518.133072,775321897.457872,343895.336994,120163.586703,60053.296478,-0.357285,0.876072,0.480355
60518.186592,775326521.521140,342213.726051,124204.062688,62269.222241,-0.370033,0.871491,0.478064
60518.221631,775329548.946141,341080.900837,126837.794524,63714.198852,-0.378337,0.868414,0.476521
60518.249687,775331972.948130,340155.776971,128939.801601,64867.765834,-0.384962,0.865907,0.475262
60518.272275,775333924.536062,339399.297969,130627.702012,65794.279252,-0.390280,0.863860,0.474233
60518.290739,775335519.848241,338773.219078,132004.481242,66550.149955,-0.394617,0.862168,0.473381
60518.309722,775337159.944706,338122.360721,133417.082039,67325.815176,-0.399065,0.860411,0.472495
60518.321775,775338201.322399,337705.315433,134312.510326,67817.566173,-0.401884,0.859287,0.471928
60518.331411,775339033.934744,337369.764847,135027.586970,68210.309446,-0.404135,0.858383,0.471472
60518.341541,775339909.117649,337015.038891,135778.410966,68622.722490,-0.406498,0.857427,0.470989
60518.346691,775340354.105515,336833.885270,136159.847175,68832.252220,-0.407698,0.856939,0.470743
60518.350877,775340715.814315,336686.240941,136469.737875,69002.487794,-0.408673,0.856542,0.470542
60518.354535,775341031.814937,336556.965426,136740.350763,69151.151658,-0.409525,0.856194,0.470366
60518.357984,775341329.802876,336434.812431,136995.437374,69291.290444,-0.410327,0.855866,0.470200
60518.362017,775341678.305621,336291.648761,137293.641823,69455.122655,-0.411265,0.855481,0.470006
60518.365783,775342003.691275,336157.686424,137571.944346,69608.026155,-0.412141,0.855120,0.469824
60518.369970,775342365.416936,336008.428477,137881.190779,69777.936725,-0.413114,0.854719,0.469621
60518.374864,775342788.229486,335833.518469,138242.477406,69976.448010,-0.414250,0.854249,0.469383
60518.379150,775343158.591682,335679.911546,138558.782546,70150.251057,-0.415245,0.853836,0.469174
60518.384372,775343609.731821,335492.304506,138943.868742,70361.856855,-0.416456,0.853332,0.468919
60518.389858,775344083.719872,335294.607718,139348.212318,70584.055284,-0.417728,0.852801,0.468650
60518.395726,775344590.741842,335082.465758,139780.457092,70821.598314,-0.419087,0.852232,0.468362
60518.402418,775345168.935302,334839.704343,140273.023812,71092.306934,-0.420636,0.851581,0.468032
60518.410001,775345824.077366,334563.553415,140830.687527,71398.811720,-0.422390,0.850840,0.467657
60518.418383,775346548.286442,334256.953816,141446.575930,71737.342446,-0.424326,0.850018,0.467240
60518.429200,775347482.851804,333859.227291,142240.475413,72173.756931,-0.426821,0.848952,0.466700
60518.438140,775348255.320065,333528.725657,142895.922137,72534.094688,-0.428881,0.848067,0.466251
60518.448309,775349133.910312,333150.886647,143640.581280,72943.513158,-0.431221,0.847055,0.465738
60518.460416,775350179.915457,332698.371792,144525.972858,73430.356378,-0.434003,0.845845,0.465123
60518.474534,775351399.703965,332167.004329,145556.858972,73997.269035,-0.437241,0.844424,0.464402
60518.487272,775352500.320960,331684.163686,146485.537306,74508.037270,-0.440158,0.843134,0.463746
60518.505331,775354060.596240,330994.176022,147799.623865,75230.879642,-0.444284,0.841292,0.462810
60518.525768,775355826.337364,330205.572018,149283.274748,76047.138547,-0.448941,0.839189,0.461740
60518.548397,775357781.476641,329322.801057,150921.712385,76948.734902,-0.454082,0.836838,0.460542
60518.572073,775359827.107382,328388.428949,152631.036046,77889.539515,-0.459444,0.834352,0.459274
60518.597261,775362003.363594,327382.371482,154443.896729,78887.556823,-0.465129,0.831679,0.457910
60518.631194,775364935.125185,326007.538145,156876.846626,80227.315734,-0.472754,0.828031,0.456047
60518.673819,775368617.971002,324248.899913,159917.805952,81902.491591,-0.482279,0.823373,0.453664
60518.726121,775373136.869938,322043.275028,163625.424468,83945.830683,-0.493884,0.817545,0.450677
60518.784944,775378219.133749,319500.296420,167763.436001,86227.584154,-0.506823,0.810842,0.447236
60518.827323,775381880.690015,317627.583682,170723.387014,87860.542432,-0.516072,0.805917,0.444704
60518.860953,775384786.359889,316117.443573,173059.366853,89149.746673,-0.523365,0.801952,0.442663
60518.887853,775387110.466994,314894.335306,174919.467908,90176.625761,-0.529171,0.798745,0.441010
60518.909588,775388988.399131,313896.199740,176417.004152,91003.549349,-0.533842,0.796130,0.439662
60518.927451,775390531.765677,313069.331209,177644.056119,91681.248869,-0.537669,0.793966,0.438546
60518.945785,775392115.853401,312214.514003,178899.998573,92375.031022,-0.541584,0.791730,0.437392
60518.957787,775393152.829064,311651.578518,179720.240942,92828.202127,-0.544141,0.790259,0.436632
60518.966875,775393938.014855,311223.568333,180340.301979,93170.812831,-0.546073,0.789140,0.436055
60518.976419,775394762.589842,310772.454972,180990.521897,93530.121682,-0.548099,0.787962,0.435446
60518.981295,775395183.868618,310541.334920,181322.346569,93713.500111,-0.549132,0.787359,0.435134
60518.985285,775395528.650199,310351.858490,181593.728115,93863.482252,-0.549978,0.786864,0.434878
60518.989765,775395915.673975,310138.820574,181898.155670,94031.734935,-0.550926,0.786308,0.434591
60518.994345,775396311.426436,309920.598603,182209.226382,94203.667165,-0.551895,0.785739,0.434297
60518.998206,775396644.976329,309736.378118,182471.229279,94348.485334,-0.552711,0.785258,0.434048
60519.002028,775396975.211908,309553.720114,182730.470746,94491.782810,-0.553518,0.784781,0.433802
60519.007018,775397406.384135,309314.831501,183068.712441,94678.756657,-0.554571,0.784158,0.433480
60519.011653,775397806.856417,309092.545428,183382.630113,94852.293215,-0.555548,0.783579,0.433180
60519.016473,775398223.291969,308860.983829,183708.814489,95032.619696,-0.556564,0.782975,0.432868
60519.022338,775398729.981096,308578.666143,184105.353038,95251.852572,-0.557798,0.782239,0.432487
60519.028210,775399237.320886,308295.359579,184502.026833,95471.173510,-0.559033,0.781501,0.432105
60519.034550,775399785.132345,307988.750021,184929.923182,95707.772338,-0.560365,0.780702,0.431692
60519.042074,775400435.202037,307623.960704,185437.125129,95988.242140,-0.561943,0.779752,0.431200
60519.050760,775401185.665122,307201.560195,186021.887511,96311.628102,-0.563763,0.778652,0.430630
60519.061592,775402121.543682,306672.886595,186749.967537,96714.312644,-0.566028,0.777276,0.429918
60519.073621,775403160.889532,306083.283159,187557.029210,97160.733398,-0.568538,0.775742,0.429123
60519.086006,775404230.900698,305473.561301,188386.233808,97619.460993,-0.571116,0.774156,0.428302
60519.099428,775405390.594834,304809.623779,189283.018219,98115.641957,-0.573904,0.772430,0.427407
60519.114387,775406683.001346,304065.902678,190280.064823,98667.379468,-0.577003,0.770498,0.426406
60519.129059,775407950.725963,303332.499204,191255.638524,99207.319198,-0.580035,0.768594,0.425418
60519.148253,775409609.082418,302367.315662,192528.167212,99911.738138,-0.583987,0.766090,0.424119
60519.170797,775411556.818101,301225.356094,194017.427794,100736.314895,-0.588612,0.763129,0.422582
60519.197584,775413871.262079,299856.713317,195779.550583,101712.229725,-0.594081,0.759584,0.420741
60519.229839,775416658.125232,298191.958689,197890.414919,102881.662465,-0.600628,0.755277,0.418502
60519.268928,775420035.367999,296150.168663,200432.275130,104290.420539,-0.608508,0.750000,0.415758
60519.316498,775424145.391227,293629.621593,203501.461251,105992.252905,-0.618014,0.743497,0.412372
60519.373605,775429079.434695,290552.406417,207150.411993,108016.751990,-0.629304,0.735573,0.408241
60519.435008,775434384.715952,287181.897439,211029.919774,110170.631259,-0.641294,0.726911,0.403721
60519.473627,775437721.380042,285029.651982,213446.180991,111512.908727,-0.648754,0.721389,0.400836
60519.504596,775440397.136364,283285.792571,215370.472354,112582.328730,-0.654691,0.716921,0.398501
60519.529468,775442546.004277,281873.852488,216907.160402,113436.624864,-0.659429,0.713306,0.396610
60519.549681,775444292.429594,280718.860172,218150.318029,114127.925967,-0.663261,0.710351,0.395064
60519.570505,775446091.647664,279521.971927,219425.644597,114837.292981,-0.667190,0.707291,0.393463
60519.587278,775447540.839264,278552.801302,220448.852528,115406.556854,-0.670341,0.704815,0.392166
60519.597296,775448406.346444,277971.804232,221058.233484,115745.643261,-0.672217,0.703332,0.391389
60519.605554,775449119.824085,277491.641692,221559.607751,116024.661574,-0.673760,0.702106,0.390747
60519.612047,775449680.901054,277113.270321,221953.272311,116243.758758,-0.674972,0.701140,0.390241
60519.616429,775450059.445883,276857.608663,222218.561807,116391.417766,-0.675788,0.700488,0.389899
60519.619351,775450311.963286,276686.891660,222395.392146,116489.845267,-0.676332,0.700052,0.389671
60519.623928,775450707.376859,276419.292325,222672.067287,116643.855710,-0.677184,0.699369,0.389313
60519.627895,775451050.152854,276187.043653,222911.692793,116777.249707,-0.677921,0.698777,0.389003
60519.631913,775451397.300313,275951.575651,223154.167194,116912.236373,-0.678667,0.698176,0.388688
60519.636035,775451753.466734,275709.721147,223402.724336,117050.616399,-0.679431,0.697560,0.388365
60519.640909,775452174.527386,275423.449205,223696.285562,117214.060937,-0.680334,0.696830,0.387982
60519.645425,775452564.706390,275157.833974,223968.041745,117365.374141,-0.681170,0.696152,0.387627
60519.650230,775452979.882169,274874.844227,224256.917638,117526.229017,-0.682058,0.695431,0.387249
60519.655981,775453476.725049,274535.704560,224602.222914,117718.518315,-0.683120,0.694567,0.386796
60519.661659,775453967.349293,274200.292365,224942.784538,117908.179755,-0.684167,0.693712,0.386348
60519.667670,775454486.662655,273844.707795,225302.803255,118108.691877,-0.685274,0.692806,0.385872
60519.674666,775455091.146151,273430.082212,225721.273948,118341.778063,-0.686560,0.691750,0.385319
60519.683587,775455861.932639,272900.259910,226253.945628,118638.503785,-0.688197,0.690401,0.384611
60519.694438,775456799.459363,272254.125324,226900.443984,118998.682445,-0.690183,0.688756,0.383748
60519.706526,775457843.850837,271532.150930,227618.815695,119398.962367,-0.692390,0.686919,0.382784
60519.720107,775459017.284976,270718.226111,228423.655211,119847.496882,-0.694861,0.684848,0.381697
60519.735103,775460312.897382,269816.192384,229309.467982,120341.249132,-0.697581,0.682555,0.380493
60519.752145,775461785.323475,268786.788484,230312.554417,120900.486748,-0.700659,0.679939,0.379120
60519.771828,775463485.954954,267592.213890,231466.301294,121543.875455,-0.704198,0.676904,0.377526
60519.794970,775465485.436891,266180.040587,232816.179306,122296.850691,-0.708337,0.673320,0.375643
60519.822402,775467855.505490,264495.449853,234406.936563,123184.491052,-0.713212,0.669048,0.373397
60519.855275,775470695.778320,262461.490008,236299.904877,124241.195923,-0.719009,0.663894,0.370687
60519.894921,775474121.207696,259986.694722,238563.315204,125505.320164,-0.725934,0.657631,0.367391
60519.943007,775478275.827929,256953.428829,241279.621490,127023.317858,-0.734237,0.649964,0.363354
60520.000797,775483268.898167,253262.707285,244501.731175,128825.341116,-0.744074,0.640651,0.358446
60520.064168,775488744.131299,249159.600959,247981.206184,130773.024642,-0.754682,0.630315,0.352995
60520.103527,775492144.748257,246582.155558,250113.658314,131967.613687,-0.761175,0.623833,0.349573
60520.135117,775494874.069942,244497.614100,251809.158430,132917.940211,-0.766333,0.618595,0.346807
60520.160487,775497066.092616,242813.286133,253160.503044,133675.703131,-0.770441,0.614367,0.344573
60520.181085,775498845.734602,241439.225548,254250.791307,134287.300532,-0.773754,0.610920,0.342752
60520.202310,775500679.608974,240017.143869,255367.874873,134914.137202,-0.777146,0.607355,0.340867
60520.219344,775502151.291091,238871.437976,256259.596520,135414.668784,-0.779853,0.604484,0.339349
60520.229800,775503054.680208,238166.179437,256804.882977,135720.811238,-0.781508,0.602717,0.338415
60520.238029,775503765.694187,237610.054770,257232.928476,135961.167186,-0.782806,0.601325,0.337678
60520.246512,775504498.604184,237035.838888,257673.118729,136208.376448,-0.784141,0.599887,0.336918
60520.250289,775504824.989501,236779.809863,257868.808532,136318.286201,-0.784735,0.599246,0.336579
60520.253804,775505128.665542,236541.421018,258050.694707,136420.449238,-0.785286,0.598650,0.336263
60520.257531,775505450.645704,236288.480425,258243.346142,136528.665440,-0.785870,0.598017,0.335928
60520.261522,775505795.503536,236017.359175,258449.459924,136644.451098,-0.786495,0.597338,0.335569
60520.265451,775506134.937975,235750.291407,258652.103722,136758.294936,-0.787109,0.596670,0.335216
60520.269222,775506460.746694,235493.748386,258846.399503,136867.455890,-0.787698,0.596028,0.334876
60520.273362,775506818.492024,235211.837494,259059.499724,136987.189593,-0.788344,0.595323,0.334503
60520.277479,775507174.153471,234931.339865,259271.108465,137106.093461,-0.788985,0.594622,0.334132
60520.282223,775507584.062899,234607.776074,259514.683631,137242.969527,-0.789723,0.593812,0.333704
60520.287047,775508000.887965,234278.443404,259762.027923,137381.974767,-0.790473,0.592989,0.333268
60520.292705,775508489.726895,233891.815101,260051.667770,137544.764039,-0.791350,0.592022,0.332756
60520.297843,775508933.643438,233540.345157,260314.281288,137692.376831,-0.792145,0.591144,0.332291
60520.303601,775509431.147854,233146.027904,260608.132796,137857.563411,-0.793035,0.590158,0.331769
60520.310514,775510028.407723,232672.061262,260960.256990,138055.528802,-0.794101,0.588974,0.331142
60520.319918,775510840.872792,232026.293649,261438.122447,138324.223588,-0.795548,0.587361,0.330288
60520.330961,775511794.990466,231266.438972,261997.628421,138638.878218,-0.797241,0.585463,0.329283
60520.343208,775512853.202292,230421.798216,262616.056582,138986.739023,-0.799112,0.583354,0.328166
60520.357661,775514101.934095,229422.547623,263342.952626,139395.706493,-0.801311,0.580860,0.326845
60520.373887,775515503.809302,228297.487197,264155.279344,139852.861240,-0.803766,0.578053,0.325358
60520.392614,775517121.882552,226994.651722,265087.984936,140377.923082,-0.806585,0.574805,0.323637
60520.414555,775519017.578277,225462.499750,266174.022671,140989.523238,-0.809865,0.570986,0.321613
60520.440560,775521264.364048,223638.568665,267451.807541,141709.415539,-0.813721,0.566444,0.319205
60520.471611,775523947.185946,221449.370980,268964.174589,142561.912695,-0.818282,0.560997,0.316315
60520.508996,775527177.236549,218797.494441,270765.584365,143577.983802,-0.823709,0.554404,0.312817
60520.554276,775531089.427216,215562.277449,272918.820588,144793.452500,-0.830189,0.546370,0.308553
