epoch (MJD),epoch (seconds TDB),r [km],alpha [deg],beta [deg]
59115.00000,654091269.1826417446136475,149973029.5637170374393463,136.4290676763367856,-0.0035858032548712
59115.25000,654112869.1826417446136475,149982428.8114156723022461,137.3184027541840067,-0.0033679763095490
59115.50000,654134469.1826417446136475,149992350.7028446793556213,137.9896986230279481,-0.0030804489280389
59115.75000,654156069.1826417446136475,150002770.4886814951896667,138.3897058789212906,-0.0027136960666420
59116.00000,654177669.1826417446136475,150013662.7751019895076752,138.4610848000710916,-0.0022625590236852
59116.25000,654199269.1826417446136475,150025001.4152520596981049,138.1433736806589536,-0.0017289064957423
59116.50000,654220869.1826417446136475,150036759.3572218120098114,137.3742333276587146,-0.0011233885660228
59116.75000,654242469.1826417446136475,150048908.4006686508655548,136.0905534019029801,-0.0004651809371192
59117.00000,654264069.1826417446136475,150061418.7826670110225677,134.2288724913038322,0.0002207510444367
59117.25000,654285669.1826417446136475,150074258.4637808501720428,131.7246566636655700,0.0009081599512099
59117.50000,654307269.1826417446136475,150087391.9099350869655609,128.5103548253588599,0.0015741343554266
59117.75000,654328869.1826417446136475,150100778.0571633875370026,124.5127423333472620,0.0022021672339215
59118.00000,654350469.1826417446136475,150114367.0062402486801147,119.6507890449947524,0.0027829075638537
59118.25000,654372069.1826417446136475,150128094.8555313348770142,113.8361607367500028,0.0033128654045659
59118.50000,654393669.1826417446136475,150141876.0594552457332611,106.9795979899647307,0.0037918650226012
59118.75000,654415269.1826417446136475,150155593.0870542228221893,99.0077070589116346,0.0042199713403279
59119.00000,654436869.1826417446136475,150169084.4891935586929321,89.8950634949933800,0.0045942637083395
59119.25000,654458469.1826417446136475,150182135.3341658711433411,79.7130200994971005,0.0049054213991441
59119.50000,654480069.1826417446136475,150194477.8452863097190857,68.6853932152612714,0.0051332922450470
59119.75000,654501669.1826417446136475,150205811.4603652954101562,57.2248254551338178,0.0052383476218003
59120.00000,654523269.1826417446136475,150215844.4566696286201477,45.9222668809390981,0.0051420205828786
59120.25000,654544869.1826417446136475,150224343.6171081066131592,35.5053870930539546,0.0070093102188400
59120.50000,654566469.1826417446136475,150231168.0489129424095154,26.8406278537678844,0.0090151644082386
59120.75000,654588069.1826417446136475,150236272.4649295508861542,21.0309789161533445,0.0081779161814707
59121.00000,654609669.1826417446136475,150239685.6140890717506409,19.1267439619758619,0.0045248826245612
59121.25000,654631269.1826417446136475,150241480.4472467899322510,20.7751306748584561,0.0019231866673338
59121.50000,654652869.1826417446136475,150241748.8902105391025543,24.3360962833500167,-0.0016868837573055
59121.75000,654674469.1826417446136475,150240585.5725553631782532,28.4733895697516886,-0.0026498559727943
59122.00000,654696069.1826417446136475,150238079.3833660185337067,32.5761479430160108,-0.0027647702784532
59122.25000,654717669.1826417446136475,150234310.1420418322086334,36.4099941931697657,-0.0028803373580806
59122.50000,654739269.1826417446136475,150229348.0505823194980621,39.8995409758717656,-0.0030116909265045
59122.75000,654760869.1826417446136475,150223254.4207105338573456,43.0332578999694633,-0.0031504357606403
59123.00000,654782469.1826417446136475,150216082.8458431661128998,45.8243452659489918,-0.0032893323539055
59123.25000,654804069.1826417446136475,150207880.4143473505973816,48.2944264109248493,-0.0034243733369053
59123.50000,654825669.1826417446136475,150198688.7953350543975830,50.4666748483685552,-0.0035537391710904
59123.75000,654847269.1826417446136475,150188545.1456886827945709,52.3630016057023440,-0.0036768224117037
59124.00000,654868869.1826417446136475,150177482.8402271866798401,54.0030418447580587,-0.0037936274802954
59124.25000,654890469.1826417446136475,150165532.0475781559944153,55.4039449606868075,-0.0039044361643568
59124.50000,654912069.1826417446136475,150152720.1795563697814941,56.5805139316999615,-0.0040096259308437
59124.75000,654933669.1826417446136475,150139072.2404534518718719,57.5454825101759155,-0.0041095701730823
59125.00000,654955269.1826417446136475,150124611.0988558530807495,58.3098317108980595,-0.0042045805737393
59125.25000,654976869.1826417446136475,150109357.7003878057003021,58.8831008224949741,-0.0042948699630857
59125.50000,654998469.1826417446136475,150093331.2359037399291992,59.2736741211889466,-0.0043805240084787
59125.75000,655020069.1826417446136475,150076549.2764109671115875,59.4890127128059518,-0.0044613787106512
59126.00000,655041669.1826417446136475,150059027.8833933472633362,59.5358251850384903,-0.0045335414738060
59126.25000,655063269.1826417446136475,150040781.7011733353137970,59.4205862659613615,-0.0045959714893493
59126.50000,655084869.1826417446136475,150021824.0363805592060089,59.1493279000108885,-0.0046497433464696
59126.75000,655106469.1826417446136475,150002166.9283978641033173,58.7279327511121494,-0.0046957764396947
59127.00000,655128069.1826417446136475,149981821.2137416303157806,58.1622737978413653,-0.0047348510379152
59127.25000,655149669.1826417446136475,149960796.5866337716579437,57.4583464022182611,-0.0047676060137400
59127.50000,655171269.1826417446136475,149939101.6574835479259491,56.6224004485261361,-0.0047945201724718
59127.75000,655192869.1826417446136475,149916744.0105661153793335,55.6610820110877285,-0.0048158770186087
59128.00000,655214469.1826417446136475,149893730.2618452608585358,54.5815966787803077,-0.0048317104574895
59128.25000,655236069.1826417446136475,149870066.1176050305366516,53.3919104351945464,-0.0048417261098309
59128.50000,655257669.1826417446136475,149845756.4343149363994598,52.1010093457346670,-0.0048451891651302
59128.75000,655279269.1826417446136475,149820805.2799652218818665,50.7192466953081293,-0.0048407646424697
59129.00000,655300869.1826417446136475,149795215.9969505667686462,49.2588163453085954,-0.0048262892486814
59129.25000,655322469.1826417446136475,149768991.2664984166622162,47.7344044720791345,-0.0047984459303606
59129.50000,655344069.1826417446136475,149742133.1746602058410645,46.1640886540642654,-0.0047523043341912
59129.75000,655365669.1826417446136475,149714643.2800702154636383,44.5705721657796445,-0.0046806885091050
59130.00000,655387269.1826417446136475,149686522.6842000484466553,42.9828572264423272,-0.0045733524360078
59130.25000,655408869.1826417446136475,149657772.1058927476406097,41.4384606465332439,-0.0044160188637030
59130.50000,655430469.1826417446136475,149628391.9639796912670135,39.9862302005338535,-0.0041895341683207
59130.75000,655452069.1826417446136475,149598382.4754504561424255,38.6896768434096501,-0.0038698080805945
59131.00000,655473669.1826417446136475,149567743.7831321060657501,37.6304201388410462,-0.0034298864513060
59131.25000,655495269.1826417446136475,149536476.1380887925624847,36.9107955615889480,-0.0028461452815354
59131.50000,655516869.1826417446136475,149504580.1812004745006561,36.6540010586472675,-0.0021100178521019
59131.75000,655538469.1826417446136475,149472057.4007962644100189,36.9998776702012293,-0.0012428956427202
59132.00000,655560069.1826417446136475,149438910.8967118859291077,38.0954571683317909,-0.0003049706476351
59132.25000,655581669.1826417446136475,149405146.6669920682907104,40.0822310522677299,0.0006140277177330
59132.50000,655603269.1826417446136475,149370775.7648268342018127,43.0850690668360983,0.0014230527466967
59132.75000,655624869.1826417446136475,149335817.8578621447086334,47.2074032154063303,0.0020591665408736
59133.00000,655646469.1826417446136475,149300306.9378402531147003,52.5324162864479405,0.0024981060427407
59133.25000,655668069.1826417446136475,149264300.0650140643119812,59.1243561637674588,0.0029682255533340
59133.50000,655689669.1826417446136475,149227889.7777038514614105,67.0198935735814985,0.0038317808148956
59133.75000,655711269.1826417446136475,149191219.5260765850543976,76.2021250148165166,0.0046631311459607
59134.00000,655732869.1826417446136475,149154498.4372821450233459,86.5617815189242350,0.0054714214212950
59134.25000,655754469.1826417446136475,149118007.1325372457504272,97.8525731729064319,0.0062746377691165
59134.50000,655776069.1826417446136475,149082083.6621226072311401,109.6730123328316324,0.0070991895820207
59134.75000,655797669.1826417446136475,149047084.4651615321636200,121.5020947317316740,0.0079836302351887
59135.00000,655819269.1826417446136475,149013331.0779996514320374,132.7824790363009981,0.0089776340507327
59135.25000,655840869.1826417446136475,148981066.2964189648628235,142.9959023289297875,0.0101025190128588
59135.50000,655862469.1826417446136475,148950438.0773095190525055,151.6624503456038155,0.0108806221653946
59135.75000,655884069.1826417446136475,148921510.5376867353916168,158.2387588904718427,0.0093625563557391
59136.00000,655905669.1826417446136475,148894288.2990159690380096,162.0375268708104102,0.0076150394484752
59136.25000,655927269.1826417446136475,148868740.9032543599605560,162.7072499414259141,0.0014068749274434
59136.50000,655948869.1826417446136475,148844820.9697025120258331,160.9532804601552414,-0.0017148354725581
59136.75000,655970469.1826417446136475,148822475.4125644862651825,158.0084982526758779,-0.0016472411137127
59137.00000,655992069.1826417446136475,148801651.4111632108688354,154.7133603026162518,-0.0026835703783923
59137.25000,656013669.1826417446136475,148782299.0932184755802155,151.4708673086365991,-0.0033210493027879
59137.50000,656035269.1826417446136475,148764372.4065015912055969,148.4497841652896852,-0.0037387094181977
59137.75000,656056869.1826417446136475,148747829.1037160754203796,145.7159535423413388,-0.0040316289336524
59138.00000,656078469.1826417446136475,148732630.3593456447124481,143.2904719886095108,-0.0042488949096171
59138.25000,656100069.1826417446136475,148718740.2841981351375580,141.1749739425646055,-0.0044168918197230
59138.50000,656121669.1826417446136475,148706125.4601500332355499,139.3627963482600194,-0.0045506823109987
59138.75000,656143269.1826417446136475,148694754.5420627892017365,137.8439830916246365,-0.0046594671931648
59139.00000,656164869.1826417446136475,148684597.9367755651473999,136.6075070164508816,-0.0047492832588561
59139.25000,656186469.1826417446136475,148675627.5526922345161438,135.6422002939371509,-0.0048243870684468
59139.50000,656208069.1826417446136475,148667816.6076721549034119,134.9370804177833065,-0.0048879852222429
59139.75000,656229669.1826417446136475,148661139.4822197854518890,134.4813998766273642,-0.0049426224707647
59140.00000,656251269.1826417446136475,148655571.6064833700656891,134.2645787186714870,-0.0049903812734906
59140.25000,656272869.1826417446136475,148651089.3718769252300262,134.2760953337129592,-0.0050329721897201
59140.50000,656294469.1826417446136475,148647670.0605115592479706,134.5053665322416236,-0.0050717572772268
59140.75000,656316069.1826417446136475,148645291.7878169119358063,134.9416224652746337,-0.0051077280096049
59141.00000,656337669.1826417446136475,148643933.4556035399436951,135.5737651331585027,-0.0051414457234686
59141.25000,656359269.1826417446136475,148643574.7143577337265015,136.3901856805705677,-0.0051729416312433
59141.50000,656380869.1826417446136475,148644195.9348255991935730,137.3785018043221555,-0.0052015625104875
59141.75000,656402469.1826417446136475,148645778.1899234056472778,138.5251592296261265,-0.0052257354612499
59142.00000,656424069.1826417446136475,148648303.2487528622150421,139.8148167738265784,-0.0052426099940273
59142.25000,656445669.1826417446136475,148651753.5849817693233490,141.2293987446569759,-0.0052475186912510
59142.50000,656467269.1826417446136475,148656112.4020004272460938,142.7466464920778719,-0.0052331864316108
59142.75000,656488869.1826417446136475,148661363.6769491136074066,144.3379300101686624,-0.0051886371297839
59143.00000,656510469.1826417446136475,148667492.2246274948120117,145.9649977656384010,-0.0050978655019251
59143.25000,656532069.1826417446136475,148674483.7799484133720398,147.5752882708098639,-0.0049387227777085
59143.50000,656553669.1826417446136475,148682325.0931285321712494,149.0955259584779355,-0.0046834075630850
59143.75000,656575269.1826417446136475,148691004.0237786471843719,150.4238816976596809,-0.0043036910429535
59144.00000,656596869.1826417446136475,148700509.6061581671237946,151.4223802633126468,-0.0038217640517529
59144.25000,656618469.1826417446136475,148710832.0344391167163849,151.9145202683151865,-0.0032227379509595
59144.50000,656640069.1826417446136475,148721962.4782782793045044,151.6966835231811501,-0.0023506838234465
59144.75000,656661669.1826417446136475,148733892.5774794220924377,150.5655629358194005,-0.0012065857970424
59145.00000,656683269.1826417446136475,148746613.3703446388244629,148.3555060400704235,0.0001025156250836
