epoch (MJD),epoch (seconds TDB),r [km],alpha [deg],beta [deg]
59125.25000,654976869.1826417446136475,468894.1939035012619570,38.1055837857820947,-6.8757345648490586
59125.50000,654998469.1826417446136475,470302.2202031962224282,36.9814217801945730,-8.8963310953634185
59125.75000,655020069.1826417446136475,471517.7011221701395698,35.7640670746417655,-10.9391202921915696
59126.00000,655041669.1826417446136475,472529.1038115636329167,34.4465853905324835,-12.9951182552468012
59126.25000,655063269.1826417446136475,473326.0655020392732695,33.0211788872472667,-15.0556139862785390
59126.50000,655084869.1826417446136475,473899.3872152320691384,31.4786599391807940,-17.1118309674670712
59126.75000,655106469.1826417446136475,474241.0362286444869824,29.8084514631656958,-19.1546809344158646
59127.00000,655128069.1826417446136475,474344.1581313831266016,27.9984039870441421,-21.1744637306300305
59127.25000,655149669.1826417446136475,474203.0991319952299818,26.0345879040085819,-23.1605097128365820
59127.50000,655171269.1826417446136475,473813.4391872076084837,23.9010790895915974,-25.1007348050835937
59127.75000,655192869.1826417446136475,473172.0364876554231159,21.5797719440351017,-26.9810730748257050
59128.00000,655214469.1826417446136475,472277.0838540920522064,19.0502797274713096,-28.7847452850505263
59128.25000,655236069.1826417446136475,471128.1776442878181115,16.2900224717297455,-30.4913155914381697
59128.50000,655257669.1826417446136475,469726.3998321146355011,13.2746629596061680,-32.0754851181823923
59128.75000,655279269.1826417446136475,468074.4139848949853331,9.9791346414173958,-33.5055764411887367
59129.00000,655300869.1826417446136475,466176.5758972247713245,6.3796072598027260,-34.7416875513143637
59129.25000,655322469.1826417446136475,464039.0596155069069937,2.4568310452271409,-35.7335555081755984
59129.50000,655344069.1826417446136475,461669.9994577231700532,-1.7986783064761991,-36.4182945399237354
59129.75000,655365669.1826417446136475,459079.6483176234760322,-6.3793340714487616,-36.7183909390763006
59130.00000,655387269.1826417446136475,456280.5519586545997299,-11.2513432006976544,-36.5406681734126479
59130.25000,655408869.1826417446136475,453287.7379861965891905,-16.3451267945278325,-35.7773630209031452
59130.50000,655430469.1826417446136475,450118.9165372549323365,-21.5481353926676746,-34.3108893100205279
59130.75000,655452069.1826417446136475,446794.6871304105734453,-26.7039613617455451,-32.0241340967564696
59131.00000,655473669.1826417446136475,443338.7421490416745655,-31.6211256796881237,-28.8179499724808679
59131.25000,655495269.1826417446136475,439778.0514534487156197,-36.0921332270348785,-24.6363662629897640
59131.50000,655516869.1826417446136475,436143.0038234384264797,-39.9193612884960913,-19.4969781419382535
59131.75000,655538469.1826417446136475,432467.4682609016308561,-42.9413197699783566,-13.5180971344163314
59132.00000,655560069.1826417446136475,428788.7205184193444438,-45.0521330903726636,-6.9275235538057318
59132.25000,655581669.1826417446136475,425147.1569243204430677,-46.2084083900782261,-0.0380989705297490
59132.50000,655603269.1826417446136475,421585.6899085961631499,-46.4208897967018785,6.8094675616120455
59132.75000,655624869.1826417446136475,418148.6941652981913649,-45.7339098336426630,13.3132167672151347
59133.00000,655646469.1826417446136475,414880.3677125690737739,-44.2016780360539272,19.2553717591127764
59133.25000,655668069.1826417446136475,411822.4291695418069139,-41.8726381756353874,24.5127110205217598
59133.50000,655689669.1826417446136475,409011.2618479459197260,-38.7923122351768797,29.0411715975842668
59133.75000,655711269.1826417446136475,406475.0108671495690942,-35.0297473459758208,32.8518635194733477
59134.00000,655732869.1826417446136475,404231.6975310540874489,-30.7233921280812687,35.9882778905046266
59134.25000,655754469.1826417446136475,402289.7338794363895431,-26.1395021998212940,38.5109304694719015
59134.50000,655776069.1826417446136475,400651.4890821544686332,-21.7158429006795757,40.4844209684907028
59134.75000,655797669.1826417446136475,399318.4320884700864553,-18.0698432797914847,41.9593390945443971
59135.00000,655819269.1826417446136475,398294.4592760177329183,-15.9839776784542931,42.9313167210446949
59135.25000,655840869.1826417446136475,397584.9631727798259817,-16.4107049189960890,43.2294512583687691
59135.50000,655862469.1826417446136475,397192.6555287917726673,-20.4161007315721328,42.2170126547136775
59135.75000,655884069.1826417446136475,397113.3590729145798832,-28.4058467864205433,38.2379348965773644
59136.00000,655905669.1826417446136475,397334.0571258702548221,-37.8489408216020493,29.0733700222207325
59136.25000,655927269.1826417446136475,397833.3741225877893157,-43.8659981496269324,16.2374550659204857
59136.50000,655948869.1826417446136475,398583.4804912504623644,-45.5879469035357303,5.3030265545820097
59136.75000,655970469.1826417446136475,399552.3863285080296919,-45.2705958138610853,-1.4306865871834813
59137.00000,655992069.1826417446136475,400706.0132812592783011,-44.4032247163230096,-4.8761710790967783
59137.25000,656013669.1826417446136475,402009.8189680935465731,-43.4830179073555740,-6.2533642088743155
59137.50000,656035269.1826417446136475,403429.9647778071230277,-42.6231601938779150,-6.3456702102575884
59137.75000,656056869.1826417446136475,404934.1037938335211948,-41.8261883994771395,-5.6088538083755504
59138.00000,656078469.1826417446136475,406491.8822997153038159,-41.0692390458987333,-4.3116295726535343
59138.25000,656100069.1826417446136475,408075.2371415242087096,-40.3270318912010950,-2.6196689394991028
59138.50000,656121669.1826417446136475,409658.5528080936055630,-39.5769207778558538,-0.6405039806512435
59138.75000,656143269.1826417446136475,411218.7247665725881234,-38.7991490851070182,1.5524281562737710
59139.00000,656164869.1826417446136475,412735.1617929335916415,-37.9760188913538599,3.9064947248606163
59139.25000,656186469.1826417446136475,414189.7498637006501667,-37.0909487055701064,6.3822267054850483
59139.50000,656208069.1826417446136475,415566.7929736363585107,-36.1276152444817811,8.9487441423008534
59139.75000,656229669.1826417446136475,416852.9412770963390358,-35.0691640185131490,11.5808963733037391
59140.00000,656251269.1826417446136475,418037.1135797722963616,-33.8974252458928831,14.2573763899381198
59140.25000,656272869.1826417446136475,419110.4189392877160572,-32.5920664735995800,16.9593766718071350
59140.50000,656294469.1826417446136475,420066.0806519400794059,-31.1296168965320881,19.6695099572179011
59140.75000,656316069.1826417446136475,420899.3648919849074446,-29.4823034169307014,22.3707927319470414
59141.00000,656337669.1826417446136475,421607.5156005300232209,-27.6166479324696539,25.0455138809949318
59141.25000,656359269.1826417446136475,422189.6967394031817093,-25.4918005989404861,27.6737987141565043
59141.50000,656380869.1826417446136475,422646.9426211189129390,-23.0576499238974009,30.2316321247213970
59141.75000,656402469.1826417446136475,422982.1166432736208662,-20.2529084991510970,32.6880224934415793
59142.00000,656424069.1826417446136475,423199.8783174165291712,-17.0037206181340999,35.0008735464969547
59142.25000,656445669.1826417446136475,423306.6579293335089460,-13.2240431882902527,37.1110147381111517
59142.50000,656467269.1826417446136475,423310.6374378884793259,-8.8203399395342323,38.9338295338171818
59142.75000,656488869.1826417446136475,423221.7352267227252014,-3.7050909893453938,40.3483049124306774
59143.00000,656510469.1826417446136475,423051.5909685342921875,2.1745124864120062,41.1847187417756899
59143.25000,656532069.1826417446136475,422813.5449984664446674,8.7877534492466900,41.2154951632770548
59143.50000,656553669.1826417446136475,422522.6040339705650695,15.9578823157000755,40.1593428830364374
59143.75000,656575269.1826417446136475,422195.3815840219613165,23.3172861977820816,37.7140918311473641
59144.00000,656596869.1826417446136475,421849.9966949304216541,30.3318036866997005,33.6310429042394219
59144.25000,656618469.1826417446136475,421505.9085341051104479,36.4183666692648202,27.8270168580915538
59144.50000,656640069.1826417446136475,421183.6567309747333638,41.1077798770234466,20.4956182490123737
59144.75000,656661669.1826417446136475,420904.4690597461885773,44.1584066435636871,12.1372695410723033
59145.00000,656683269.1826417446136475,420689.6912622890667990,45.5678741110931469,3.4455018966812494
59145.25000,656704869.1826417446136475,420559.9944177377037704,45.4987189227423556,-4.9160271516862046
59145.50000,656726469.1826417446136475,420534.3353550261817873,44.1737640409310686,-12.4961557412346238
59145.75000,656748069.1826417446136475,420628.7067157187848352,41.7969554772841931,-19.0960376824649778
59146.00000,656769669.1826417446136475,420854.8446280556963757,38.5237879840351525,-24.7017316777975928
59146.25000,656791269.1826417446136475,421219.2806014613597654,34.4742829293446960,-29.3956389721972187
59146.50000,656812869.1826417446136475,421723.3752875148784369,29.7705435918356649,-33.2937746015905489
59146.75000,656834469.1826417446136475,422365.0332074249163270,24.5813132878013008,-36.5134389660111935
59147.00000,656856069.1826417446136475,423142.2801403987105004,19.1553834995215375,-39.1606261717436581
59147.25000,656877669.1826417446136475,424057.6119706011377275,13.8260365464531905,-41.3271744441602920
59147.50000,656899269.1826417446136475,425120.7386806774884462,8.9809997505809829,-43.0918786119805972
59147.75000,656920869.1826417446136475,426347.5918534723459743,5.0182577248871363,-44.5225614448104423
59148.00000,656942469.1826417446136475,427755.7004275716608390,2.3296708502469552,-45.6758390538684225
59148.25000,656964069.1826417446136475,429358.3662104640970938,1.3572539923314733,-46.5854715703680498
59148.50000,656985669.1826417446136475,431160.3525356619502418,2.7674792876550702,-47.2063111960274426
59148.75000,657007269.1826417446136475,433156.2757556940196082,7.7881877173964078,-47.1813553967847241
59149.00000,657028869.1826417446136475,435331.3033670705044642,18.3992062434046559,-44.9267298949904159
59149.25000,657050469.1826417446136475,437663.1161793600185774,34.2701867109380061,-35.4034520473414531
59149.50000,657072069.1826417446136475,440124.2157759307301603,45.3766425984727206,-15.0823732744807124
59149.75000,657093669.1826417446136475,442684.0378007079707459,46.6420077035026637,3.2828231050121270
59150.00000,657115269.1826417446136475,445310.6547802963759750,44.5426897875595245,12.9993175379298052
59150.25000,657136869.1826417446136475,447972.0419519000570290,42.3484994416596194,17.4806588908888578
59150.50000,657158469.1826417446136475,450636.9637342647183686,40.5992957101742746,19.3543508468382086
59150.75000,657180069.1826417446136475,453275.5622047068318352,39.2494310160293480,19.8461750621795119
59151.00000,657201669.1826417446136475,455859.7249488085508347,38.1939922316745069,19.5293523823256265
59151.25000,657223269.1826417446136475,458363.2960168714635074,37.3499263908939270,18.6962576353295589
59151.50000,657244869.1826417446136475,460762.1788354070740752,36.6590968592608704,17.5095800265463097
59151.75000,657266469.1826417446136475,463034.3669647393980995,36.0811588439802762,16.0670486813462077
59152.00000,657288069.1826417446136475,465159.9283467794302851,35.5876012680401672,14.4313590680744301
59152.25000,657309669.1826417446136475,467120.9609832983696833,35.1573700605817905,12.6449142070457032
59152.50000,657331269.1826417446136475,468901.5323579670512117,34.7743159229984045,10.7378734927080632
59152.75000,657352869.1826417446136475,470487.6108917144010775,34.4255387707774290,8.7326320061706486
59153.00000,657374469.1826417446136475,471866.9948841073783115,34.1003235271585723,6.6464716314377021
59153.25000,657396069.1826417446136475,473029.2424388746730983,33.7894366941308562,4.4931906905695156
59153.50000,657417669.1826417446136475,473965.6045509363757446,33.4846420277201631,2.2841346364540578
59153.75000,657439269.1826417446136475,474668.9626780228572898,33.1783473658285288,0.0288603997038418
59154.00000,657460869.1826417446136475,475133.7715997938066721,32.8633262465721927,-2.2644314710849942
59154.25000,657482469.1826417446136475,475356.0080856154090725,32.5324762353024468,-4.5886159184825823
59154.50000,657504069.1826417446136475,475333.1257803597254679,32.1785859683075302,-6.9374625918283295
59154.75000,657525669.1826417446136475,475064.0167135077062994,31.7940877727210633,-9.3055212178696358
59155.00000,657547269.1826417446136475,474548.9799040168290958,31.3707737084235916,-11.6880493052502423
59155.25000,657568869.1826417446136475,473789.6976306827855296,30.8994505272405320,-14.0809641987339287
